"start","activation_ins_buzz","activation_ambient_rain","activation_ins_trill","activation_mech_plane"
25985.28,-1.7,-1.6,-1.5,-1.9
25986.24,-1.8,-1.8,-1.9,-2
25987.2,-2.1,-2,-1.9,-2.2
25988.16,-2,-1.6,-1.8,-2.2
25989.12,-1.8,-1.8,-1.8,-1.9
25990.08,-1.8,-1.8,-1.9,-2
25991.04,-1.9,-1.7,-1.6,-2
25992,-1.9,-1.6,-1.7,-2
25992.96,-2,-2,-1.8,-2.3
25993.92,-2.2,-2.1,-2.3,-2.4
25994.88,-1.9,-2,-2.1,-2.5
25995.84,-2.4,-2.1,-2.2,-2.4
25996.8,-2.3,-2.8,-2.3,-2.8
25997.76,-2.1,-2.8,-2.3,-2.9
25998.72,-1.7,-2,-1.9,-2.2
25999.68,-2.8,-3.2,-2.9,-3.3
26000.64,-2,-1.9,-1.7,-2.2
26001.6,-2.3,-2,-2.1,-2.9
26002.56,-2.4,-2.6,-1.7,-3
26003.52,-2.6,-2.7,-2.5,-3
26004.48,-2.6,-2.9,-2.9,-3.7
26005.44,-1.6,-1.1,-1.6,-1.9
26006.4,-2.2,-2.2,-1.9,-2.5
26007.36,-2.7,-2.6,-2.2,-2.6
26008.32,-2.5,-3,-2.8,-2.6
26009.28,-2.5,-3.2,-2.8,-3.1
26010.24,-1.9,-1.8,-1.9,-2.1
26011.2,-2.1,-2.2,-1.9,-2.1
26012.16,-1.8,-1.7,-1.7,-1.8
26013.12,-1.6,-2,-1.8,-2
26014.08,-1.7,-1.7,-1.8,-1.8
26015.04,-1.8,-1.9,-1.8,-2
26016,-2.2,-2.3,-2.4,-2.2
26016.96,-2.3,-2.4,-2,-2.6
26017.92,-2.7,-3,-2.4,-3.1
26018.88,-2.4,-2.5,-2,-2.7
26019.84,-2.8,-2.9,-2.8,-3
26020.8,-1.8,-2.5,-1.9,-2.5
26021.76,-1.9,-2.1,-1.5,-2.4
26022.72,-1.6,-1.6,-1.4,-2
26023.68,-2.1,-1.9,-1.4,-2.8
26024.64,-2,-2.6,-2.2,-2.5
26025.6,-1.6,-1.8,-1.8,-2.9
26026.56,-2.5,-2.9,-2.7,-3.6
26027.52,-2.7,-2.7,-2.3,-3.2
26028.48,-2.8,-2.8,-2.9,-4.2
26029.44,-2.4,-2.5,-1.9,-2.9
26030.4,-2.4,-2.6,-2.5,-3.3
26031.36,-2.3,-2.5,-1.7,-2.7
26032.32,-2.5,-2.2,-1.9,-2.3
26033.28,-2.1,-2.1,-1.8,-2.4
26034.24,-2.6,-2.4,-2.2,-2.6
26035.2,-2.3,-1.6,-1.6,-2.2
26036.16,-2.2,-2.1,-2.6,-2.5
26037.12,-2.6,-2.7,-2.5,-2.7
26038.08,-2.2,-1.6,-1.6,-2.4
26039.04,-3.1,-2.3,-2.5,-2.9
26040,-3.1,-2.7,-2.9,-3
26040.96,-3,-2.6,-3.3,-3.2
26041.92,-2.4,-3.1,-2.7,-3.2
26042.88,-2.4,-2.5,-2,-2.6
26043.84,-2.1,-1.9,-2,-2.5
26044.8,-2.3,-2.1,-1.9,-2.5
26045.76,-2.6,-2.5,-2,-2.8
26046.72,-2,-2,-2.4,-2.5
26047.68,-2.1,-2.3,-2.6,-2.3
26048.64,-1.7,-1.3,-1.6,-2
26049.6,-2.7,-2.6,-2.4,-2.7
26050.56,-1.7,-1.4,-1.6,-2.1
26051.52,-1.9,-1.8,-1.8,-1.9
26052.48,-2.3,-2.6,-2.2,-2.4
26053.44,-1.5,-1.5,-1.7,-1.9
26054.4,-1.8,-1.9,-1.3,-2
26055.36,-2.2,-2.9,-2.2,-2.6
26056.32,-2.1,-2.3,-2,-2.4
26057.28,-2.2,-2,-2.5,-2.2
26058.24,-2,-2.1,-1.6,-1.9
26059.2,-2.5,-2.6,-1.5,-2.6
26060.16,-2.8,-3.4,-3,-3.1
26061.12,-2.2,-2.4,-2.2,-2.4
26062.08,-1.9,-1.9,-2.2,-1.9
26063.04,-1.6,-1.8,-2,-2
26064,-1.8,-1.7,-1.6,-1.9
26064.96,-1.9,-1.6,-2,-2.1
26065.92,-1.7,-1.7,-2,-2
26066.88,-1.6,-1.4,-1.4,-1.8
26067.84,-2.4,-2.3,-2.4,-2.7
26068.8,-2.4,-2.5,-1.8,-2.4
26069.76,-2.5,-2.6,-2,-2.9
26070.72,-2.9,-3.4,-2.9,-4.1
26071.68,-1.4,-2.4,-2,-2.1
26072.64,-1.6,-2,-2.1,-2.1
26073.6,-1.5,-2.2,-2.3,-2.3
26074.56,-1.6,-1.5,-1.7,-1.9
26075.52,-1.4,-1,-1.2,-1.6
26076.48,-2.2,-2.2,-2,-2.5
26077.44,-2,-2,-1.9,-2.3
26078.4,-2.3,-2.5,-2.4,-2.6
26079.36,-1.9,-1.8,-1.8,-2.2
26080.32,-1.7,-1.6,-1.8,-2
26081.28,-2.5,-2.7,-2.6,-2.7
26082.24,-2,-1.9,-2.2,-2.1
26083.2,-1.9,-1.9,-1.9,-1.9
26084.16,-2,-2,-2.2,-2.1
26085.12,-2.3,-1.9,-2,-2.2
26086.08,-1.4,-1.2,-1.4,-1.7
26087.04,-1.6,-1.8,-1.8,-1.8
26088,-2.6,-2.6,-2.1,-2.8
26088.96,-2.7,-3.4,-3,-3.3
26089.92,-2.8,-3.3,-3.2,-2.9
26090.88,-1.9,-1.9,-1.8,-2
26091.84,-2.3,-2.2,-2,-2.2
26092.8,-1.9,-1.6,-1.6,-2
26093.76,-2.6,-2.3,-2.2,-2.5
26094.72,-1.6,-1.7,-1.6,-2
26095.68,-1.7,-1.9,-1.8,-1.9
26096.64,-1.5,-1.4,-1.5,-1.9
26097.6,-2.5,-2.7,-2.7,-2.7
26098.56,-2.6,-2.9,-2.5,-2.7
26099.52,-1.3,-1.7,-2.1,-2.1
26100.48,-2,-1.9,-1.8,-2.2
26101.44,-2.1,-2,-2.3,-2.4
26102.4,-2.6,-2.5,-2.3,-2.7
26103.36,-1.9,-2.2,-2,-2.3
26104.32,-2.2,-2.5,-2.4,-2.9
26105.28,-1.8,-1.7,-1.8,-2.1
26106.24,-1.7,-1.9,-2.1,-2.4
26107.2,-2.7,-2.5,-2,-2.9
26108.16,-1.8,-1.4,-1.6,-2.1
26109.12,-2.2,-1.8,-2,-2.2
26110.08,-1.9,-1.8,-1.5,-2
26111.04,-1.5,-1.5,-1.8,-1.8
26112,-1.7,-1.8,-1.9,-2.1
26112.96,-1.8,-1.9,-2.1,-2
26113.92,-1.4,-1.6,-1.6,-1.8
26114.88,-2.2,-2.3,-2,-2.3
26115.84,-2.6,-2.7,-2.6,-2.6
26116.8,-2,-2.1,-2.2,-2.1
26117.76,-2.1,-1.9,-2.2,-2.1
26118.72,-2.1,-2,-2.3,-2.2
26119.68,-1.8,-1.9,-1.8,-1.9
26120.64,-1.8,-1.6,-1.9,-1.8
26121.6,-1.9,-1.7,-1.8,-1.9
26122.56,-1.7,-1.5,-1.5,-1.8
26123.52,-1.7,-1.5,-1.4,-1.7
26124.48,-2,-1.8,-1.9,-2.1
26125.44,-1.9,-1.6,-1.6,-1.9
26126.4,-1.7,-1.7,-1.5,-1.9
26127.36,-1.9,-1.7,-1.6,-2
26128.32,-1.7,-1.8,-1.8,-1.9
26129.28,-1.7,-1.9,-2.1,-1.8
26130.24,-1.8,-1.9,-2.1,-2
26131.2,-2.2,-1.8,-2,-2.2
26132.16,-1.6,-1.5,-1.8,-1.8
26133.12,-1.9,-1.8,-2.1,-2
26134.08,-1.6,-1.6,-2,-1.9
26135.04,-1.7,-1.6,-1.7,-1.8
26136,-1.9,-2.2,-2.3,-2.3
26136.96,-2.1,-1.7,-1.8,-2.2
26137.92,-2,-2,-2.2,-1.9
26138.88,-1.9,-1.9,-1.9,-2
26139.84,-2.7,-2.6,-2.6,-2.7
26140.8,-2.2,-2.3,-2.1,-2.2
26141.76,-2.3,-2,-2.1,-2.3
26142.72,-2.1,-2.2,-2,-2.2
26143.68,-1.8,-1.6,-1.8,-2
26144.64,-1.9,-1.9,-1.9,-1.9
26145.6,-1.6,-1.7,-1.8,-2
26146.56,-1.7,-1.5,-1.6,-1.9
26147.52,-2.2,-2.5,-2.4,-2.4
26148.48,-2.1,-2.4,-2.2,-2.2
26149.44,-2.3,-2.5,-2.3,-2.3
26150.4,-2.5,-2.7,-2.4,-2.6
26151.36,-2.2,-2.2,-2.1,-2.3
26152.32,-2.3,-2.2,-2.1,-2.3
26153.28,-2.3,-2.1,-2.1,-2.3
26154.24,-2.5,-3,-2.4,-2.8
26155.2,-2.5,-2.6,-2.9,-2.8
26156.16,-1,-1.8,-1.7,-1.9
26157.12,0.1,-3.9,-3.9,-4.3
26158.08,0.7,-4.8,-5.1,-5.3
26159.04,-2,-2.1,-2.3,-2.3
26160,-2.3,-2.4,-2.3,-2.5
26160.96,-2.1,-2,-2.1,-2.2
26161.92,-2.2,-2,-2.2,-2.3
26162.88,-1.9,-2,-2.3,-2
26163.84,-2.7,-2.5,-2.5,-2.6
26164.8,-1.7,-1.8,-2,-2
26165.76,-2.5,-2.6,-2.3,-2.5
26166.72,-1.8,-1.5,-1.9,-1.9
26167.68,-2.1,-2,-2.2,-2
26168.64,-2.7,-2.9,-2.4,-2.8
26169.6,-2.2,-2.5,-2.8,-2.8
26170.56,-2,-1.4,-1.7,-2.1
26171.52,-2.2,-2.2,-2.3,-2.4
26172.48,-2.6,-2.5,-2.6,-2.7
26173.44,-1.8,-1.7,-2,-2
26174.4,-1.9,-2.3,-2.6,-2.9
26175.36,-2.4,-1.8,-2.7,-2.7
26176.32,-1.9,-1.8,-2,-2.1
26177.28,-1.9,-1.9,-2,-1.9
26178.24,-2.5,-2.5,-2.4,-2.6
26179.2,-1.7,-1.7,-1.8,-2.1
26180.16,-1.9,-1.9,-2.2,-2.1
26181.12,-2.6,-3,-2.9,-2.8
26182.08,-2.1,-2,-2,-2.2
26183.04,-1.9,-2.1,-2.2,-2.1
26184,-2.7,-2.5,-2.5,-2.7
26184.96,-2.5,-2.8,-2.7,-2.6
26185.92,-3,-2.7,-3,-2.8
26186.88,-2.5,-2.5,-2.5,-2.4
26187.84,-2.8,-2.9,-2.4,-3
26188.8,-3.4,-3.6,-3.3,-3.6
26189.76,-2.7,-2.8,-2.5,-2.9
26190.72,-2.8,-3,-2.8,-4
26191.68,-1.9,-1.7,-2,-1.9
26192.64,-2.8,-2.8,-2.6,-2.9
26193.6,-1.8,-1.7,-2,-1.9
26194.56,-2.9,-3,-2.9,-2.6
26195.52,-2,-2.1,-2,-1.9
26196.48,-2.4,-2.4,-2.6,-2.3
26197.44,-1.9,-2.1,-2,-1.9
26198.4,-3,-3,-2.7,-2.7
26199.36,-2.9,-2.9,-2.8,-2.6
26200.32,-2.1,-2,-2,-2
26201.28,-2.5,-2.3,-2.1,-2.5
26202.24,-2.4,-2.4,-2.3,-2.4
26203.2,-2,-1.8,-2.1,-1.9
26204.16,-2.1,-2.1,-1.8,-1.9
26205.12,-2,-2,-2,-2
26206.08,-2.1,-2.2,-2.3,-2.3
26207.04,-2.3,-2.3,-2.3,-2.3
26208,-1.8,-1.7,-1.9,-2
26208.96,-1.7,-2,-2,-1.8
26209.92,-1.6,-1.7,-1.8,-1.9
26210.88,-1.2,-2.8,-2.6,-3
26211.84,-0.2,-3.7,-3.2,-3.5
26212.8,-0.7,-3.9,-3.7,-4
26213.76,-1.8,-2.2,-2.2,-1.7
26214.72,-1.7,-2,-2,-2.2
26215.68,-1.9,-2.2,-2.2,-2.3
26216.64,-1.6,-1.9,-2,-2.1
26217.6,-1.7,-1.8,-1.9,-1.8
26218.56,-2.3,-2.4,-2.3,-2.2
26219.52,-0.9,-2,-1.7,-2
26220.48,-1.4,-1.6,-1.7,-1.8
26221.44,-1.2,-1.8,-2,-2
26222.4,-1.5,-1.6,-1.7,-1.6
26223.36,-1.3,-1.9,-1.9,-2.2
26224.32,-1.6,-2.2,-2.3,-2.3
26225.28,-2.5,-2.9,-2.8,-3
26226.24,-2.7,-2.5,-2.7,-2.5
26227.2,-2.9,-3.1,-2.9,-3
26228.16,-2.2,-1.9,-2.1,-2.4
26229.12,-1.6,-1.6,-1.7,-2.1
26230.08,-1.7,-1.5,-1.6,-1.7
26231.04,-1.8,-1.9,-2,-2
26232,-1.1,-1.6,-1.7,-1.7
26232.96,-1.1,-1.9,-1.9,-1.8
26233.92,-1.6,-2.3,-2.1,-2
26234.88,-1.6,-1.6,-1.5,-2
26235.84,-1.7,-1.8,-1.8,-2
26236.8,-1.6,-1.7,-1.6,-1.9
26237.76,-1.5,-1.6,-1.7,-1.8
26238.72,-1.8,-2,-1.8,-2
26239.68,-1.2,-2.6,-2.4,-2.3
26240.64,-1.6,-1.9,-1.7,-2
26241.6,-1.7,-1.7,-1.4,-1.7
26242.56,-1.9,-2.1,-1.9,-2.1
26243.52,-1.7,-1.8,-1.8,-1.9
26244.48,-1.5,-1.8,-1.8,-1.9
26245.44,-1.8,-1.9,-2,-2
26246.4,-1.7,-1.8,-1.8,-1.8
26247.36,-1.8,-1.9,-2.1,-2.1
26248.32,-2.7,-2.5,-2.8,-3
26249.28,-3,-3.4,-3.4,-3.5
26250.24,-1.6,-1.9,-1.8,-2
26251.2,-2,-2.1,-2.2,-1.9
26252.16,-1.9,-2,-2.2,-2.1
26253.12,-2.3,-2.2,-2.3,-2.3
26254.08,-2,-1.9,-2.1,-2.1
26255.04,-1.8,-1.7,-1.8,-1.9
26256,-1.8,-1.9,-1.9,-1.8
26256.96,-1.6,-1.6,-1.4,-1.7
26257.92,-2.1,-2,-1.9,-2.3
26258.88,-1.4,-1.7,-1.5,-2
26259.84,-1.9,-2.5,-2.3,-2
26260.8,-1.2,-1.7,-1.7,-1.9
26261.76,-1.5,-2.3,-2.2,-2.2
26262.72,-1.4,-2.1,-1.9,-2
26263.68,-1.8,-2.3,-2.4,-2.2
26264.64,-1.9,-2.4,-2.5,-2.3
26265.6,-1.8,-2.4,-2.3,-2.4
26266.56,-1.7,-2.3,-2.2,-2.4
26267.52,-1.8,-1.7,-1.8,-1.9
26268.48,-1.7,-1.5,-1.6,-1.8
26269.44,-2,-2.1,-2.1,-2.1
26270.4,-1.9,-1.9,-1.9,-2.1
26271.36,-1.9,-1.6,-2,-1.9
26272.32,-1.8,-1.5,-1.3,-1.9
26273.28,-2.2,-2.2,-2.5,-2.2
26274.24,-1.9,-1.9,-2,-2
26275.2,-1.5,-1.3,-1.5,-1.7
26276.16,-1.9,-1.8,-1.9,-2.4
26277.12,-1.9,-1.9,-2.1,-1.8
26278.08,-1.8,-1.6,-1.8,-1.9
26279.04,-2.2,-2,-2,-2.1
26280,-2.7,-2.9,-3,-2.7
26280.96,-2.3,-2.1,-2,-2.2
26281.92,-1.8,-2.1,-2,-2.2
26282.88,-1.6,-1.8,-1.8,-2
26283.84,-1.6,-1.4,-1.3,-1.9
26284.8,-1.4,-1.5,-1.5,-1.7
26285.76,-1.8,-1.6,-1.5,-1.9
26286.72,-1.9,-1.8,-1.8,-2.1
26287.68,-1.6,-1.6,-1.6,-1.7
26288.64,-1.8,-1.5,-1.7,-1.7
26289.6,-1.7,-1.6,-1.9,-2.1
26290.56,-2.1,-2,-2.2,-2.4
26291.52,-2.5,-2.8,-2.8,-3.1
26292.48,-1.6,-1.5,-1.7,-1.9
26293.44,-1.5,-1.2,-1.4,-1.7
26294.4,-1.9,-2.1,-1.7,-2
26295.36,-2.5,-2.7,-2.2,-2.8
26296.32,-2.2,-1.9,-1.6,-2.5
26297.28,-2,-2.4,-1.4,-2.1
26298.24,-1.6,-1.4,-1.7,-2
26299.2,-2.5,-2.9,-2.3,-2.6
26300.16,-1.8,-2.1,-1.8,-2.4
26301.12,-2,-1.7,-1.6,-2
26302.08,-2.1,-1.9,-2,-2.3
26303.04,-1.6,-1.1,-1.5,-1.8
26304,-1.4,-1.5,-1.5,-1.7
26304.96,-2,-1.9,-1.8,-1.9
26305.92,-1.5,-1.2,-1.4,-1.6
26306.88,-1.6,-1.6,-1.6,-1.7
26307.84,-2.1,-1.5,-1.9,-2.1
26308.8,-1.9,-1.6,-1.7,-2.2
26309.76,-1.8,-1.9,-1.6,-2
26310.72,-2.5,-2.8,-2,-3
26311.68,-1.2,-2.4,-2,-2.6
26312.64,-0.6,-3,-2.6,-3.5
26313.6,-0.1,-3.9,-3.3,-4.2
26314.56,-0.1,-4.9,-4.5,-6.2
26315.52,0.2,-5.5,-5.5,-6.6
26316.48,-0.8,-2.9,-2.6,-3.4
26317.44,-1.7,-1.3,-1.6,-1.9
26318.4,-1.6,-1.6,-1.7,-2
26319.36,-1.7,-1.8,-1.6,-2
26320.32,-1.9,-1.8,-1.8,-2.1
26321.28,-1.7,-1.4,-1.5,-2
26322.24,-1.8,-1.6,-1.5,-1.8
26323.2,-1.4,-1.1,-1.4,-1.5
26324.16,-1.7,-1,-1.4,-2
26325.12,-2.1,-2,-1.7,-2.1
26326.08,-2.1,-1.9,-2,-2.4
26327.04,-1.5,-1.6,-1.2,-1.7
26328,-1.6,-1.7,-1.7,-1.9
26328.96,-1.8,-1.7,-1.7,-2
26329.92,-1.8,-1.6,-1.6,-1.9
26330.88,-2,-1.8,-1.9,-2
26331.84,-1.9,-2,-2.2,-2
26332.8,-1.4,-1.6,-1.7,-1.8
26333.76,-1.9,-1.8,-2,-2.1
26334.72,-2.4,-2.4,-2.6,-2.7
26335.68,-2.2,-2.1,-2.3,-2.2
26336.64,-1.5,-1.5,-1.9,-1.9
26337.6,-1.6,-1.4,-1.5,-1.7
26338.56,-1.7,-1.6,-1.4,-1.9
26339.52,-2.1,-2.1,-2,-2.2
26340.48,-1.9,-1.6,-1.7,-2.1
26341.44,-2.1,-1.9,-2.1,-2.3
26342.4,-2.3,-2.1,-2.3,-2.4
26343.36,-1.7,-1.5,-1.9,-2.2
26344.32,-1.8,-1.5,-1.8,-2
26345.28,-1.6,-1.3,-1.2,-1.8
26346.24,-2,-2.3,-2.3,-2.5
26347.2,-1.7,-1.5,-1.5,-1.9
26348.16,-1.9,-1.7,-1.7,-1.9
26349.12,-1.8,-1.4,-1.5,-1.9
26350.08,-1.4,-1.5,-1.5,-1.8
26351.04,-1.9,-1.7,-1.8,-2.4
26352,-2.5,-3.1,-3.3,-3.6
26352.96,-2,-2.3,-2.1,-2.3
26353.92,-1.6,-1.8,-1.5,-1.9
26354.88,-1.5,-1.1,-1.4,-1.7
26355.84,-1.8,-1.6,-1.7,-1.8
26356.8,-2.5,-2.7,-2.6,-2.8
26357.76,-2,-2.3,-2.4,-2.9
26358.72,-1.5,-1.6,-1.6,-2
26359.68,-1.6,-1.9,-1.8,-2.1
26360.64,-1.3,-2,-1.8,-1.9
26361.6,-2.4,-2.5,-2.1,-2.2
26362.56,-1.8,-1.6,-1.7,-1.9
26363.52,-1.9,-2,-1.9,-2.3
26364.48,-1.6,-1.1,-1.5,-1.7
26365.44,-2.5,-2.5,-2.3,-2.5
26366.4,-2.5,-2.4,-2.2,-2.6
26367.36,-2.2,-1.8,-2,-2.3
26368.32,-1.7,-1.3,-1.6,-1.7
26369.28,-1.6,-1.4,-1.7,-1.8
26370.24,-1.5,-1.3,-1.6,-1.8
26371.2,-2.7,-2.6,-2.9,-2.9
26372.16,-1.5,-1,-1.3,-1.6
26373.12,-1.7,-1.6,-1.6,-2
26374.08,-2.2,-1.9,-1.9,-2.3
26375.04,-2.2,-2.5,-2.4,-2.5
26376,-2.2,-1.8,-1.6,-2.2
26376.96,-1.6,-1.4,-1.7,-1.8
26377.92,-2.3,-1.9,-2.1,-2.4
26378.88,-1.5,-1.4,-1.6,-1.9
26379.84,-1.9,-1.5,-1.6,-1.9
26380.8,-1.9,-1.7,-1.7,-2
26381.76,-1.7,-1.5,-1.9,-1.9
26382.72,-1.8,-1.6,-1.7,-1.8
26383.68,-1.5,-1.5,-1.4,-1.7
26384.64,-2,-2,-2,-2.2
26385.6,-1.6,-1.3,-1.5,-1.7
26386.56,-1.5,-1.3,-1.5,-1.7
26387.52,-1.8,-1.3,-1.4,-1.9
26388.48,-2.2,-1.9,-2.1,-2.4
26389.44,-1.4,-1.4,-1.6,-1.6
26390.4,-1.8,-1.3,-1.6,-1.9
26391.36,-2,-1.7,-2,-2.2
26392.32,-2,-1.9,-1.8,-2.2
26393.28,-2.3,-2.2,-2.1,-2.1
26394.24,-1.4,-1.2,-1.4,-1.7
26395.2,-2,-1.7,-1.8,-2.2
26396.16,-2.2,-2.1,-2.2,-2.2
26397.12,-1.8,-1.5,-1.8,-2.1
26398.08,-1.7,-1.6,-1.8,-2
26399.04,-1.5,-1.7,-1.7,-1.7
26400,-2.2,-2,-2,-2.2
26400.96,-1.7,-1.7,-1.8,-1.8
26401.92,-1.4,-1.4,-1.6,-2
26402.88,-1.8,-1.3,-1.7,-2
26403.84,-1.8,-1.6,-1.4,-1.9
26404.8,-1.9,-1.5,-1.9,-2.2
26405.76,-1.5,-1.7,-1.8,-1.8
26406.72,-1.4,-1.7,-1.8,-2.2
26407.68,-1.6,-1.8,-1.9,-2
26408.64,-1.2,-1.8,-1.6,-1.7
26409.6,-1.5,-1.9,-1.9,-1.9
26410.56,-1.5,-1.7,-1.7,-1.9
26411.52,-1.6,-1.7,-1.8,-2.1
26412.48,-2.8,-3.3,-2.9,-4.2
26413.44,-2.5,-2.5,-2.6,-3.5
26414.4,-3.2,-3.6,-3.3,-4
26415.36,-2.5,-3.1,-2.7,-3.5
26416.32,-1.8,-1.9,-2,-2
26417.28,-2.9,-2.9,-2.7,-3
26418.24,-1.7,-1.6,-1.6,-1.9
26419.2,-1.4,-1,-1.5,-1.4
26420.16,-1.6,-1.4,-1.6,-1.9
26421.12,-1.6,-1.5,-1.5,-1.7
26422.08,-1.5,-1.9,-1.5,-1.9
26423.04,-2,-2.2,-2.1,-2.3
26424,-1.4,-1.5,-1.7,-1.6
26424.96,-1.5,-1.5,-1.5,-1.7
26425.92,-1.4,-1.6,-1.7,-1.7
26426.88,-1.6,-1.6,-1.7,-1.8
26427.84,-1.8,-2.1,-2.2,-2.4
26428.8,-1.4,-1.3,-1.4,-1.6
26429.76,-1.5,-1.6,-1.2,-1.6
26430.72,-1.8,-1.6,-1.7,-1.9
26431.68,-1.9,-1.7,-1.7,-1.8
26432.64,-1.6,-1.6,-1.6,-1.7
26433.6,-1.5,-1.3,-1.3,-1.8
26434.56,-1.8,-1.9,-1.8,-2
26435.52,-1.5,-1.7,-1.7,-2
26436.48,-0.1,-4,-3.4,-4.7
26437.44,0.5,-5.1,-5.3,-5.8
26438.4,0.1,-5.5,-5.4,-5.5
26439.36,-0.8,-3.6,-3.6,-4.1
26440.32,-0.1,-4.8,-5,-5.5
26441.28,-0.8,-4.6,-4.1,-5.3
26442.24,0,-4.8,-4.4,-5.1
26443.2,-0.7,-3.3,-2.8,-3.9
26444.16,-1.2,-2.3,-2.1,-2.2
26445.12,-1.1,-1.4,-1.6,-1.8
26446.08,-1.8,-1.6,-1.5,-2
26447.04,-1.3,-1.3,-1.4,-1.6
26448,-1.7,-1.8,-1.6,-2
26448.96,-1.6,-1.4,-1.3,-1.8
26449.92,-1.6,-1.9,-1.5,-2
26450.88,-1.4,-1.6,-1.6,-1.8
26451.84,-1.5,-1.5,-1.6,-2
26452.8,-1.6,-1.6,-1.6,-1.7
26453.76,-1.6,-1.2,-1.6,-1.8
26454.72,-1.6,-1.4,-1.6,-1.8
26455.68,-1.7,-1.2,-1.6,-1.9
26456.64,-1.6,-1.5,-1.4,-1.7
26457.6,-2.1,-1.7,-1.6,-2.3
26458.56,-2.1,-2.1,-2.1,-2.4
26459.52,-1.6,-1.5,-1.6,-1.8
26460.48,-1.4,-1.4,-1.3,-1.8
26461.44,-1.4,-1.3,-1.5,-1.5
26462.4,-1.6,-1.6,-1.6,-1.8
26463.36,-1.8,-1.8,-1.9,-1.9
26464.32,-1.7,-1.1,-1.6,-1.8
26465.28,-2.8,-2.9,-2.5,-2.6
26466.24,-1.5,-1.8,-2,-1.9
26467.2,-2.3,-2.6,-2.5,-2.6
26468.16,-1.8,-1.6,-1.7,-1.9
26469.12,-2.4,-2.1,-2.4,-2.5
26470.08,-1.8,-1.7,-1.9,-2
26471.04,-2.1,-2,-2,-2.3
26472,-2.7,-2.7,-2.6,-2.8
26472.96,-2.9,-2.7,-2.3,-2.8
26473.92,-1.8,-1.6,-1.8,-1.9
26474.88,-1.6,-1.5,-1.8,-2
26475.84,-2.1,-2.5,-2.4,-2.7
26476.8,-1.8,-2,-1.8,-1.9
26477.76,-2,-2,-2.3,-2.2
26478.72,-2.3,-2.2,-2,-2.4
26479.68,-2.1,-2.5,-2.2,-2.5
26480.64,-2,-1.9,-1.8,-2.2
26481.6,-2.4,-2.7,-2.4,-2.7
26482.56,-1.8,-2.1,-2.1,-1.9
26483.52,-1.9,-2.1,-2.2,-2.4
26484.48,-2.5,-2.7,-2.5,-2.7
26485.44,-2.1,-2.5,-2.4,-2.5
26486.4,-1.8,-2,-2,-2.5
26487.36,-2,-2.5,-2.5,-2.8
26488.32,-2.4,-1.7,-2.1,-2.5
26489.28,-1.7,-1.8,-1.9,-2.4
26490.24,-2.8,-2.9,-2.5,-2.8
26491.2,-1.8,-1.7,-2.1,-2.1
26492.16,-1.5,-0.9,-1.5,-1.6
26493.12,-1.8,-1.4,-1.4,-1.9
26494.08,-2.7,-2.7,-2.3,-2.8
26495.04,-2.3,-2.3,-2.2,-2.5
26496,-1.6,-1.6,-1.6,-1.8
26496.96,-1.5,-1.2,-1.4,-1.7
26497.92,-2.4,-2.4,-2,-2.6
26498.88,-1.8,-1.9,-2,-2.1
26499.84,-1.6,-1.4,-1.6,-1.8
26500.8,-1.8,-1.9,-1.6,-1.9
26501.76,-1.4,-1.6,-1.9,-1.8
26502.72,-1.6,-3,-2.9,-3.1
26503.68,-1.2,-1.8,-2,-2.1
26504.64,-2.5,-2.3,-2.3,-2.4
26505.6,-1.7,-1.8,-1.6,-2.2
26506.56,-1.8,-2,-2,-2
26507.52,-1.6,-1.3,-1.3,-1.6
26508.48,-2.2,-1.7,-1.9,-2.4
26509.44,-2.5,-2.3,-2.4,-2.7
26510.4,-1.8,-1.6,-1.7,-1.9
26511.36,-1.6,-1.5,-1.6,-1.9
26512.32,-1.2,-1.4,-1.5,-1.7
26513.28,-1.2,-1.8,-2,-1.9
26514.24,-2,-2,-2,-2.3
26515.2,-2.3,-2.1,-2.5,-2.5
26516.16,-1.8,-1.6,-1.9,-2
26517.12,-1.7,-1.8,-1.8,-1.9
26518.08,-1.6,-1.2,-1.3,-1.7
26519.04,-2,-1.8,-1.8,-2.3
26520,-1.6,-1.4,-1.4,-1.8
26520.96,-2.1,-2.2,-2,-2.4
26521.92,-2.1,-2.1,-2.1,-2.5
26522.88,-2.8,-2.8,-2.9,-2.8
26523.84,-2,-1.6,-1.7,-2
26524.8,-1.7,-1.6,-1.6,-1.9
26525.76,-1.7,-1.7,-1.8,-1.8
26526.72,-2.1,-1.8,-2,-2.2
26527.68,-2,-1.8,-1.8,-2.1
26528.64,-1.5,-1.4,-1.8,-1.7
26529.6,-1.8,-1.7,-1.6,-1.8
26530.56,-1.7,-1.7,-1.7,-1.6
26531.52,-1.9,-1.8,-1.7,-2
26532.48,-1.7,-1.8,-1.7,-1.9
26533.44,-1.7,-1.9,-1.6,-1.8
26534.4,-1.6,-1.1,-1.3,-1.4
26535.36,-2,-1.6,-1.7,-1.8
26536.32,-1.8,-1.4,-1.6,-1.9
26537.28,-1.5,-1.7,-1.9,-2
26538.24,-1.3,-1.8,-1.8,-1.9
26539.2,-1.9,-2,-2.4,-2
26540.16,-2.7,-2.4,-2.6,-2.4
26541.12,-1.7,-1.7,-1.7,-1.7
26542.08,-2.2,-2.4,-2.2,-2.2
