start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.6,-2.1,-1.5,-1.7
0.96,-1.5,-2.7,-2.1,-2.2
1.92,-1.4,-2.7,-2,-1.9
2.88,-1.8,-2.7,-1.9,-2
3.84,-2.2,-2.5,-1.8,-2.1
4.8,-1.8,-2.4,-2.1,-2.3
5.76,-1.8,-2.8,-1.7,-2.1
6.72,-1.5,-2.4,-1.9,-2.5
7.68,-1.8,-3,-2.4,-2.3
8.64,-1.6,-2.4,-1.6,-1.9
9.6,-1.8,-3.2,-2,-2.6
10.56,-1.6,-2.4,-2.1,-2.1
11.52,-2.1,-3.3,-2.3,-2.3
12.48,-1.4,-2.5,-1.8,-1.9
13.44,-1.6,-2.7,-2.3,-2.3
14.4,-1.8,-2.8,-2,-2.2
15.36,-1.8,-2.8,-2,-2
16.32,-1.6,-2.7,-1.6,-1.6
17.28,-1.8,-2.1,-2,-1.9
18.24,-1.5,-2.6,-2,-2.1
19.2,-1.7,-2.5,-1.8,-2.1
20.16,-1.4,-2.2,-1.8,-2
21.12,-1.6,-2.7,-2.2,-1.9
22.08,-1.8,-2.7,-2.2,-2
23.04,-1.8,-2.5,-1.9,-1.9
24,-1.6,-2.3,-1.7,-2.1
24.96,-1.6,-2.5,-1.9,-1.6
25.92,-1.6,-2.6,-2.3,-2
26.88,-1.6,-2.7,-2,-1.7
27.84,-1.9,-2.4,-2,-2.3
28.8,-1.9,-2.8,-2.4,-2.1
29.76,-1.7,-2.5,-2.1,-2
30.72,-1.7,-2.6,-2.1,-2
31.68,-2,-2.7,-2.3,-2.1
32.64,-1.8,-2.3,-1.8,-1.9
33.6,-1.6,-2.2,-1.6,-2.1
34.56,-1.7,-2.2,-2.1,-1.8
35.52,-1.6,-2.7,-2.4,-2
36.48,-1.7,-2.5,-2.2,-1.6
37.44,-2.1,-2.4,-2,-2.3
38.4,-1.8,-2.8,-2.1,-2.5
39.36,-1.9,-2.8,-2.2,-2.1
40.32,-1.8,-2.5,-1.9,-1.9
41.28,-1.6,-2.4,-1.9,-2
42.24,-1.6,-2.4,-1.9,-1.8
43.2,-2,-2.9,-2.7,-0.6
44.16,-1.9,-3,-2,-1.7
45.12,-1.9,-2.8,-2.2,-2.1
46.08,-1.8,-2.4,-1.9,-2.1
47.04,-1.9,-3,-2.3,-2.4
48,-1.8,-2.9,-1.7,-2.2
48.96,-1.9,-3.2,-2.1,-2.5
49.92,-1.7,-2.6,-2,-2.1
50.88,-1.6,-2.6,-2.2,-2
51.84,-1.7,-2.4,-1.9,-1.8
52.8,-1.6,-2.4,-2,-1.9
53.76,-1.6,-2.6,-2,-1.7
54.72,-1.8,-2.3,-1.8,-1.9
55.68,-1.7,-2.9,-2.2,-2
56.64,-1.8,-2.9,-2.3,-2.1
57.6,-1.8,-2.8,-2.4,-1.7
58.56,-2,-2.8,-1.7,-1.7
59.52,-1.9,-2.6,-2.3,-2.1
60.48,-1.5,-2.1,-1.8,-1.4
61.44,-1.9,-2.6,-2.1,-2.4
62.4,-2,-2.8,-2.6,-2.2
63.36,-1.8,-2.8,-2,-2
64.32,-1.8,-2.5,-1.7,-1.8
65.28,-1.6,-2.7,-2,-1.7
66.24,-1.6,-2.5,-2.1,-1.7
67.2,-1.5,-2.4,-1.8,-1.9
68.16,-1.5,-2.1,-1.5,-1.6
69.12,-1.6,-2.2,-1.5,-1.8
70.08,-2,-3.2,-2.3,-2.5
71.04,-1.7,-2.6,-1.9,-2.1
72,-1.6,-2.3,-1.8,-1.7
72.96,-1.4,-2.8,-2.4,-1.6
73.92,-2.2,-2.6,-2.3,-2.4
74.88,-1.6,-2.3,-1.9,-1.8
75.84,-1.5,-2.1,-1.7,-1.6
76.8,-1.7,-2.8,-2.1,-2.2
77.76,-1.8,-2.6,-2.1,-2
78.72,-1.7,-2.2,-1.9,-1.9
79.68,-2.5,-2.8,-2.5,-2.6
80.64,-1.9,-2.5,-2.2,-2.1
81.6,-1.8,-2.6,-2.1,-1.9
82.56,-1.7,-2.7,-2.1,-2
83.52,-2,-2.5,-2.2,-2
84.48,-2,-2.5,-2.2,-2.2
85.44,-2,-2.8,-2.1,-2
86.4,-1.9,-2.4,-2,-1.8
87.36,-2.1,-2.8,-2,-2.2
88.32,-2,-2.6,-1.8,-2.1
89.28,-2,-2.5,-2.1,-1.8
90.24,-1.8,-2.8,-2.1,-2.2
91.2,-1.8,-2.6,-2.1,-2.2
92.16,-1.7,-2.5,-2.1,-2.1
93.12,-1.9,-2.7,-1.8,-2.2
94.08,-2,-2.6,-2.1,-2.1
95.04,-1.9,-2.7,-2.5,-2.2
96,-2,-2.7,-2.6,-2
96.96,-2.1,-2.6,-2,-1.9
97.92,-1.5,-2,-1.6,-1.6
98.88,-2.2,-3,-2.3,-2.4
99.84,-1.9,-2.9,-2.1,-2.3
100.8,-2,-2.4,-2,-2.5
101.76,-1.9,-2.8,-2.3,-2.1
102.72,-1.6,-2.5,-2,-2.2
103.68,-1.4,-2.2,-2,-1.7
104.64,-1.6,-2.2,-1.7,-1.9
105.6,-1.7,-2.3,-1.6,-1.6
106.56,-1.8,-2.3,-1.6,-1.9
107.52,-2,-2.5,-1.9,-2
108.48,-1.8,-2.5,-1.9,-1.9
109.44,-1.6,-2.3,-1.9,-2
110.4,-2,-2.8,-2.2,-2.3
111.36,-1.5,-2,-1.3,-1.6
112.32,-1.9,-2.5,-2,-2.1
113.28,-1.8,-2.5,-1.9,-2.4
114.24,-1.9,-2.4,-2,-2.3
115.2,-1.3,-2.2,-1.4,-1.6
116.16,-1.8,-2.4,-1.7,-1.8
117.12,-1.6,-2.1,-1.6,-1.7
118.08,-1.7,-2.4,-1.7,-1.8
119.04,-2.7,-3,-3.2,-3
120,-2.5,-3.1,-2.9,-2.9
120.96,-2.5,-3.1,-3,-2.9
121.92,-2.9,-2.9,-2.8,-2.4
122.88,-1.8,-2.3,-1.9,-1.8
123.84,-1.8,-2.4,-2,-2
124.8,-1.7,-2.2,-1.7,-1.7
125.76,-1.5,-2.3,-1.6,-1.5
126.72,-2.6,-2.7,-3,-3
127.68,-1.7,-2.4,-1.6,-1.9
128.64,-2.1,-2.9,-2.4,-2.1
129.6,-1.5,-2.5,-1.6,-1.9
130.56,-1.8,-2.4,-1.9,-1.9
131.52,-1.4,-2.1,-1.5,-1.7
132.48,-2.4,-2.8,-2.4,-2.4
133.44,-2.7,-2.7,-2.4,-2.5
134.4,-1.6,-2.1,-1.6,-1.8
135.36,-1.9,-2.5,-1.8,-2
136.32,-2.1,-2.5,-2.4,-2.3
137.28,-2,-2.4,-2,-2
138.24,-2.2,-2.5,-2.1,-2
139.2,-1.6,-2.7,-2.1,-2
140.16,-1.9,-2.1,-1.9,-1.7
141.12,-1.6,-2.1,-1.8,-1.7
142.08,-1.9,-2.4,-2,-2.1
143.04,-1.4,-2.3,-1.7,-2
144,-2,-2.4,-1.9,-1.8
144.96,-1.5,-2.4,-1.6,-1.8
145.92,-1.8,-2.1,-1.8,-1.6
146.88,-1.8,-2.7,-1.7,-1.8
147.84,-1.8,-2.6,-2,-2.2
148.8,-1.9,-2.5,-2.1,-2
149.76,-1.5,-2,-1.4,-1.6
150.72,-2.2,-2.5,-2.1,-2.3
151.68,-1.8,-2.2,-2.1,-1.7
152.64,-1.8,-2.1,-1.8,-1.6
153.6,-1.7,-2.3,-2,-1.8
154.56,-2,-2.4,-2,-1.9
155.52,-1.8,-2.6,-2.3,-2.2
156.48,-1.6,-2.4,-2,-1.9
157.44,-2.2,-2.7,-2.1,-2.3
158.4,-1.8,-2.4,-2,-2.2
159.36,-2.4,-2.8,-2.3,-2.2
160.32,-1.5,-1.9,-1.1,-1.6
161.28,-1.9,-2.7,-2.2,-2.3
162.24,-1.7,-2.3,-1.9,-1.6
163.2,-1.7,-2.1,-1.8,-1.8
164.16,-1.9,-2.1,-1.8,-1.9
165.12,-2.6,-2.6,-2.4,-2.6
166.08,-1.6,-2.2,-1.9,-2.1
167.04,-1.4,-1.7,-1.3,-1.4
168,-1.6,-2.2,-1.9,-1.9
168.96,-1.7,-2.3,-1.7,-1.7
169.92,-2.1,-2.7,-2.3,-2.2
170.88,-2.2,-2.6,-2.4,-2.4
171.84,-2,-2.5,-2.1,-2.1
172.8,-2.2,-2.9,-2.3,-2.3
173.76,-1.9,-2.2,-1.9,-2.1
174.72,-2.3,-2.5,-2.2,-2.1
175.68,-2.3,-2.3,-1.8,-2
176.64,-1.6,-2.2,-1.7,-1.7
177.6,-2,-2.5,-2,-1.8
178.56,-1.9,-2.5,-1.9,-1.8
179.52,-1.7,-2.3,-1.8,-1.9
180.48,-1.7,-2.4,-1.6,-2.1
181.44,-1.9,-2.3,-2.2,-2.4
182.4,-1.8,-2.6,-2.2,-2.2
183.36,-1.6,-2.2,-1.8,-1.7
184.32,-2.2,-2.8,-2.7,-2.6
185.28,-1.8,-2.4,-2,-1.9
186.24,-1.7,-2.1,-1.9,-2
187.2,-2,-2.4,-2.4,-2
188.16,-2.3,-2.7,-2.2,-2.6
189.12,-2,-2.8,-2.3,-1.9
190.08,-1.7,-2.4,-2.5,-2.1
191.04,-1.9,-2.5,-2,-2.1
192,-1.7,-2.3,-1.9,-1.8
192.96,-1.8,-2.1,-1.8,-1.6
193.92,-2,-2.3,-2.2,-2.1
194.88,-2.1,-2.4,-2,-1.9
195.84,-1.8,-2.4,-2.1,-2.5
196.8,-1.6,-2.9,-2.1,-2.1
197.76,-1.9,-2.5,-2,-1.8
198.72,-1.9,-2.4,-1.8,-2
199.68,-1.6,-2.2,-1.6,-1.8
200.64,-1.8,-2.3,-1.9,-1.8
201.6,-2,-2.6,-2.1,-2.2
202.56,-1.8,-2.7,-2.1,-2
203.52,-2,-2.3,-2.2,-2.3
204.48,-1.8,-2.1,-1.7,-1.9
205.44,-1.7,-2.2,-1.7,-1.8
206.4,-1.6,-2.5,-2.2,-1.6
207.36,-1.6,-2.4,-2,-2
208.32,-1.6,-2.2,-2,-1.9
209.28,-1.6,-2.2,-1.5,-1.6
210.24,-2.2,-2.3,-1.9,-2.1
211.2,-2.5,-3,-2.8,-2.6
212.16,-2,-2.4,-1.6,-1.8
213.12,-2,-2.6,-1.9,-2.5
214.08,-2,-2.7,-2.3,-2
215.04,-1.8,-2.7,-2.3,-1.6
216,-1.6,-2.6,-2,-2
216.96,-1.8,-2.6,-1.8,-2
217.92,-1.7,-2.5,-2,-1.7
218.88,-2,-3,-2.3,-1.5
219.84,-1.4,-2.3,-1.5,-1.9
220.8,-1.7,-2.1,-1.8,-1.9
221.76,-2,-3.1,-2.2,-2.5
222.72,-1.6,-2.3,-1.7,-1.7
223.68,-1.9,-2.5,-2.2,-1.7
224.64,-2,-2.9,-2.5,-1.5
225.6,-1.8,-2.7,-2.4,-2.2
226.56,-2,-2.4,-2.1,-2.4
227.52,-2,-2.6,-2.3,-2.2
228.48,-1.9,-2.6,-1.8,-1.8
229.44,-1.5,-2.1,-1.7,-1.6
230.4,-1.6,-2.7,-1.9,-2.2
231.36,-1.9,-2.5,-2.1,-2.7
232.32,-1.5,-2.1,-1.7,-1.7
233.28,-1.9,-2.4,-2,-2.2
234.24,-2.3,-2.5,-2.6,-2.1
235.2,-1.7,-2.6,-1.9,-2
236.16,-2,-2.5,-2.1,-1.6
237.12,-1.2,-2,-1.4,-1.5
238.08,-1.9,-2.5,-1.9,-2
239.04,-1.9,-2.4,-1.9,-2.1
240,-1.6,-2.1,-1.6,-1.9
240.96,-1.9,-2.4,-1.9,-2
241.92,-1.8,-2.4,-2,-2.1
242.88,-1.6,-3.1,-2.2,-2
