start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.9,-2.4,-2.2,-0.6
0.96,-1.5,-2,-1.9,-0.9
1.92,-2.5,-3,-3,-0.6
2.88,-2.1,-3,-2.8,-1.1
3.84,-2.1,-2.3,-2.7,-0.8
4.8,-3.9,-4.1,-4,0.6
5.76,-4.8,-4.8,-4.8,0.4
6.72,-1.4,-2.1,-1.5,-1.3
7.68,-1.4,-1.9,-1.9,-1.1
8.64,-1.3,-1.9,-1.4,-1.7
9.6,-1.4,-1.9,-1.5,-1.5
10.56,-1.1,-1.7,-1.2,-1.3
11.52,-1.4,-2,-1.6,-1.1
12.48,-3.6,-3.7,-3.6,-0.2
13.44,-1.9,-2.3,-2.4,-0.7
14.4,-3.5,-3.7,-3.6,0
15.36,-3.7,-4.4,-3.9,-0.5
16.32,-4.7,-4.6,-4.7,0.3
17.28,-3.8,-4.4,-4.2,-0.3
18.24,-3.8,-4.1,-3.9,0
19.2,-3.6,-3.5,-3.8,0.1
20.16,-2.6,-3.2,-3,-0.5
21.12,-2,-2.5,-2.1,-1.1
22.08,-1.5,-2.1,-1.9,-1.8
23.04,-1.6,-2.3,-1.8,-1.9
24,-1.7,-2.3,-2.3,-1.2
24.96,-2.6,-3.3,-3.5,-0.5
25.92,-2,-3.1,-2.4,-1.1
26.88,-1.2,-2,-1.4,-1.4
27.84,-4.5,-4.4,-4.5,0.1
28.8,-1.6,-2.2,-2.1,-1.2
29.76,-1.4,-2,-1.9,-1.3
30.72,-1.7,-2.4,-1.9,-1.9
31.68,-1.4,-2.2,-2,-1.6
32.64,-1.7,-2.3,-2,-1.6
33.6,-1.6,-1.9,-1.6,-1.2
34.56,-2.6,-3.1,-3,-0.2
35.52,-2.2,-2.7,-2.8,-0.4
36.48,-1.7,-2.5,-2.6,-1.3
37.44,-1.3,-1.9,-1.8,-1.3
38.4,-1.4,-2.1,-1.7,-1.8
39.36,-1.7,-2,-2.7,-1.7
40.32,-2.5,-2.9,-2.8,-1
41.28,-1.2,-1.9,-1.6,-1.5
42.24,-1.6,-2,-1.6,-1.8
43.2,-1.5,-2,-1.6,-1.4
44.16,-1.5,-2.3,-1.6,-1.9
45.12,-1.2,-1.9,-1.6,-1.5
46.08,-1.6,-2.2,-1.8,-1.4
47.04,-1.6,-2.2,-2.3,-1.3
48,-1.7,-2.2,-2.2,-1.1
48.96,-1.8,-2.5,-1.9,-2
49.92,-2,-2.5,-2.5,-0.8
50.88,-2,-2.7,-2.3,-1.7
51.84,-1.2,-1.9,-1.7,-1.6
52.8,-4.2,-4.4,-4.1,0
53.76,-4.6,-4.6,-4.2,-0.1
54.72,-4.1,-4.3,-4.2,0.2
55.68,-4.2,-4.1,-4.2,0.3
56.64,-2.9,-2.9,-3,-0.2
57.6,-2.3,-2.8,-2.4,-1.4
58.56,-2.7,-3.4,-3.2,-1.2
59.52,-2.4,-2.9,-2.8,-0.6
60.48,-4.1,-4.5,-4.3,-0.1
61.44,-1.6,-2.2,-1.8,-1.9
62.4,-3.2,-4,-3.8,-1
63.36,-4.2,-4.8,-4.1,-0.3
64.32,-3,-3.3,-3,-0.8
65.28,-2.7,-3.4,-3.2,-0.8
66.24,-1.4,-1.9,-1.7,-1.6
67.2,-3.5,-3.5,-3.1,-0.1
68.16,-4.7,-4.4,-4,0.1
69.12,-4.8,-4.9,-4.3,0.4
70.08,-4.4,-4.5,-4.3,0
71.04,-4.6,-4.7,-4.3,0.1
72,-5.3,-5.3,-4.8,0.9
72.96,-1.3,-1.8,-1.8,-1.6
73.92,-3.4,-3,-3.1,-0.1
74.88,-4.8,-4.8,-4.3,0.8
75.84,-3.9,-3.9,-3.4,0.6
76.8,-4,-4.1,-3.9,0.5
77.76,-3.4,-3.5,-3.3,0.2
78.72,-4,-3.8,-3.9,0.3
79.68,-2.1,-2.4,-2.5,-0.7
80.64,-4.2,-4.5,-4.2,-0.1
81.6,-1.8,-2.6,-2.1,-2.1
82.56,-1.7,-2.4,-1.9,-1.7
83.52,-1.7,-2.3,-1.9,-1.8
84.48,-1.8,-2.3,-2.3,-1.5
85.44,-1.4,-2.4,-2,-1.6
86.4,-1.5,-2.3,-1.9,-1.3
87.36,-1.5,-2,-1.4,-1.7
88.32,-1.8,-2.5,-2.4,-0.9
89.28,-2.8,-3.1,-3,-0.3
90.24,-1.8,-2.4,-1.8,-1.8
91.2,-1.5,-2.3,-2.1,-1.3
92.16,-1.5,-2,-1.7,-1.8
93.12,-1.4,-2.2,-1.9,-1.4
94.08,-1.5,-2.2,-1.7,-1.7
95.04,-1.5,-2.5,-2,-0.9
96,-3.2,-3.6,-3.4,-0.2
96.96,-2.9,-3.4,-3,-0.7
97.92,-1.4,-2.4,-1.7,-1.5
98.88,-1.8,-2,-2.2,-1.3
99.84,-4.1,-4.2,-3.8,-0.1
100.8,-2.1,-2.6,-2.4,-0.9
101.76,-2.5,-2.9,-2.9,-0.7
102.72,-1.4,-2.2,-1.6,-1.5
103.68,-2,-2.4,-2,-2
104.64,-1.9,-2.5,-2.6,-0.8
105.6,-1.6,-2.4,-2.3,-1.1
106.56,-3.4,-4,-3.5,-0.2
107.52,-4.2,-4.8,-4.4,0
108.48,-1.5,-1.9,-2,-1.5
109.44,-1.9,-2.4,-1.7,-1.9
110.4,-1.6,-2.3,-1.9,-1.6
111.36,-5.3,-5.6,-5.2,0.3
112.32,-5.4,-5.6,-5.1,0.3
113.28,-1.9,-2.2,-2.4,-0.9
114.24,-2,-2.2,-1.9,-1.7
