start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.3,-1.6,-1.2,-1.4
0.96,-1.7,-2,-1.6,-1.6
1.92,-1.4,-1.9,-1.4,-1.5
2.88,-2.1,-2.4,-2.2,-1.8
3.84,-2,-2.4,-1.7,-1.6
4.8,-1.5,-2,-1.4,-1.8
5.76,-1.8,-2.2,-1.6,-1.8
6.72,-2,-2.4,-2,-1.9
7.68,-1.9,-2.2,-2,-1.7
8.64,-1.7,-2.2,-1.7,-1.8
9.6,-1.8,-2.1,-1.8,-1.8
10.56,-1.5,-2.1,-1.9,-1.7
11.52,-2,-2.2,-2.1,-2.1
12.48,-2,-2.2,-2,-1.7
13.44,-2.2,-2.4,-2,-2
14.4,-2.1,-2.3,-2,-2
15.36,-1.4,-1.9,-1.5,-1.6
16.32,-2.3,-2.5,-2.1,-2
17.28,-2,-2.4,-2.2,-2
18.24,-1.9,-2.3,-2,-1.8
19.2,-2,-2.5,-2.1,-2.2
20.16,-2.4,-2.5,-2.1,-2
21.12,-2.1,-2.5,-2.1,-2.2
22.08,-2.5,-3,-2.6,-2.6
23.04,-2.2,-2.6,-2.2,-2.2
24,-2.1,-2.3,-1.9,-1.8
24.96,-2.2,-2.7,-2.3,-2.6
25.92,-2,-2,-1.8,-1.9
26.88,-1.8,-2.1,-1.7,-1.8
27.84,-2.3,-2.4,-2.2,-2.4
28.8,-1.8,-2.4,-1.9,-2
29.76,-2,-2.1,-1.8,-2
30.72,-2.3,-2.2,-2.3,-2.5
31.68,-1.9,-2.3,-1.9,-2.2
32.64,-2,-2.5,-2,-2.2
33.6,-2.2,-2.3,-2.1,-2
34.56,-2.2,-2.5,-2.2,-2.4
35.52,-1.6,-1.8,-1.5,-1.7
36.48,-1.7,-1.8,-1.7,-1.8
37.44,-2.3,-2.5,-2.3,-2.3
38.4,-1.9,-2.2,-1.8,-1.9
39.36,-2.3,-2.5,-2.2,-2.1
40.32,-2.4,-2.5,-2.3,-2
41.28,-1.9,-2.1,-2,-1.7
42.24,-2,-2.3,-2.1,-2
43.2,-1.8,-2.2,-1.9,-1.9
44.16,-2.2,-2.7,-2.6,-2.1
45.12,-1.7,-1.8,-1.6,-1.4
46.08,-2.7,-2.8,-2.7,-2.8
47.04,-2,-2.4,-1.9,-2
48,-2.5,-2.5,-2.2,-2
48.96,-2.2,-2.6,-2.2,-2.2
49.92,-2.1,-2.5,-2.3,-2
50.88,-2.8,-2.7,-2.5,-2.2
51.84,-3,-2.9,-2.5,-2.5
52.8,-2,-2,-1.9,-1.6
53.76,-2,-2.3,-2,-1.8
54.72,-2.5,-2.8,-2.2,-2
55.68,-2,-2.2,-2.1,-1.8
56.64,-1.9,-2.1,-1.9,-1.6
57.6,-2.4,-2.3,-2.2,-1.7
58.56,-2.1,-2.4,-1.8,-1.8
59.52,-1.9,-1.8,-1.8,-1.9
60.48,-2.2,-2.4,-2.2,-1.9
61.44,-1.4,-2,-1.6,-1.7
62.4,-2.3,-2.5,-2.1,-2
