start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.4,-1.9,-1.7,-1.4
0.96,-1.7,-2.4,-2,-2
1.92,-1.5,-2.3,-2.1,-1
2.88,-2.2,-2.8,-2.9,-0.8
3.84,-3.8,-4.3,-4,-0.4
4.8,-2,-2.6,-2.5,-1.2
5.76,-2.5,-2.9,-2.8,-0.9
6.72,-2.4,-3.5,-2.9,-1.4
7.68,-3.3,-3.9,-3.5,-0.5
8.64,-2.9,-3.3,-3.3,-0.5
9.6,-3.8,-4.3,-3.5,-0.2
10.56,-2.1,-2.6,-2.1,-1
11.52,-1.5,-2.3,-1.9,-2
12.48,-3.7,-4.1,-3.5,-0.5
13.44,-5.3,-5.2,-5,1
14.4,-4.8,-5.1,-4.6,0.6
15.36,-3.8,-4.2,-3.8,-0.3
16.32,-1.6,-2.5,-1.8,-1.8
17.28,-1.5,-2.4,-2,-1.2
18.24,-1.7,-2.4,-2.4,-1.3
19.2,-1.5,-2.2,-1.5,-1.6
20.16,-1.3,-2.1,-1.8,-1.3
21.12,-3.5,-3.8,-3.9,-0.3
22.08,-2.4,-2.8,-2.8,-0.3
23.04,-1.9,-2.4,-2.6,-1.1
24,-1.6,-2.4,-1.8,-1.9
24.96,-1.8,-2.3,-1.6,-1.7
25.92,-1.5,-2.4,-2,-1.8
26.88,-1.8,-2.3,-2.6,-1.4
27.84,-1.9,-2.5,-2.4,-1.9
28.8,-1.6,-2.6,-1.9,-1.6
29.76,-1.4,-2.5,-2.4,-1
30.72,-1.5,-2.3,-1.7,-2
31.68,-1.9,-2.5,-1.9,-2.1
32.64,-1.7,-2.2,-2.1,-1.5
33.6,-2.1,-2.7,-2.8,-1.1
34.56,-1.4,-2.1,-1.6,-1.6
35.52,-1,-1.9,-1.3,-1.3
36.48,-1.1,-2,-1.7,-1.2
37.44,-1.4,-2.2,-2.1,-1.7
38.4,-1.1,-2.1,-1.7,-1.5
39.36,-1.7,-2.4,-1.7,-1.9
40.32,-1.8,-2.3,-2,-2
41.28,-1.6,-2.3,-2.2,-1.1
42.24,-4.2,-4.5,-4.1,0
43.2,-4.9,-4.7,-4.5,0.3
44.16,-3,-3.8,-3.5,-0.2
45.12,-1.5,-2.1,-1.6,-1.7
46.08,-2.1,-2.5,-2.1,-2.1
47.04,-1.2,-1.9,-1.7,-1.5
48,-3.1,-3.9,-3.7,-0.4
48.96,-1.3,-2.2,-1.6,-1.5
49.92,-2.6,-3.6,-3.4,-0.3
50.88,-3.4,-4.1,-4,-0.6
51.84,-1.2,-2.1,-1.4,-1.5
52.8,-2.6,-3.4,-3.4,-0.8
53.76,-1.2,-2.1,-1.8,-1.4
54.72,-1.8,-2.4,-1.6,-1.8
55.68,-1.5,-2.1,-1.7,-1.8
56.64,-2.7,-3.1,-3.4,-0.8
