start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.6,-1.7,-1.2,-1.6
0.96,-2,-2.2,-2.1,-1.9
1.92,-2,-2.2,-1.8,-1.8
2.88,-2,-2.3,-1.6,-1.8
3.84,-2.1,-2.5,-2,-2.1
4.8,-2.1,-2.3,-1.7,-2.1
5.76,-2.8,-2.7,-2.7,-2.8
6.72,-2.2,-2.5,-2.2,-2.3
7.68,-1.9,-2.2,-1.9,-1.9
8.64,-2.2,-2.3,-2,-1.9
9.6,-2.2,-2.6,-2.2,-2.1
10.56,-2.2,-2.4,-2.2,-2.2
11.52,-2,-2.1,-1.9,-1.9
12.48,-2.2,-2.5,-2,-1.8
13.44,-2.1,-2.3,-2.1,-2.2
14.4,-2.2,-2.1,-2,-1.9
15.36,-1.6,-2,-1.3,-1.6
16.32,-2.2,-2.4,-2,-2
17.28,-2.3,-2.6,-2.3,-2.1
18.24,-2.1,-2.4,-2,-2.1
19.2,-2.2,-2.4,-2.3,-2.1
20.16,-2.1,-2.3,-2,-1.9
21.12,-1.6,-2,-1.9,-1.5
22.08,-2,-2.3,-1.9,-1.8
23.04,-1.6,-1.9,-1.9,-1.9
24,-1.7,-2,-1.5,-1.7
24.96,-1.9,-2.2,-1.9,-1.9
25.92,-1.9,-2.2,-1.7,-1.9
26.88,-2.1,-2.3,-2.1,-2.1
27.84,-1.9,-2.4,-1.9,-1.8
28.8,-2,-2.4,-2.2,-2
29.76,-2,-2.4,-2.1,-2.2
30.72,-2.3,-2.5,-2.3,-2
31.68,-2,-2.4,-2.1,-2
32.64,-2.6,-2.9,-2.9,-2.4
33.6,-2.5,-2.4,-2,-2.2
34.56,-2.3,-2.4,-2.2,-2.2
35.52,-2.1,-2.2,-1.9,-2
36.48,-2,-2.4,-2,-2.1
37.44,-2.3,-2.6,-2.2,-2.2
38.4,-1.8,-2.1,-1.8,-1.8
39.36,-2.1,-2.3,-2,-1.9
40.32,-2.1,-2.3,-2.1,-2.2
41.28,-1.7,-2.2,-1.9,-1.8
42.24,-2.1,-2.3,-2.1,-2.1
43.2,-2,-2.4,-2,-1.9
44.16,-1.9,-2,-1.8,-1.7
45.12,-1.9,-2.4,-2,-2
