start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-2.6,-2.8,-2.9,-3
0.96,-2.1,-2.5,-2.3,-2.1
1.92,-1.8,-2.3,-1.9,-1.8
2.88,-2.1,-2.5,-2,-2
3.84,-1.9,-2.4,-1.9,-2.1
4.8,-2.8,-2.8,-2.7,-2.5
5.76,-2.8,-3,-3,-2.9
6.72,-1.6,-2.1,-1.6,-1.7
7.68,-2.7,-2.7,-2.8,-2.6
8.64,-2.5,-2.9,-3,-2.9
9.6,-1.6,-2.1,-1.6,-1.6
10.56,-1.5,-1.9,-1.7,-1.6
11.52,-2,-2.3,-2,-2
12.48,-1.7,-2,-1.4,-1.7
13.44,-2.1,-2.3,-2.1,-2
14.4,-2,-2.4,-1.9,-2
15.36,-1.9,-2.1,-1.7,-1.7
16.32,-1.9,-2.3,-1.9,-1.8
17.28,-2,-2.2,-1.9,-1.7
18.24,-2,-2.3,-1.7,-2
19.2,-1.5,-1.7,-1.4,-1.4
20.16,-1.4,-1.6,-1.2,-1.3
21.12,-1.8,-1.7,-1.7,-1.3
22.08,-1.4,-1.5,-1.1,-1.5
23.04,-1.7,-1.8,-1.4,-1.4
24,-2,-2.3,-2,-1.9
24.96,-1.4,-1.5,-1.1,-1.1
25.92,-1.6,-1.5,-1.5,-1.3
26.88,-1.9,-1.8,-1.7,-1.4
27.84,-1.7,-1.8,-1.6,-1.4
28.8,-1.4,-1.5,-1.4,-1.3
29.76,-1.4,-1.7,-1.2,-1.6
30.72,-1.4,-1.6,-1.2,-1.3
31.68,-1.8,-2,-1.7,-1.7
32.64,-1.4,-2,-1.4,-1.7
33.6,-2,-2.4,-1.9,-2.1
34.56,-1.7,-1.9,-1.6,-1.7
35.52,-1.8,-2,-1.5,-1.8
36.48,-1.8,-2.2,-1.6,-2
37.44,-1.4,-2,-1.4,-1.7
38.4,-1.6,-2,-1.7,-1.7
39.36,-1.5,-1.7,-1.3,-1.5
40.32,-1.4,-1.5,-1.1,-1.3
41.28,-1.7,-2,-1.6,-1.8
42.24,-2.1,-2.4,-2.2,-2.3
43.2,-2.1,-2.4,-2.1,-2
44.16,-1.6,-2,-1.4,-1.6
45.12,-1.9,-2.3,-1.8,-1.9
46.08,-1.7,-2.1,-1.6,-1.8
47.04,-1.5,-1.5,-1.2,-1.3
48,-1.7,-1.7,-1.6,-1.6
48.96,-1.3,-1.4,-1.1,-1.2
49.92,-1.9,-2.1,-1.8,-2
50.88,-1.8,-2,-1.8,-1.8
51.84,-1.5,-1.8,-1.2,-1.4
52.8,-1.7,-1.9,-1.4,-1.7
53.76,-1.5,-1.9,-1.3,-1.6
54.72,-1.4,-1.6,-1.3,-1.3
55.68,-1.5,-1.6,-1.2,-1.2
56.64,-1.7,-2.3,-1.6,-2
57.6,-1.7,-2.3,-1.9,-2
58.56,-1.6,-1.7,-1.1,-1.4
59.52,-1.8,-1.8,-1.2,-1.6
60.48,-1.7,-1.9,-1.5,-1.6
61.44,-1.8,-2.1,-1.8,-1.7
62.4,-1.6,-1.9,-1.5,-1.6
63.36,-1.7,-2,-1.6,-1.8
64.32,-1.4,-1.6,-1.4,-1.4
65.28,-1.6,-1.5,-1.2,-1.3
66.24,-1.6,-2,-1.5,-1.7
67.2,-1.6,-1.7,-1.3,-1.5
68.16,-1.5,-1.9,-1.3,-1.7
69.12,-1.4,-1.5,-1.5,-1.4
70.08,-1.7,-2.2,-1.7,-1.9
71.04,-1.6,-1.9,-1.7,-1.6
72,-1.7,-1.8,-1.6,-1.6
72.96,-1.6,-1.8,-1.1,-1.6
73.92,-1.8,-1.8,-1.3,-1.5
74.88,-1.6,-2,-1.6,-1.8
75.84,-1.7,-2.1,-1.7,-2
76.8,-1.4,-2,-1.3,-1.7
77.76,-1.8,-2.3,-1.9,-1.9
78.72,-1.8,-2.1,-1.5,-1.7
79.68,-1.8,-2.2,-1.5,-1.8
80.64,-1.7,-2.1,-1.7,-1.8
81.6,-1.4,-1.9,-1.4,-1.5
82.56,-1.7,-2.2,-1.5,-1.9
83.52,-1.6,-2,-1.4,-1.7
84.48,-1.8,-1.9,-1.8,-1.5
85.44,-1.8,-2.1,-1.8,-1.9
86.4,-1.7,-2.1,-1.4,-1.7
87.36,-1.5,-1.5,-1.4,-1.4
88.32,-1.5,-1.8,-1.1,-1.6
89.28,-1.8,-2.2,-1.8,-1.9
90.24,-1.7,-2,-1.7,-1.8
91.2,-1.6,-1.8,-1.2,-1.7
92.16,-2,-2.2,-1.9,-2
93.12,-1.4,-1.8,-1.5,-1.6
94.08,-1.7,-2.3,-1.8,-2.1
95.04,-1.7,-1.8,-1.6,-1.7
96,-1.3,-1.7,-1.5,-1.5
96.96,-1.4,-1.8,-1.4,-1.5
97.92,-1.7,-1.9,-1.8,-1.7
98.88,-1.6,-1.8,-1.7,-1.3
99.84,-1.3,-1.4,-1.3,-1.4
100.8,-1.9,-2,-1.9,-2
101.76,-1.5,-1.7,-1.3,-1.5
102.72,-1.9,-2,-2.1,-2.2
