start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
125.76,-2.1,-2.3,-2.3,-1.9
126.72,-2,-1.9,-2,-1.7
127.68,-2,-2.3,-1.6,-1.8
128.64,-2.4,-2.4,-2.4,-2.2
129.6,-2.3,-2.2,-2.3,-2.2
130.56,-2.5,-2.5,-2.2,-1.7
131.52,-2.2,-2.3,-2.1,-1.4
132.48,-2.3,-2.4,-2.3,-2.1
133.44,-2.4,-2.6,-2.4,-1.9
134.4,-2.5,-2.6,-2.3,-2.5
135.36,-2.6,-2.6,-2,-2.3
136.32,-2.2,-2.1,-1.6,-1.7
137.28,-2.2,-2.5,-2.4,-2.1
138.24,-2.2,-2.3,-2,-2
139.2,-2.1,-2.1,-1.8,-1.8
140.16,-2,-2.2,-1.6,-1.6
141.12,-2.1,-2.2,-1.7,-2
142.08,-2.3,-2.2,-1.7,-1.8
143.04,-2.1,-2.4,-1.6,-2
144,-1.7,-1.8,-1.3,-1.3
144.96,-2,-2,-1.5,-1.6
145.92,-2.1,-2.2,-1.8,-1.9
146.88,-2.2,-2.1,-1.9,-1.6
147.84,-1.6,-1.9,-1.3,-1.2
148.8,-1.8,-1.9,-1.7,-1.4
149.76,-2.1,-2.1,-1.6,-1.8
150.72,-2.2,-2.2,-1.8,-1.7
151.68,-1.8,-1.9,-1.5,-1.4
152.64,-1.9,-2,-1.9,-1.5
153.6,-2.1,-2.4,-2.2,-2.2
154.56,-2,-2.1,-1.9,-1.5
155.52,-2,-2.1,-2,-1.6
156.48,-2.3,-2.4,-2.1,-1.8
157.44,-2.5,-2.5,-2.3,-1.7
158.4,-1.6,-2,-1.6,-1.6
159.36,-2.8,-2.9,-2.4,-2.6
160.32,-1.9,-2.1,-2,-1.9
161.28,-2.1,-2.5,-2.4,-2
162.24,-2.7,-2.8,-2.5,-2.2
163.2,-2.1,-2.4,-2,-1.5
164.16,-1.7,-2,-1.9,-1.4
165.12,-2.2,-2.5,-2.3,-1.9
166.08,-2.5,-2.6,-2.4,-2
167.04,-2.1,-2.4,-2.1,-2
168,-2.3,-2.6,-2.2,-2.1
168.96,-2.3,-2.4,-2.2,-1.8
169.92,-1.4,-2,-1.7,-1.6
170.88,-2.4,-2.7,-2.3,-2.2
171.84,-2.2,-2.6,-2.1,-1.8
172.8,-2.1,-2.5,-2.1,-2.1
173.76,-1.8,-2.2,-1.9,-1.9
174.72,-1.5,-2.1,-1.7,-1.9
175.68,-1.9,-2.1,-1.7,-1.9
176.64,-1.9,-2.2,-1.7,-1.8
177.6,-2.3,-2.5,-1.6,-2
178.56,-2.3,-2.4,-1.9,-2.2
179.52,-2.2,-2.3,-1.9,-2.1
180.48,-2.1,-2.5,-2.1,-2
181.44,-1.8,-2.4,-1.5,-2.2
182.4,-2.1,-2.2,-2,-1.9
183.36,-1.9,-2.4,-1.8,-2.1
184.32,-2,-2.2,-2,-1.9
185.28,-1.9,-2.1,-1.7,-1.8
186.24,-1.9,-2.2,-1.7,-1.8
187.2,-1.8,-2.2,-1.7,-1.8
188.16,-2.1,-2.4,-2.1,-2
189.12,-1.8,-2.1,-1.7,-1.7
190.08,-1.9,-2.2,-1.8,-1.8
191.04,-2,-2.3,-1.8,-2
192,-2,-2.3,-1.5,-2.1
192.96,-1.8,-2.4,-2.1,-2.1
193.92,-2.3,-2.5,-1.8,-2.2
194.88,-1.7,-2,-1.5,-1.7
195.84,-2.2,-2.3,-1.9,-2.1
196.8,-1.9,-2.3,-1.8,-1.8
197.76,-2,-2.2,-1.9,-2
198.72,-2,-2.1,-1.9,-1.8
199.68,-1.9,-2.5,-1.9,-2
200.64,-2,-2.4,-2,-2
201.6,-1.8,-2.2,-1.8,-1.9
202.56,-2.2,-2.4,-2,-1.9
203.52,-2,-2.3,-2,-2.1
204.48,-1.7,-2.1,-1.7,-1.8
205.44,-2.5,-2.7,-2.4,-2.4
206.4,-2.1,-2.4,-1.9,-2
207.36,-1.9,-2.4,-1.8,-2.1
208.32,-2.1,-2.4,-2.2,-2.3
209.28,-2.2,-2.4,-2.2,-2
210.24,-1.9,-2.1,-1.9,-1.5
211.2,-2.1,-2.2,-2,-2.1
212.16,-1.9,-2.4,-2,-2.2
213.12,-2.4,-2.3,-2.1,-2.4
214.08,-1.9,-2.1,-1.8,-2.1
215.04,-2,-2.3,-1.8,-2.2
216,-2.2,-2.3,-1.9,-2.1
216.96,-2.1,-2.5,-2.1,-2.2
217.92,-2.1,-2.7,-2.3,-2.2
218.88,-2,-2.1,-1.9,-1.9
219.84,-2,-2.2,-1.8,-1.9
220.8,-2.1,-2.3,-1.8,-2.2
221.76,-2.3,-2.2,-2.1,-2.2
222.72,-2.2,-2.6,-1.9,-2.4
223.68,-2.1,-2.3,-2,-2.1
224.64,-1.8,-2.5,-1.9,-2
225.6,-1.7,-2.4,-1.7,-2
226.56,-2,-2.5,-2,-2
227.52,-1.8,-2.3,-1.8,-1.8
228.48,-2.1,-2.4,-2.1,-1.9
229.44,-1.9,-2.2,-1.8,-1.9
230.4,-1.5,-2.1,-1.7,-1.9
231.36,-1.9,-2.4,-2.2,-1.3
232.32,-2.2,-2.8,-2.2,-1.9
233.28,-1.9,-2.2,-1.9,-2
234.24,-2.4,-2.5,-2.2,-2.1
235.2,-1.9,-2.3,-1.9,-1.9
236.16,-1.5,-2.3,-1.9,-1.8
237.12,-1.9,-2.3,-1.8,-1.8
238.08,-1.8,-2.3,-1.8,-1.8
239.04,-2.2,-2.4,-2.1,-2
240,-2.3,-2.6,-2.1,-2.2
240.96,-2,-2.4,-1.7,-2.1
241.92,-2,-2.2,-2,-2.2
242.88,-2,-2.4,-1.9,-2.2
243.84,-2.3,-2.6,-2.1,-2.2
244.8,-1.8,-2.1,-1.7,-1.7
245.76,-1.7,-2.1,-1.6,-1.8
246.72,-2.1,-2.4,-1.9,-2
247.68,-2.3,-2.7,-2.3,-2.4
248.64,-2.4,-2.6,-2.1,-2.3
249.6,-2.5,-2.5,-2.2,-2.3
250.56,-1.9,-2.2,-1.9,-1.9
251.52,-2.1,-2.3,-2,-1.9
252.48,-2.2,-2.4,-2.1,-2
253.44,-1.8,-2.3,-1.8,-2
254.4,-1.7,-2,-1.6,-1.9
255.36,-2,-2.2,-1.9,-2
256.32,-1.7,-2,-1.5,-1.8
257.28,-1.6,-1.8,-1.5,-1.5
258.24,-1.9,-2.2,-1.6,-1.9
259.2,-1.4,-1.7,-1.4,-1.4
260.16,-1.6,-2,-1.4,-1.9
261.12,-1.8,-2.2,-1.7,-1.8
262.08,-1.9,-2.3,-1.8,-2
263.04,-2,-2.4,-2.1,-1.9
264,-1.8,-2.3,-1.6,-1.9
264.96,-2,-2.3,-1.8,-1.9
265.92,-1.7,-2.3,-1.9,-1.9
266.88,-2.1,-2.4,-2,-2
267.84,-1.9,-2.2,-2,-1.7
268.8,-2.1,-2.5,-2,-2
269.76,-1.9,-2.2,-1.8,-2
270.72,-1.7,-2.1,-1.7,-1.6
271.68,-2,-2.2,-1.9,-1.8
272.64,-1.7,-2,-1.5,-1.8
273.6,-1.8,-2.2,-1.9,-1.9
274.56,-2,-2.3,-2.1,-1.8
275.52,-2,-2.5,-2.2,-2
276.48,-1.9,-2.3,-2,-2.1
277.44,-2.1,-2.3,-1.9,-1.8
278.4,-1.7,-2.1,-1.6,-1.8
279.36,-1.9,-2.3,-2.1,-1.9
280.32,-2.1,-2.3,-2.1,-2
281.28,-1.8,-2.1,-1.7,-1.9
282.24,-2.4,-2.8,-2.3,-2.2
283.2,-1.9,-2.3,-1.8,-1.9
284.16,-1.8,-2.3,-1.7,-1.9
285.12,-2,-2.3,-2,-1.9
286.08,-1.5,-2.1,-1.7,-1.7
287.04,-1.5,-1.8,-1.5,-1.4
288,-1.9,-2,-1.6,-1.8
288.96,-2,-2.2,-1.8,-1.8
289.92,-2,-2.4,-2,-2.2
290.88,-2.1,-2.4,-1.9,-2.1
291.84,-1.6,-2,-1.7,-1.6
292.8,-2.1,-2.5,-2.1,-2
293.76,-2,-2.5,-1.8,-2
294.72,-2.1,-2.5,-2.1,-2.2
295.68,-1.9,-2.4,-1.9,-2
296.64,-2.1,-2.4,-2,-2.2
297.6,-2,-2.3,-2,-1.9
298.56,-1.8,-2,-1.8,-1.6
299.52,-1.9,-2.1,-1.5,-1.5
