start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-2.3,-1.9,-1.7,-1.9
0.96,-2.6,-2.7,-2.9,-2.2
1.92,-2.2,-2.4,-2.5,-2
2.88,-1.8,-2,-2.1,-2.1
3.84,-3.4,-3,-3.3,-2.7
4.8,-2.4,-2.3,-2.9,-2.5
5.76,-2.1,-2.3,-2.6,-2.2
6.72,-3,-2.8,-3.2,-2.8
7.68,-2.6,-2.5,-2.6,-2.3
8.64,-2.5,-2.5,-2.5,-2.1
9.6,-2.3,-2.4,-2.6,-2.1
10.56,-3.1,-2.6,-2.8,-2.5
11.52,-2.5,-2.2,-2.7,-2.4
12.48,-2.5,-2.7,-2.4,-2.3
13.44,-3.1,-2.9,-3.1,-2.4
14.4,-2.8,-2.6,-2.8,-2.6
15.36,-3,-2.8,-3.2,-2.5
16.32,-2.3,-2.1,-2.4,-2
17.28,-2.7,-2.6,-3,-2.3
18.24,-3.2,-3,-3.1,-2.7
19.2,-3.1,-2.6,-3,-2.7
20.16,-3.3,-2.8,-3.1,-2.9
21.12,-2.9,-2.7,-2.6,-2.5
22.08,-2.3,-2.4,-2.5,-2.1
23.04,-2.4,-2.4,-2.3,-2.2
24,-2.7,-2.9,-2.5,-2.5
24.96,-2.4,-2.7,-2.3,-2.1
25.92,-2.6,-2.6,-2.2,-2.5
26.88,-2.1,-2.3,-2,-2.3
27.84,-2.4,-2.7,-2.2,-2.2
28.8,-2.6,-2.5,-2.3,-2.6
29.76,-2.5,-2.4,-2.2,-2.4
30.72,-2.6,-2.7,-2.6,-2.5
31.68,-2.1,-2.3,-1.9,-2
32.64,-2.3,-2.7,-2.2,-2.1
33.6,-2.4,-2.7,-2.3,-2.2
34.56,-2.4,-2.6,-2.2,-2
35.52,-2.9,-2.9,-2.6,-2.7
36.48,-2.2,-2.4,-2,-2.1
37.44,-2.3,-2.7,-1.9,-2.2
38.4,-2,-2.4,-2.1,-2
39.36,-2.5,-2.4,-2.7,-2.3
40.32,-2.7,-2.7,-2.6,-2.4
41.28,-2.6,-2.4,-2.6,-2.4
42.24,-2.6,-2.7,-2.8,-2.4
43.2,-2.2,-2.3,-2.4,-2.1
44.16,-2.9,-2.6,-2.9,-2.4
45.12,-2.6,-2.7,-2.6,-2.4
46.08,-2.1,-2.4,-2.3,-1.8
47.04,-2.2,-2.3,-2.5,-2.3
48,-1.8,-2.3,-2.1,-1.6
48.96,-2.7,-2.5,-2.5,-2.6
49.92,-2.1,-2.4,-2.4,-1.8
50.88,-2.1,-2.5,-2.4,-1.8
51.84,-1.8,-2,-2.1,-1.7
52.8,-3.2,-2.9,-3,-2.7
53.76,-2.6,-2.6,-2.5,-2.5
54.72,-2.9,-2.7,-2.8,-2.5
55.68,-2.5,-2.2,-2.3,-2
56.64,-2.7,-2.5,-2.5,-1.9
57.6,-2.8,-3,-3,-2
58.56,-2.9,-3,-3.1,-2.3
59.52,-2.2,-2.6,-2.7,-1.9
60.48,-2.2,-2.4,-2.5,-1.6
61.44,-2.3,-2.5,-2.3,-2.1
62.4,-2.6,-2.5,-2.6,-2.1
63.36,-2.5,-2.8,-2.8,-2.1
64.32,-2.8,-2.9,-2.9,-2.2
65.28,-2.3,-2.6,-2.3,-1.9
66.24,-2.6,-2.4,-2.2,-2.1
67.2,-2.8,-2.7,-2.6,-2.4
68.16,-1.7,-2,-1.5,-1.7
69.12,-2.2,-2.4,-2.1,-1.9
70.08,-3.8,-3.4,-3.6,-2.6
71.04,-2.7,-2.8,-2.5,-2.2
72,-3.1,-2.9,-2.8,-2.6
72.96,-2,-2.2,-2,-1.7
73.92,-2.1,-2.5,-2.1,-2
74.88,-2.4,-2.4,-2.2,-2.3
75.84,-2.6,-2.7,-2.5,-2.2
76.8,-2.7,-2.9,-2.7,-2.5
77.76,-2.7,-2.6,-2.5,-2.6
78.72,-2.2,-2.2,-2.1,-1.9
79.68,-2.2,-2.6,-2.3,-2
80.64,-2,-2.2,-1.8,-2
81.6,-1.8,-1.9,-1.6,-1.5
82.56,-2.1,-2.5,-1.8,-2
83.52,-2.8,-2.8,-2.6,-2.3
84.48,-2.5,-2.6,-2.3,-2.4
85.44,-3.3,-3.2,-3.1,-2.5
86.4,-3.6,-3.5,-3.4,-3.2
87.36,-2.8,-3.1,-2.7,-2.8
88.32,-1.7,-2.5,-1.5,-1.7
89.28,-2.7,-2.6,-2.5,-2.5
90.24,-2.5,-2.6,-2.4,-2.2
91.2,-2.5,-2.7,-2.4,-2.2
92.16,-2,-2.4,-2.2,-2.2
93.12,-2,-2.6,-2.3,-1.9
94.08,-2.5,-2.8,-2.7,-2.2
95.04,-2.1,-2.2,-1.9,-2.1
96,-1.8,-2.2,-1.7,-1.9
96.96,-1.5,-2,-1.6,-1.8
97.92,-2.9,-2.7,-2.3,-2.3
98.88,-3.3,-3,-3.1,-3
99.84,-2.2,-2.2,-2.2,-1.7
100.8,-2.9,-3.4,-3,-3
101.76,-2.7,-2.9,-2.6,-1.9
102.72,-2.4,-2.2,-1.9,-1.9
103.68,-2,-2.4,-1.8,-2.1
104.64,-2.3,-3,-2.4,-2.4
105.6,-2.2,-2.5,-2.2,-2
106.56,-1.8,-2,-1.6,-1.6
107.52,-1.6,-1.8,-1.3,-1.9
108.48,-2.6,-3,-2.7,-2.7
109.44,-2.1,-2.3,-1.9,-1.7
110.4,-2.4,-2.2,-1.9,-1.9
111.36,-2.6,-2.5,-2.2,-2
112.32,-1.8,-2.2,-1.4,-2
113.28,-2.7,-2.4,-2.1,-2.1
114.24,-1.7,-2.1,-1.6,-1.6
115.2,-2.4,-2.6,-1.9,-2.2
116.16,-2.2,-2.6,-2,-2.4
117.12,-1.6,-1.9,-1.3,-1.5
118.08,-2.5,-2.3,-2,-2
119.04,-2,-2.4,-1.6,-2.1
120,-2.6,-2.8,-2.1,-1.9
120.96,-2.2,-2.3,-2.1,-1.7
121.92,-2.2,-2.7,-2.1,-2.4
122.88,-2.2,-2.3,-1.8,-2.1
123.84,-2.3,-2.2,-2,-2.1
124.8,-2.5,-2.4,-2.2,-1.9
125.76,-3.3,-3.3,-3,-2.5
126.72,-1.8,-2.3,-1.8,-1.8
127.68,-2.7,-2.8,-2.6,-2.5
128.64,-3,-3.2,-2.4,-2.6
129.6,-3,-3.2,-3.1,-2.9
130.56,-2.2,-2.3,-1.7,-2.4
131.52,-3.2,-2.8,-2.9,-2.7
132.48,-2.2,-2.2,-1.9,-1.8
133.44,-3,-2.7,-2.7,-2.8
134.4,-2.2,-2.4,-1.9,-1.7
135.36,-1.5,-2,-1.3,-1.8
136.32,-2.5,-2.8,-2.8,-2.6
137.28,-2,-2.2,-1.9,-1.7
138.24,-2.6,-2.6,-1.8,-2.2
139.2,-3.3,-2.9,-2.9,-2.3
140.16,-2.2,-2.2,-2,-1.7
141.12,-2.8,-2.6,-2.5,-2.4
142.08,-2.6,-3,-2.8,-2.4
143.04,-2.9,-2.7,-2.7,-2.4
144,-2.7,-3.1,-2.9,-2.6
144.96,-1.6,-1.9,-1.4,-1.9
145.92,-2.6,-2.7,-2.5,-2.8
146.88,-2.6,-2.8,-2.6,-2.3
147.84,-1.5,-1.9,-1.6,-1.9
148.8,-2.2,-2.5,-2.2,-1.8
149.76,-2.8,-2.7,-1.8,-2.5
150.72,-2.4,-2.6,-2.7,-2.3
151.68,-2.2,-2.4,-2,-1.9
152.64,-1.8,-2.2,-1.6,-2.1
153.6,-1.6,-2,-1.8,-1.7
154.56,-2.1,-2.4,-2,-1.9
