start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.8,-1.9,-1.4,-1.6
0.96,-2.9,-2.7,-3.1,-3.3
1.92,-3,-2.5,-2.8,-2.9
2.88,-2.6,-2.7,-2.7,-2.5
3.84,-2.9,-2.9,-3,-3
4.8,-3.3,-3,-3.3,-3.3
5.76,-3.5,-3.6,-3.7,-4
6.72,-2.4,-2.2,-2.5,-2.5
7.68,-2.6,-2.8,-2.6,-2.6
8.64,-2.7,-2.7,-2.6,-2.6
9.6,-3,-3.1,-3.3,-3.1
10.56,-2.7,-2.8,-3.2,-3.2
11.52,-2.9,-2.9,-3.1,-2.9
12.48,-2.7,-2.8,-2.9,-2.9
13.44,-2.7,-2.9,-2.9,-2.8
14.4,-2.5,-2.5,-2.6,-2.6
15.36,-2.9,-2.7,-2.6,-3
16.32,-3,-2.8,-3.1,-3
17.28,-3.2,-2.7,-3,-3
18.24,-2.8,-2.7,-2.9,-2.9
19.2,-2.9,-2.6,-2.5,-2.7
20.16,-3,-2.7,-2.8,-2.9
21.12,-3,-2.8,-3,-2.7
22.08,-2.6,-2.8,-2.4,-2.7
23.04,-3,-2.9,-3,-3
24,-2.9,-2.8,-2.9,-2.9
24.96,-2.9,-2.7,-2.7,-2.8
25.92,-2.1,-2.1,-1.9,-1.8
26.88,-2.8,-2.4,-2.6,-2.7
27.84,-2.4,-2.4,-2.8,-2.6
28.8,-2.5,-2.6,-2.4,-2.3
29.76,-2.5,-2.4,-2.5,-2.5
30.72,-2.4,-2.7,-2.5,-2.5
31.68,-2.1,-2.4,-2.4,-2.4
32.64,-2.2,-2.4,-2,-2.1
33.6,-2.2,-2.5,-2.5,-2.4
34.56,-2.8,-2.6,-2.6,-2.5
35.52,-2.5,-2.6,-2.6,-2.5
36.48,-2.6,-3.1,-2.9,-2.6
37.44,-2.6,-2.9,-2.6,-2.4
38.4,-2.7,-2.9,-2.9,-2.4
39.36,-2.6,-2.8,-2.4,-2.1
40.32,-2.4,-2.5,-2,-2.3
41.28,-2.3,-2.3,-2.2,-2.2
42.24,-2.3,-2.4,-2.4,-2.4
43.2,-2.5,-3,-2.5,-2.3
44.16,-2.4,-2.3,-2,-2.2
45.12,-2.1,-2.3,-2.1,-2.1
46.08,-2.5,-2.5,-2.2,-2.2
47.04,-2,-2.2,-1.8,-2
48,-2.2,-2.5,-2,-2.3
48.96,-2.6,-2.6,-2.4,-2.5
49.92,-2.4,-2.7,-2.3,-2.4
50.88,-2.9,-2.8,-2.6,-2.2
51.84,-1.9,-2.1,-1.6,-2
52.8,-2.5,-2.6,-2.2,-2.1
53.76,-2.4,-2.5,-2,-2.5
54.72,-2.3,-2.3,-2.1,-2.1
55.68,-2.7,-2.4,-2.4,-2.5
56.64,-2.2,-2.4,-1.8,-2.3
57.6,-2.8,-2.7,-2.3,-2.6
58.56,-2,-2.1,-1.7,-2
59.52,-3,-2.8,-3,-2.9
60.48,-2.5,-2.6,-2.7,-2.7
61.44,-2.5,-2.5,-2.3,-2.3
62.4,-2.7,-2.5,-2.3,-2.7
63.36,-2.7,-2.9,-3.1,-2.7
64.32,-2.9,-2.7,-2.7,-2.7
65.28,-3,-3,-3,-2.7
66.24,-2.5,-2.6,-2.1,-2.6
67.2,-2.3,-2.3,-2.3,-2.3
68.16,-2.9,-2.9,-2.9,-2.8
69.12,-3,-3.1,-3.2,-2.9
70.08,-2.5,-2.7,-2.5,-2.4
71.04,-2.7,-2.8,-2.7,-2.7
72,-2.6,-2.6,-2.5,-2.2
72.96,-2.2,-2.4,-2.1,-2.1
73.92,-2.6,-2.5,-2.3,-2.4
74.88,-2.4,-2.4,-2.2,-2.2
75.84,-2.6,-2.4,-2.4,-2.5
76.8,-2.8,-2.6,-2.6,-2.6
77.76,-2.6,-2.8,-2.8,-2.7
78.72,-2.5,-2.3,-2.4,-2.4
79.68,-3,-2.7,-2.9,-3
80.64,-2.8,-2.8,-2.8,-2.6
81.6,-2.7,-2.8,-2.7,-2.7
82.56,-2.6,-2.7,-2.6,-2.5
83.52,-2.5,-2.6,-2.6,-2.6
84.48,-3,-2.7,-2.6,-2.4
85.44,-3,-2.7,-2.7,-2.6
86.4,-2.3,-2.3,-2.4,-2.5
87.36,-2.2,-2.5,-2.3,-2.6
88.32,-3.1,-3,-3.1,-3.2
89.28,-2.8,-2.7,-2.7,-2.5
90.24,-3.2,-2.7,-3,-2.9
91.2,-2.6,-2.7,-2.7,-3
92.16,-3,-2.8,-2.8,-2.6
93.12,-2.6,-2.6,-2.7,-2.6
94.08,-2.9,-3,-2.9,-2.8
95.04,-2.9,-2.9,-3,-2.9
96,-2.9,-2.6,-2.5,-2.5
96.96,-3.1,-2.9,-3.3,-3.1
97.92,-2.7,-2.5,-2.8,-2.6
98.88,-2.8,-3.1,-3.3,-3.2
99.84,-3.1,-3.1,-3.2,-3.1
100.8,-3,-2.9,-2.9,-3.1
101.76,-2.6,-2.4,-2.3,-2.5
102.72,-2.6,-2.6,-2.6,-2.6
103.68,-3,-2.8,-2.8,-2.9
104.64,-2.7,-2.5,-2.8,-2.9
105.6,-2.8,-3.1,-2.9,-2.9
106.56,-3.1,-2.8,-2.7,-2.9
107.52,-3.2,-3.1,-3.2,-3.1
108.48,-2.2,-2.2,-1.9,-1.8
109.44,-3.4,-3.2,-3.1,-2.9
110.4,-2.7,-2.6,-2.6,-2.4
111.36,-2.4,-2.5,-2.4,-2.3
112.32,-2.9,-2.9,-2.8,-2.8
113.28,-3.5,-3.1,-3.3,-3.1
114.24,-2.7,-2.6,-2.7,-2.4
115.2,-2.9,-3,-2.9,-2.8
116.16,-3,-2.9,-2.9,-3
117.12,-2.7,-2.5,-2.6,-2.8
118.08,-2.6,-2.5,-2.2,-2.3
119.04,-2.9,-2.8,-2.4,-2.6
120,-3.5,-3.3,-3.4,-3.3
120.96,-2.6,-2.7,-2.7,-2.8
121.92,-2.7,-2.7,-2.6,-2.5
122.88,-3.1,-3,-3.2,-3.2
123.84,-3.3,-2.9,-3.2,-3.1
124.8,-3.1,-3.2,-3.2,-3.1
125.76,-3,-2.7,-2.9,-2.9
126.72,-2.6,-2.6,-2.7,-2.6
127.68,-3,-3,-2.9,-2.8
128.64,-2.6,-2.8,-2.7,-2.6
129.6,-3,-2.9,-3.1,-3.1
130.56,-3.1,-2.8,-2.7,-2.9
131.52,-3.2,-2.8,-3.1,-3.1
132.48,-3.5,-3.2,-3.2,-2.8
133.44,-3,-3.1,-3,-2.6
134.4,-2.7,-2.9,-3,-2.8
135.36,-3,-3,-2.9,-2.9
136.32,-3,-2.9,-3,-2.9
137.28,-3,-2.9,-3,-3
138.24,-3,-3,-3.1,-3
139.2,-2.6,-2.5,-2.2,-2.4
140.16,-2.8,-2.9,-2.5,-2.4
141.12,-2.7,-2.5,-2.5,-2.5
142.08,-3.1,-2.9,-3,-3
