start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
130.56,-1.4,-2.4,-2.1,-1.3
131.52,-1.8,-2.5,-1.9,-1.7
132.48,-1.7,-2.3,-1.6,-1.7
133.44,-1.5,-2.2,-1.6,-1.6
134.4,-1.2,-2,-1.6,-1.7
135.36,-2.1,-2.5,-2,-2
136.32,-2.1,-2.5,-2,-2.1
137.28,-1.6,-2.3,-1.6,-1.8
138.24,-2,-2.7,-2.4,-1.4
139.2,-1.6,-2.3,-1.7,-1.9
140.16,-1.6,-2.4,-1.7,-1.8
141.12,-1.7,-2.4,-1.8,-1.9
142.08,-2.1,-2.7,-2.3,-2.2
143.04,-1.5,-2.1,-1.7,-1.6
144,-1.4,-2.3,-1.9,-1.6
144.96,-1.4,-2.3,-1.9,-1.9
145.92,-1.6,-2.3,-1.8,-1.9
146.88,-2,-2.4,-2.1,-2
147.84,-1.4,-2.2,-1.2,-1.5
148.8,-1.6,-2.3,-1.8,-1.5
149.76,-1.6,-2.3,-1.9,-2.1
150.72,-1.3,-2.2,-1.8,-1.9
151.68,-1.4,-2,-1.3,-1.7
152.64,-2.4,-3.1,-3,-1.5
153.6,-1.5,-2.2,-1.5,-1.7
154.56,-1.6,-2.1,-1.4,-1.6
155.52,-1.9,-2.4,-1.8,-1.8
156.48,-1.7,-2.3,-2.2,-1.4
157.44,-1.7,-2.2,-1.8,-1.8
158.4,-1.5,-2.4,-2.4,-1.6
159.36,-1.6,-2.3,-1.4,-1.8
160.32,-1.9,-2.5,-1.7,-1.7
161.28,-1.6,-2.2,-1.7,-2
162.24,-1.4,-2.2,-1.9,-1.6
163.2,-1.4,-2.3,-1.9,-1.4
164.16,-2.1,-2.9,-2.9,-0.7
165.12,-1.6,-2.5,-2.2,-1.4
166.08,-1.6,-2.3,-1.5,-1.6
167.04,-1.8,-2.4,-2.1,-2.1
168,-2.3,-2.5,-2.2,-2.5
168.96,-2,-2.9,-2.2,-2.5
169.92,-1.6,-2.3,-1.9,-2
170.88,-1.8,-2.5,-2.2,-1.9
171.84,-1.6,-2.1,-1.8,-1.7
172.8,-1.3,-1.9,-1.4,-1.8
173.76,-1.5,-2.1,-1.6,-1.9
174.72,-3,-3.1,-2.9,-3.1
175.68,-2.6,-3,-2.7,-2.8
176.64,-2.6,-2.8,-2.2,-2.4
177.6,-2.6,-2.6,-2.8,-2.7
178.56,-2.5,-2.5,-2.4,-2.6
179.52,-2.2,-3,-2,-2.9
180.48,-2.1,-2.6,-1.9,-2.2
181.44,-2.5,-2.6,-2.1,-2.3
182.4,-2,-2.4,-2.2,-1.6
183.36,-1.5,-2.4,-1.9,-1.9
