start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-2.8,-2.3,-2.4,-2.2
0.96,-2.5,-2.7,-2.5,-2.3
1.92,-2.2,-2.4,-2.4,-2.4
2.88,-2.5,-2.9,-2.7,-2.4
3.84,-2.5,-2.9,-2.9,-2.7
4.8,-2.1,-2.7,-2.3,-2.5
5.76,-1.9,-2.4,-2.3,-2.2
6.72,-2.3,-2.6,-2.4,-1.8
7.68,-2.3,-2.2,-2.1,-2.2
8.64,-2.5,-2.3,-2.3,-2.6
9.6,-2.8,-2.9,-2.9,-2.6
10.56,-2.1,-2.2,-2,-2.1
11.52,-2.2,-2.5,-2.5,-2.4
12.48,-2.6,-2.6,-2.6,-2.6
13.44,-2.3,-2.6,-2.6,-2.4
14.4,-3.1,-3.1,-3.2,-2.5
15.36,-3.1,-3,-3,-2.5
16.32,-2.8,-2.8,-2.6,-3
17.28,-2.6,-2.3,-2.3,-2.5
18.24,-2.7,-2.7,-2.4,-2.8
19.2,-2.8,-2.4,-2.7,-2.7
20.16,-2.9,-2.8,-3,-2.6
21.12,-2.3,-2.3,-2.3,-2.1
22.08,-2.5,-2.5,-2.6,-2.5
23.04,-3,-3,-3.2,-3.2
24,-3,-2.9,-3,-3
24.96,-2.4,-2.7,-2.6,-2.7
25.92,-3,-3,-3.1,-3.1
26.88,-2.8,-2.8,-2.9,-2.8
27.84,-2.6,-2.7,-2.5,-2.7
28.8,-2.3,-2.8,-2.8,-2.4
29.76,-2.1,-2.7,-2.7,-2.6
30.72,-3.4,-2.9,-3,-2.8
31.68,-2.2,-2.4,-2.4,-2.5
32.64,-2.6,-2.9,-2.7,-3.1
33.6,-2.6,-3,-2.9,-2.8
34.56,-2.8,-3,-2.8,-2.8
35.52,-2.1,-2.4,-2.2,-2.1
36.48,-2.5,-2.7,-2.8,-2.5
37.44,-2.2,-2.6,-2.5,-2.6
38.4,-2.6,-2.5,-2.6,-2.4
39.36,-2.6,-2.4,-2.5,-2.2
40.32,-2.2,-2.6,-2.5,-2.2
41.28,-2.5,-2.9,-2.9,-2.6
42.24,-2.5,-2.4,-2.6,-2.3
43.2,-2.8,-3.1,-3,-3.1
44.16,-2.5,-2.6,-2.6,-2.5
45.12,-3,-2.7,-2.8,-2.8
46.08,-2.7,-2.7,-2.6,-2.4
47.04,-3.5,-3.5,-3.5,-3.2
48,-3.1,-3.2,-3.2,-2.6
