"start","activation_ins_buzz","activation_ambient_rain","activation_ins_trill","activation_mech_plane"
13510.08,-2.2,-2,-2.1,-2.4
13511.04,-2.3,-2.3,-2.1,-2.5
13512,-2.3,-2.3,-2.3,-2.6
13512.96,-2.3,-2.1,-1.9,-2.3
13513.92,-2.2,-2.8,-3.1,-2.7
13514.88,-2.2,-2,-2,-2.5
13515.84,-1.9,-2.3,-2.4,-2.5
13516.8,-2.1,-2.3,-2.1,-2.6
13517.76,-2.3,-2.5,-2.6,-2.7
13518.72,-1.8,-2.3,-2.2,-2.2
13519.68,-2,-2.1,-1.8,-2.3
13520.64,-2,-2.1,-1.8,-2.2
13521.6,-2.1,-2,-1.7,-2.4
13522.56,-2.3,-2.3,-2.5,-2.5
13523.52,-2.4,-1.9,-1.9,-2.5
13524.48,-2.2,-2,-1.9,-2.5
13525.44,-2.2,-1.9,-1.9,-2.5
13526.4,-2,-2.7,-2.9,-3
13527.36,-2,-1.9,-1.6,-2.1
13528.32,-1.9,-1.8,-1.5,-2.1
13529.28,-2.1,-2.1,-2,-2.4
13530.24,-2,-2,-2.2,-2.3
13531.2,-2.1,-2.3,-2.2,-2.3
13532.16,-2,-2,-1.7,-2.2
13533.12,-2.1,-2.3,-2.3,-2.6
13534.08,-2.2,-2,-2,-2.5
13535.04,-2,-1.8,-1.8,-2.3
13536,-1.9,-1.8,-1.8,-2.2
13536.96,-2.3,-3,-2.9,-2.9
13537.92,-1.9,-1.9,-1.8,-2.3
13538.88,-1.8,-1.7,-1.6,-2
13539.84,-2.3,-2.9,-3,-3
13540.8,-2,-1.8,-1.7,-2.1
13541.76,-2.5,-1.8,-1.8,-2.6
13542.72,-2,-1.9,-1.8,-2.1
13543.68,-2.1,-2.2,-1.9,-2.3
13544.64,-2.4,-2,-1.8,-2.4
13545.6,-2.3,-1.8,-1.5,-2.3
13546.56,-2.1,-1.8,-1.6,-2.2
13547.52,-2.4,-2.6,-2.4,-2.7
13548.48,-1.9,-1.8,-1.5,-2.1
13549.44,-1.7,-1.8,-1.9,-2.1
13550.4,-2,-1.8,-1.7,-2.2
13551.36,-2.3,-2.1,-1.8,-2.4
13552.32,-2.3,-2.2,-2.2,-2.6
13553.28,-2,-1.9,-1.8,-2.1
13554.24,-2,-1.6,-1.6,-2
13555.2,-2.2,-2.6,-2.8,-2.9
13556.16,-2.1,-1.6,-1.4,-2
13557.12,-2.4,-1.9,-1.5,-2.3
13558.08,-2,-2.2,-2.2,-2.5
13559.04,-2,-1.8,-1.4,-2.3
13560,-2.1,-1.8,-1.9,-2.1
13560.96,-2.2,-2.2,-2,-2.5
13561.92,-2.1,-2.9,-3,-2.9
13562.88,-2.1,-2,-1.6,-2.3
13563.84,-2,-1.7,-1.5,-2.1
13564.8,-2.4,-2.8,-3,-2.7
13565.76,-1.9,-1.5,-1.6,-2
13566.72,-2.4,-2.8,-3.1,-2.7
13567.68,-2.3,-2.3,-2.1,-2.2
13568.64,-2,-1.9,-1.8,-2.3
13569.6,-2,-1.9,-1.4,-2.4
13570.56,-1.8,-1.9,-1.8,-2.2
13571.52,-2,-2,-2.1,-2.2
13572.48,-2.1,-1.8,-1.9,-2.2
13573.44,-1.8,-1.7,-1.4,-2.1
13574.4,-2,-2.1,-1.8,-2.2
13575.36,-1.9,-1.9,-1.8,-2
13576.32,-2.5,-2,-1.4,-2.3
13577.28,-2.3,-2.4,-2.8,-3
13578.24,-2.1,-2,-1.9,-2.3
13579.2,-1.8,-1.9,-1.1,-1.9
13580.16,-1.8,-1.6,-1.4,-2
13581.12,-1.8,-1.8,-1.7,-2.1
13582.08,-2.2,-1.9,-1.7,-2.3
13583.04,-1.9,-2.1,-2.4,-2.1
13584,-2,-1.6,-1.6,-2.1
13584.96,-2.1,-1.7,-1.6,-2.3
13585.92,-1.9,-1.9,-1.9,-2.1
13586.88,-2.3,-1.9,-2,-2.3
13587.84,-2,-2.3,-2.2,-2.4
13588.8,-1.8,-1.8,-2,-1.9
13589.76,-2.2,-2.2,-2.3,-2.5
13590.72,-2.1,-1.7,-1.6,-2.3
13591.68,-2.3,-2.4,-2.2,-2.4
13592.64,-1.8,-1.6,-1.5,-2
13593.6,-2,-1.9,-1.9,-2.4
13594.56,-2.2,-1.8,-1.8,-2.4
13595.52,-2.2,-2.2,-2.2,-2.5
13596.48,-1.9,-1.6,-1.4,-2
13597.44,-1.9,-1.9,-1.7,-2.1
13598.4,-2.1,-2.1,-2.3,-2.5
13599.36,-1.8,-1.5,-1.3,-1.8
13600.32,-1.8,-1.6,-1.7,-2.1
13601.28,-2.1,-2,-1.9,-2.1
13602.24,-2.1,-2.1,-1.7,-2.3
13603.2,-2,-1.7,-1.6,-2.1
13604.16,-2.2,-2,-1.9,-2.5
13605.12,-2.3,-2,-1.8,-2.5
13606.08,-2,-2.1,-2.4,-2.4
13607.04,-2.1,-2.1,-2.3,-2.4
13608,-2.1,-2.6,-2.9,-2.7
13608.96,-2.2,-2,-1.9,-2.4
13609.92,-2.1,-2,-1.5,-2.4
13610.88,-2,-1.9,-1.7,-2.2
13611.84,-1.9,-1.7,-1.6,-2
13612.8,-1.8,-1.6,-1.5,-1.9
13613.76,-2.1,-2,-1.9,-2.4
13614.72,-2.2,-2,-1.9,-2.3
13615.68,-2.4,-1.8,-1.6,-2.3
13616.64,-2,-1.6,-1.6,-2.1
13617.6,-2.5,-2.9,-2.8,-3.2
13618.56,-2.1,-1.7,-1.4,-2.4
13619.52,-1.8,-1.6,-1.7,-2
13620.48,-1.7,-1.2,-1.3,-1.9
13621.44,-2.3,-1.7,-1.5,-2.5
13622.4,-1.9,-1.4,-1.5,-2.2
13623.36,-1.9,-1.8,-1.7,-2.2
13624.32,-2.2,-1.7,-1.7,-2.3
13625.28,-2,-1.8,-1.6,-2.3
13626.24,-1.9,-2,-1.6,-2
13627.2,-2,-1.5,-1.3,-2.1
13628.16,-1.9,-2,-2.2,-2.3
13629.12,-2.2,-1.6,-1.5,-2.5
13630.08,-2,-1.6,-1.6,-2
13631.04,-2.1,-2,-2.2,-2.8
13632,-2.3,-2,-1.5,-2.4
13632.96,-1.7,-1.5,-1.1,-1.8
13633.92,-2.1,-1.8,-2,-2.3
13634.88,-2,-1.6,-1.5,-2.3
13635.84,-2.1,-2.1,-2,-2.4
13636.8,-2.4,-2,-1.6,-2.6
13637.76,-2.2,-2,-1.7,-2.3
13638.72,-2.1,-1.8,-1.7,-2.1
13639.68,-2,-1.9,-1.8,-2.1
13640.64,-1.7,-1.7,-1.6,-1.9
13641.6,-2.1,-2.3,-2.1,-2.5
13642.56,-1.9,-1.5,-1.7,-2.3
13643.52,-2,-1.6,-1.2,-2.3
13644.48,-2.1,-1.8,-1.5,-2.1
13645.44,-2.2,-2,-1.9,-2.5
13646.4,-1.8,-1.4,-1.4,-2
13647.36,-1.9,-1.5,-1.2,-2.4
13648.32,-1.8,-1.6,-1.3,-2.2
13649.28,-1.9,-1.6,-1.5,-2.2
13650.24,-2.1,-1.9,-1.8,-2.2
13651.2,-2.3,-2.8,-2.8,-2.9
13652.16,-2.1,-1.9,-1.6,-2.3
13653.12,-1.9,-1.7,-1.5,-2.1
13654.08,-2.2,-2.1,-2.3,-2.5
13655.04,-1.6,-1.3,-1.3,-2
13656,-1.8,-1.6,-1.8,-2.2
13656.96,-1.7,-1.5,-1.6,-2.2
13657.92,-1.6,-1.6,-1.5,-1.8
13658.88,-1.9,-1.7,-1.6,-2.1
13659.84,-1.6,-1.4,-1.3,-2
13660.8,-2,-1.9,-1.5,-2.2
13661.76,-1.8,-1.5,-1.2,-2
13662.72,-1.9,-1.6,-1.4,-2.1
13663.68,-2.1,-1.7,-1.5,-2.3
13664.64,-1.9,-1.8,-2,-2.3
13665.6,-1.7,-1.6,-1.5,-2
13666.56,-2.1,-1.9,-2,-2.4
13667.52,-2.2,-2,-2,-2.6
13668.48,-2,-1.8,-1.4,-2.3
13669.44,-2,-2,-1.9,-2.4
13670.4,-1.8,-1.7,-1.5,-2.1
13671.36,-1.8,-1.9,-1.6,-2.1
13672.32,-1.8,-1.9,-1.7,-2.1
13673.28,-2,-2.1,-2,-2.5
13674.24,-1.8,-1.6,-1.7,-2.2
13675.2,-1.6,-2,-2.1,-2.1
13676.16,-2,-2.1,-1.7,-2.3
13677.12,-2,-2.3,-2,-2.6
13678.08,-2.3,-2.2,-1.8,-2.4
13679.04,-1.6,-1.8,-1.9,-2.1
13680,-1.8,-1.9,-2,-2
13680.96,-2.1,-2.6,-2.4,-2.4
13681.92,-2.2,-2.1,-2.1,-2.5
13682.88,-2.2,-2.8,-2.8,-2.8
13683.84,-2.2,-2.5,-2.4,-2.6
13684.8,-2.3,-2.1,-1.9,-2.5
13685.76,-2.1,-2.3,-2,-2.6
13686.72,-1.5,-2.5,-2.5,-2.6
13687.68,-2.8,-3.9,-4,-3.7
13688.64,-2,-2.3,-2,-2.4
13689.6,-2.1,-2.6,-2.8,-2.5
13690.56,-2.1,-2.7,-2.6,-2.9
13691.52,-1.8,-2.4,-2.5,-2.6
13692.48,-2.6,-3.4,-3.7,-3.5
13693.44,-2.4,-3,-3.3,-3.1
13694.4,-1.7,-1.8,-2.2,-2.3
13695.36,-1.9,-2.3,-2.2,-2.6
13696.32,-1.8,-2.8,-2.8,-2.6
13697.28,-2,-2.8,-3.2,-2.9
13698.24,-1.7,-2.1,-2,-2.3
13699.2,-2.2,-3.1,-3.4,-3.1
13700.16,-1.8,-2.6,-2.4,-2.5
13701.12,-2,-2.5,-2.2,-2.2
13702.08,-1.9,-2.4,-2.4,-2.3
13703.04,-2,-2.5,-2.8,-2.8
13704,-1.9,-2.4,-2.6,-2.7
13704.96,-1.4,-2.2,-2.2,-2.3
13705.92,-1.5,-1.9,-2,-2
13706.88,-1.2,-2,-2,-2
13707.84,-1.4,-2,-1.8,-1.9
13708.8,-2,-2.5,-2.4,-2.5
13709.76,-1.4,-2.2,-2.3,-2.4
13710.72,-1.4,-1.6,-1.9,-1.9
13711.68,-2,-2.4,-2.4,-2.4
13712.64,-1.5,-2.1,-2.1,-2.1
13713.6,-1.7,-2.2,-2,-2.2
13714.56,-2.1,-2.4,-2.4,-2.6
13715.52,-1.7,-2,-2.2,-2.4
13716.48,-2,-2.1,-2.5,-2.5
13717.44,-1.7,-1.9,-2.1,-2.4
13718.4,-1.3,-1.7,-1.7,-1.9
13719.36,-1.7,-2,-2.3,-2.3
13720.32,-1.9,-2.1,-2.4,-2.4
13721.28,-1.7,-2,-1.7,-2.1
13722.24,-1.7,-2.3,-1.9,-2.2
13723.2,-2,-2.5,-2.8,-2.7
13724.16,-2,-2.2,-2,-2.4
13725.12,-1.6,-2.4,-2.2,-2.2
13726.08,-1.7,-1.8,-1.8,-2.2
13727.04,-1.6,-2.7,-2.5,-2.4
13728,-2.1,-3,-3.3,-3.2
13728.96,-2,-2,-1.7,-2.2
13729.92,-1.2,-1.9,-2.1,-2.1
13730.88,-1.8,-2.1,-2,-2.2
13731.84,-1.9,-2.2,-2,-2.2
13732.8,-2,-2.1,-2,-2.4
13733.76,-1.9,-2.1,-2.2,-2.5
13734.72,-1.8,-1.9,-1.8,-2
13735.68,-2,-2.2,-2,-2
13736.64,-1.8,-2.2,-2.2,-2
13737.6,-1.7,-2.3,-2.3,-2
13738.56,-1.7,-2.3,-2.3,-2.1
13739.52,-2.1,-2.5,-2.7,-2.7
13740.48,-1.9,-1.8,-1.6,-2.1
13741.44,-1.5,-2.3,-2.3,-2.4
13742.4,-1.5,-1.8,-1.5,-1.6
13743.36,-2.1,-2.5,-2.5,-2.4
13744.32,-1.9,-2.8,-2.6,-2.5
13745.28,-1.5,-2.6,-2.7,-2.8
13746.24,-1.6,-1.7,-1.7,-1.8
13747.2,-1.9,-2,-2.1,-2.3
13748.16,-1.6,-1.8,-1.6,-1.8
13749.12,-1.6,-2.3,-2.3,-2.3
13750.08,-1.7,-2.3,-2.1,-2
13751.04,-1.1,-1.7,-1.9,-1.8
13752,-1.6,-2.1,-2.1,-2
13752.96,-1.8,-2,-2.1,-2.1
13753.92,-1.2,-1.7,-1.9,-1.9
13754.88,-1.5,-2.1,-2.1,-2.4
13755.84,-1.9,-1.9,-1.9,-2.2
13756.8,-0.9,-3,-3.1,-3.5
13757.76,-1.6,-2.3,-2.2,-2.1
13758.72,-1.5,-2.4,-2.4,-2.3
13759.68,-1.7,-2.2,-2,-2.2
13760.64,-1.6,-1.9,-1.9,-2.3
13761.6,-1.7,-1.8,-2,-2.4
13762.56,-1.5,-1.6,-2.1,-2.3
13763.52,-1.6,-1.6,-1.5,-2
13764.48,-1.4,-1.9,-2,-2
13765.44,-2,-2.2,-2.5,-2.6
13766.4,-2.5,-2.1,-2.2,-2.9
13767.36,-2.2,-2.1,-1.8,-2.5
13768.32,-2,-2,-1.8,-2.4
13769.28,-2.4,-2.2,-1.9,-2.6
13770.24,-2.1,-1.7,-1.2,-2.2
13771.2,-1.9,-2.5,-2.3,-2.4
13772.16,-2,-2.2,-2.2,-2.5
13773.12,-2.3,-2,-1.5,-2.4
13774.08,-2,-1.7,-1.4,-2.2
13775.04,-2.3,-1.9,-1.7,-2.4
13776,-2.3,-2,-2,-2.5
13776.96,-2.2,-2.1,-1.5,-2.5
13777.92,-2.4,-2.2,-1.7,-2.7
13778.88,-2,-2,-2,-2.6
13779.84,-2.2,-2,-1.4,-2.5
13780.8,-2.1,-2,-1.7,-2.2
13781.76,-2.2,-1.8,-2,-2.5
13782.72,-2.1,-2.2,-2.5,-2.7
13783.68,-2.4,-1.8,-1.6,-2.5
13784.64,-2.8,-2.2,-1.9,-2.6
13785.6,-2,-2,-1.7,-2.3
13786.56,-1.8,-1.6,-1.2,-1.9
13787.52,-1.7,-1.8,-1.8,-2.3
13788.48,-1.7,-1.9,-1.9,-2.1
13789.44,-1.9,-2.3,-2.2,-2.5
13790.4,-1.3,-1.7,-1.5,-1.8
13791.36,-2,-2.3,-2.3,-2.6
13792.32,-1.9,-1.9,-1.5,-2.1
13793.28,-1.7,-2.1,-2.1,-2.1
13794.24,-1.8,-1.8,-1.9,-2.2
13795.2,-2.2,-1.9,-1.5,-2.1
13796.16,-1.7,-1.6,-1.7,-2
13797.12,-2,-1.7,-1.5,-2.3
13798.08,-2,-1.5,-1.4,-2
13799.04,-2.1,-2,-1.9,-2.5
13800,-1.7,-1.6,-1.4,-2.1
13800.96,-2.1,-2.1,-2,-2.3
13801.92,-2.3,-2.1,-1.7,-2.2
13802.88,-2,-1.7,-1.5,-2
13803.84,-2,-1.7,-1.4,-2.1
13804.8,-2.3,-2.5,-2.5,-2.8
13805.76,-2.3,-2.3,-2.5,-2.7
13806.72,-2.4,-1.9,-1.6,-2.5
13807.68,-2.3,-2.3,-2,-2.5
13808.64,-2.2,-2.5,-2.6,-2.6
13809.6,-2.1,-2.2,-2.4,-2.6
13810.56,-2.2,-2.2,-1.8,-2.4
13811.52,-2.3,-2.2,-1.9,-2.6
13812.48,-2.2,-2.2,-2.1,-2.5
13813.44,-2.6,-2.5,-1.7,-2.5
13814.4,-2.3,-2,-1.7,-2.3
13815.36,-1.9,-1.9,-1.7,-2.2
13816.32,-2.1,-1.8,-1.5,-2.2
13817.28,-2.6,-2.3,-2,-2.7
13818.24,-2.1,-2.1,-1.9,-2.4
13819.2,-2.3,-2.3,-2,-2.3
13820.16,-2.1,-2.8,-2.7,-2.7
13821.12,-2.5,-2.2,-2,-2.7
13822.08,-2.3,-2.7,-2.6,-2.7
13823.04,-2.2,-2.5,-2.2,-2.6
13824,-2.1,-2.1,-1.8,-2.1
13824.96,-2.1,-1.8,-1.5,-2
13825.92,-2,-2.5,-2.3,-2.5
13826.88,-2.4,-2.9,-3,-2.9
13827.84,-2.3,-2.6,-2.3,-2.6
13828.8,-2.2,-2.2,-1.8,-2.2
13829.76,-2.1,-2.2,-1.9,-2.3
13830.72,-2.3,-2.1,-1.5,-2.2
13831.68,-2,-2.2,-1.9,-2.2
13832.64,-1.9,-2.3,-2.4,-2.4
13833.6,-2,-1.9,-1.6,-2.2
13834.56,-2.3,-2.1,-1.7,-2.4
13835.52,-2.2,-2,-1.6,-2.5
13836.48,-2,-2.2,-1.9,-2.2
13837.44,-2,-2.4,-2.2,-2.5
13838.4,-1.9,-2.1,-2,-2.1
13839.36,-1.9,-1.8,-1.6,-2.1
13840.32,-2.2,-2.8,-2.4,-2.6
13841.28,-2.2,-2.3,-2,-2.5
13842.24,-1.9,-1.7,-1.5,-1.9
13843.2,-2.2,-2,-1.7,-2.3
13844.16,-1.8,-1.8,-1.6,-2
13845.12,-1.8,-1.7,-2.2,-2.4
13846.08,-2,-2.1,-2.2,-2.3
13847.04,-2.5,-2.3,-1.8,-2.5
13848,-2.1,-2.3,-2,-2.5
13848.96,-2.4,-2.3,-2,-2.6
13849.92,-2.2,-1.9,-1.4,-2.3
13850.88,-2.5,-2.3,-2.1,-2.5
13851.84,-1.9,-2.1,-2,-2.3
13852.8,-2,-2.2,-2.1,-2.4
13853.76,-1.9,-2.4,-2.4,-2.6
13854.72,-2.1,-2.3,-2.2,-2.6
13855.68,-2.5,-2.1,-1.4,-2.4
13856.64,-2.2,-1.9,-1.6,-2.4
13857.6,-2.4,-2.1,-1.5,-2.6
13858.56,-2.2,-2.6,-2.9,-2.8
13859.52,-2,-2.3,-2.5,-2.8
13860.48,-2.5,-2,-1.6,-2.5
13861.44,-2.1,-2,-1.7,-2.3
13862.4,-2.1,-1.8,-1.6,-2.3
13863.36,-1.9,-2.4,-2.4,-2.6
13864.32,-2.1,-2,-2.1,-2.5
13865.28,-2,-2.1,-1.6,-2.2
13866.24,-2.8,-2.4,-1.7,-2.7
13867.2,-2.2,-2,-1.9,-2.3
13868.16,-2.2,-2.2,-2.3,-2.7
13869.12,-2.2,-1.8,-1.8,-2.7
13870.08,-1.7,-1.9,-1.8,-2.2
13871.04,-1.5,-1.9,-1.9,-1.8
13872,-1.6,-2,-2.1,-2
13872.96,-1.3,-1.9,-1.9,-1.8
13873.92,-1.5,-1.8,-2,-1.8
13874.88,-1.8,-2.3,-2.4,-2
13875.84,-1.6,-2.4,-2.5,-2.1
13876.8,-1.6,-2.5,-2.2,-2
13877.76,-1.3,-2,-2,-2
13878.72,-1.3,-1.8,-2,-1.9
13879.68,-1.5,-2.4,-2.5,-2.1
13880.64,-1.6,-2.2,-2.5,-2.6
13881.6,-1.6,-2.5,-2.5,-2.2
13882.56,-1.8,-2,-2.3,-2.1
13883.52,-1.6,-2.1,-2.4,-2.4
13884.48,-1.9,-2.4,-2.3,-2.5
13885.44,-1.8,-1.8,-1.5,-2.1
13886.4,-1.8,-1.9,-1.9,-2.3
13887.36,-2.1,-2.7,-2.2,-2.5
13888.32,-1.5,-1.9,-1.8,-2
13889.28,-1.7,-1.8,-2.1,-2.4
13890.24,-1.3,-1.6,-1.9,-2
13891.2,-1.1,-1.4,-1.7,-1.8
13892.16,-1.5,-1.8,-2.3,-2.5
13893.12,-1.5,-2.1,-2,-2.2
13894.08,-1.8,-2.2,-2.4,-2.5
13895.04,-1.3,-2.4,-2.4,-2.4
13896,-1.6,-2,-2.2,-2.1
13896.96,-1.3,-2.1,-2.3,-2.2
13897.92,-1.3,-2,-1.8,-2.1
13898.88,-1.6,-2.6,-2.8,-2.7
13899.84,-1.5,-1.9,-1.8,-2.2
13900.8,-2.2,-2.9,-2.7,-2.7
13901.76,-2.4,-3.3,-3.1,-3
13902.72,-1.8,-2.1,-2.3,-2.5
13903.68,-1.9,-2.2,-2.4,-2.5
13904.64,-1.8,-2,-1.7,-2.3
13905.6,-1.8,-2.7,-2.3,-2.5
13906.56,-1.3,-1.9,-1.9,-2.2
13907.52,-1.5,-1.9,-2.3,-2.5
13908.48,-1.7,-2.4,-2.1,-2.6
13909.44,-1.9,-2.9,-2.8,-2.8
13910.4,-1.7,-2.4,-2.7,-2.7
13911.36,-1.5,-2.2,-2.4,-2.4
13912.32,-1.7,-2.4,-2.1,-2.5
13913.28,-1.8,-2.4,-2.6,-2.6
13914.24,-1.9,-2.1,-1.9,-2.2
13915.2,-1.6,-1.9,-1.9,-2.2
13916.16,-2,-2.6,-2.5,-2.5
13917.12,-1.8,-2.3,-2.1,-2.4
13918.08,-1.6,-2.1,-1.9,-2
13919.04,-1.8,-2.1,-2.2,-2.2
13920,-1.6,-1.7,-1.6,-2
13920.96,-1.5,-1.6,-1.6,-1.9
13921.92,-2.2,-2.5,-2.3,-2.7
13922.88,-1.9,-2.4,-2.6,-2.7
13923.84,-2.1,-2.6,-2.2,-2.5
13924.8,-2.2,-1.9,-1.8,-2.4
13925.76,-2.2,-2.6,-3.2,-3
13926.72,-2.3,-2.5,-2.3,-2.7
13927.68,-1.9,-2,-1.8,-2.3
13928.64,-2.3,-2.4,-2.5,-2.5
13929.6,-2.1,-2.2,-1.9,-2.4
13930.56,-2.2,-2.5,-2.2,-2.5
13931.52,-1.8,-2,-2,-2.2
13932.48,-2,-2.2,-1.9,-2.4
13933.44,-1.8,-1.8,-2,-2.2
13934.4,-1.9,-2,-2,-2.4
13935.36,-2.8,-2.6,-2.5,-2.9
13936.32,-2,-1.9,-1.9,-2.1
13937.28,-1.9,-1.9,-1.8,-2.3
13938.24,-2.5,-3.1,-3.4,-3.2
13939.2,-1.8,-2,-1.8,-2.2
13940.16,-2,-2,-2.1,-2.2
13941.12,-2,-2.1,-1.9,-2.3
13942.08,-2,-2,-1.9,-2.2
13943.04,-1.9,-1.8,-1.7,-2.1
13944,-2.2,-2.1,-1.7,-2.4
13944.96,-2,-1.9,-1.8,-2.2
13945.92,-1.9,-2,-1.8,-2.3
13946.88,-1.6,-1.8,-2.2,-2.1
13947.84,-2.2,-2.1,-1.9,-2.3
13948.8,-1.9,-2,-2,-2.2
13949.76,-1.9,-1.9,-1.9,-2.2
13950.72,-1.7,-1.7,-1.8,-1.9
13951.68,-2,-1.9,-1.9,-2.4
13952.64,-2,-2.6,-2.4,-2.5
13953.6,-2,-1.8,-1.5,-2.3
13954.56,-2.2,-1.7,-1.8,-2.5
13955.52,-1.7,-1.7,-1.6,-2.2
13956.48,-1.9,-2,-1.7,-2.2
13957.44,-1.7,-1.7,-1.6,-2.1
13958.4,-2,-1.9,-1.9,-2.2
13959.36,-1.7,-2,-1.9,-2.2
13960.32,-1.7,-2.4,-2.4,-2.4
13961.28,-1.9,-1.9,-1.6,-2.1
13962.24,-2.2,-2.2,-1.9,-2.5
13963.2,-1.9,-1.8,-2,-2.3
13964.16,-1.9,-2,-2.3,-2.6
13965.12,-1.6,-1.4,-1.4,-1.8
13966.08,-1.4,-1.5,-1.8,-1.9
13967.04,-1.8,-1.6,-1.7,-2.2
13968,-1.8,-1.8,-1.8,-2
13968.96,-1.8,-2.2,-2,-2.3
13969.92,-2.4,-2.6,-2.5,-2.7
13970.88,-2,-2.8,-2.6,-2.8
13971.84,-2,-2,-1.9,-2.3
13972.8,-2.5,-2.9,-3,-3.1
13973.76,-2.2,-2.1,-2.4,-2.8
13974.72,-2.1,-2,-2,-2.3
13975.68,-2.4,-2,-1.7,-2.5
13976.64,-1.6,-1.9,-1.9,-2
13977.6,-1.6,-2,-2,-2.4
13978.56,-1.9,-1.7,-1.8,-2.1
13979.52,-2.3,-2.6,-2.7,-2.6
13980.48,-2.2,-2.2,-1.8,-2.5
13981.44,-2.1,-2.1,-1.9,-2.4
13982.4,-2.3,-2.9,-3,-3
13983.36,-2.4,-2,-1.9,-2.5
13984.32,-2.4,-2.5,-2.7,-2.9
13985.28,-2.1,-1.7,-2,-2.4
13986.24,-2,-2,-2,-2.4
13987.2,-2.4,-2.1,-2.2,-2.7
13988.16,-2,-1.8,-1.9,-2.2
13989.12,-2.4,-2.7,-2.2,-2.8
13990.08,-2.4,-2.9,-3,-2.8
13991.04,-2.5,-2.2,-2.1,-2.7
13992,-2,-1.9,-1.9,-2.2
13992.96,-2.1,-2,-1.9,-2.3
13993.92,-2.9,-2.7,-2.9,-3.1
13994.88,-2.6,-2.2,-2.1,-2.7
13995.84,-1.9,-1.7,-1.6,-2.3
13996.8,-2.1,-2.2,-1.7,-2.4
13997.76,-2.4,-1.9,-1.8,-2.6
13998.72,-2.4,-2.4,-2,-2.5
13999.68,-2.3,-2,-1.9,-2.5
14000.64,-2,-2.1,-1.9,-2.5
14001.6,-2.5,-2.6,-2.9,-2.8
14002.56,-1.9,-1.8,-1.8,-2.2
14003.52,-2.2,-2.2,-2.3,-2.6
14004.48,-2.2,-1.8,-1.9,-2.5
14005.44,-2.4,-2.4,-2.4,-2.7
14006.4,-1.8,-2.1,-2.4,-2.4
14007.36,-2,-1.6,-1.8,-2.3
14008.32,-1.9,-1.8,-1.6,-2.3
14009.28,-2.2,-1.9,-1.9,-2.4
14010.24,-1.7,-1.6,-1.7,-2.2
14011.2,-1.6,-1.7,-1.7,-2.1
14012.16,-1.9,-1.8,-1.8,-2.2
14013.12,-1.6,-1.7,-1.6,-2
14014.08,-2,-1.6,-1.4,-2.2
14015.04,-2.1,-2,-2.4,-2.6
14016,-1.8,-1.5,-1.4,-2.1
14016.96,-2.1,-1.5,-1.4,-2.1
14017.92,-1.6,-1.9,-2.1,-2.2
14018.88,-1.8,-1.8,-1.9,-2.1
14019.84,-1.9,-1.6,-1.5,-2.2
14020.8,-2,-1.6,-1.4,-2.1
14021.76,-1.8,-1.6,-2,-2.4
14022.72,-1.9,-1.7,-2,-2.3
14023.68,-1.9,-1.6,-1.6,-2.1
14024.64,-2.4,-1.9,-1.5,-2.5
14025.6,-2.1,-2.8,-3,-3
14026.56,-1.9,-1.6,-1.3,-2.1
14027.52,-2.4,-2,-1.6,-2.5
14028.48,-2.2,-2,-2,-2.5
14029.44,-1.8,-1.4,-1.4,-2.1
14030.4,-1.9,-1.8,-1.8,-2.4
14031.36,-1.9,-1.7,-1.8,-2.3
14032.32,-2,-2.1,-1.8,-2.4
14033.28,-2,-2,-1.7,-2.6
14034.24,-1.8,-1.7,-1.8,-2.3
14035.2,-2.1,-2.1,-1.9,-2.5
14036.16,-1.6,-1.7,-1.8,-2
14037.12,-1.8,-1.4,-1.6,-2.1
14038.08,-2.5,-2,-1.7,-2.5
14039.04,-1.8,-1.9,-1.9,-2.2
14040,-2,-1.8,-1.5,-2.3
14040.96,-2.3,-2.2,-2.4,-2.6
14041.92,-1.9,-1.6,-1.5,-2.2
14042.88,-1.4,-1.5,-1.9,-1.9
14043.84,-2,-1.5,-1.2,-2.1
14044.8,-2.2,-1.9,-1.8,-2.4
14045.76,-2.4,-2.5,-2.5,-2.7
14046.72,-1.8,-1.6,-1.8,-2.2
14047.68,-1.9,-1.8,-1.9,-2.3
14048.64,-2.1,-1.7,-1.5,-2.3
14049.6,-2.3,-1.9,-2.2,-2.3
14050.56,-2.3,-2,-1.8,-2.5
14051.52,-2,-1.8,-2,-2.2
14052.48,-1.9,-1.5,-1.3,-2.1
14053.44,-1.8,-1.7,-1.4,-2.2
14054.4,-1.9,-1.7,-1.6,-2.1
14055.36,-1.8,-1.4,-1.6,-2
14056.32,-2.3,-2.3,-2.6,-2.6
14057.28,-1.6,-1.7,-2,-2
14058.24,-2,-1.6,-1.4,-2.2
14059.2,-2.5,-2.3,-2.3,-2.8
14060.16,-2,-1.8,-1.8,-2.2
14061.12,-1.9,-1.6,-1.4,-2.2
14062.08,-1.7,-1.6,-1.5,-2
14063.04,-2.7,-2.9,-3.1,-3
14064,-1.9,-1.9,-1.9,-2.2
14064.96,-1.8,-1.5,-1.3,-2.1
14065.92,-2.5,-2.6,-3,-2.8
14066.88,-2.2,-1.7,-2,-2.3
14067.84,-2.5,-1.9,-2.1,-2.6
14068.8,-2.3,-1.8,-1.6,-2.3
14069.76,-2.4,-1.9,-1.7,-2.4
14070.72,-2,-1.6,-1.6,-2.4
