start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-2.1,-2.3,-2.4,-1.9
0.96,-1.9,-2.1,-1.8,-1.6
1.92,-2.1,-2.3,-2.3,-2.1
2.88,-2.4,-2.6,-2.6,-2.1
3.84,-2.1,-2.4,-2.3,-2.1
4.8,-2,-2.3,-2.1,-1.9
5.76,-1.8,-2.2,-1.8,-1.8
6.72,-2,-2.1,-2,-1.8
7.68,-2.4,-2.7,-2.5,-2.2
8.64,-1.6,-2,-1.9,-1.8
9.6,-1.8,-2.1,-1.9,-1.9
10.56,-1.9,-1.8,-1.8,-1.8
11.52,-1.9,-1.9,-1.8,-1.4
12.48,-1.9,-2.4,-1.9,-2.1
13.44,-1.8,-1.9,-2,-1.7
14.4,-2.3,-2.4,-2.5,-2.1
15.36,-2.4,-2.4,-2.4,-2.1
16.32,-2.5,-2.5,-2.7,-2.4
17.28,-2.4,-2.7,-2.2,-2.6
18.24,-2,-2.2,-1.8,-2
19.2,-2.4,-2,-2.3,-1.7
20.16,-2.5,-2.3,-2.6,-2.4
21.12,-2.5,-2.6,-2.6,-2.6
22.08,-2.2,-2.5,-2.5,-1.9
23.04,-2.3,-2.3,-2.4,-2.5
24,-2.2,-2.5,-2.2,-2.1
24.96,-2.1,-2.4,-2.1,-2.1
25.92,-2.3,-2.6,-2.7,-2.5
26.88,-2.3,-2.4,-2.6,-2.3
27.84,-2.6,-2.4,-2.5,-2.4
28.8,-2.5,-2.7,-2.2,-2.6
29.76,-2.4,-2.8,-2.5,-2.5
30.72,-2,-2.6,-2.3,-2
31.68,-2.9,-3.1,-2.4,-2.4
32.64,-2.1,-2.5,-2.1,-2.2
33.6,-1.9,-2.3,-2,-1.7
34.56,-2.1,-2.3,-2,-2.2
35.52,-2,-2.8,-2.3,-2.6
36.48,-2.1,-2.4,-2,-2.2
37.44,-1.8,-2.5,-2,-2.1
38.4,-1.9,-2.4,-2,-1.7
39.36,-2.4,-2.7,-2.1,-2.2
40.32,-2,-2.3,-2.2,-2
41.28,-2,-2.3,-1.8,-1.8
42.24,-2,-1.9,-1.8,-1.8
43.2,-2.2,-2.6,-2.3,-2.2
44.16,-2.1,-2.5,-2,-2.3
45.12,-2,-2.1,-2.2,-1.7
46.08,-2.3,-2.3,-2.4,-2.3
47.04,-2,-2.2,-2,-1.5
48,-2,-2.3,-2.1,-1.7
48.96,-2.2,-2.8,-2.5,-1.9
49.92,-1.9,-2.1,-2,-1.9
50.88,-2.4,-3,-2.5,-2.4
51.84,-1.9,-2.2,-2.2,-2
52.8,-2.4,-2.2,-2.8,-2.2
53.76,-1.8,-1.9,-2.2,-1.6
54.72,-1.9,-2.2,-2.4,-1.8
55.68,-1.8,-2.1,-2,-1.8
56.64,-2,-2.1,-2.1,-2
57.6,-2,-2.3,-2.3,-2.1
58.56,-1.8,-2.1,-2.1,-2
59.52,-1.9,-2.2,-2.1,-2
60.48,-2.3,-2.4,-2.5,-2.2
61.44,-2.3,-2.6,-2.5,-1.9
62.4,-2,-2.4,-2,-2.1
63.36,-1.9,-2.3,-2.3,-2
64.32,-1.9,-2.1,-2.2,-1.7
65.28,-2.2,-2.3,-2.3,-1.7
66.24,-1.5,-2.4,-1.7,-1.8
67.2,-2.2,-2.5,-2.3,-1.9
68.16,-1.8,-2,-2,-1.4
69.12,-1.9,-2,-2.1,-1.6
70.08,-2,-2,-2.3,-1.8
71.04,-2,-2.5,-2.2,-2
72,-2,-2.4,-2.4,-1.8
72.96,-2,-2.4,-2,-2.1
73.92,-1.8,-2.2,-1.9,-1.9
74.88,-2.5,-2.9,-2.1,-2.7
75.84,-2.1,-2.6,-2,-2
76.8,-1.9,-2.2,-1.9,-1.9
77.76,-2.6,-2.8,-2.3,-2.2
78.72,-2.3,-2.5,-2.4,-2
79.68,-2.1,-2.7,-1.9,-1.7
80.64,-2,-2.6,-1.8,-1.7
