start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
89.28,-2.7,-2.7,-2.4,-2.1
90.24,-1.5,-2.1,-1.5,-1.8
91.2,-1.9,-2.3,-2.2,-2
92.16,-1.5,-2.1,-1.7,-1.9
93.12,-1.8,-2.1,-1.8,-1.9
94.08,-1.9,-2.1,-1.6,-1.7
95.04,-2.5,-2.2,-1.8,-2.2
96,-1.8,-2.3,-1.8,-2
96.96,-1.6,-2.1,-1.6,-1.8
97.92,-1.8,-2.1,-2.1,-1.6
98.88,-2.3,-2.6,-2.1,-2.1
99.84,-2.7,-2.6,-1.9,-2.1
100.8,-2,-2.1,-1.8,-1.5
101.76,-1.9,-2.1,-2.1,-1.8
102.72,-1.6,-2,-1.9,-1.7
103.68,-2.3,-2.2,-2.1,-1.8
104.64,-1.7,-2.3,-1.7,-1.5
105.6,-1.8,-2,-1.6,-1.6
106.56,-3,-3.1,-1.6,-1.9
107.52,-2.3,-2,-2,-1.8
108.48,-2,-2,-1.7,-1.8
109.44,-2.1,-2.1,-2,-1.6
110.4,-2.1,-2.4,-2,-1.9
111.36,-2.3,-2,-1.9,-1.8
112.32,-2,-1.9,-1.6,-1.5
113.28,-2.5,-2.5,-2,-2.2
114.24,-2.5,-2.3,-2.2,-1.8
115.2,-2.7,-2.6,-2,-2.1
116.16,-1.9,-2.1,-1.6,-1.6
117.12,-2.1,-2.5,-2.2,-2.2
118.08,-2.3,-2.5,-2.1,-2.1
119.04,-2,-2.2,-1.5,-2.1
120,-2.1,-2.3,-1.7,-2
120.96,-2,-2.4,-1.5,-1.7
121.92,-1.7,-2.3,-1.8,-1.7
122.88,-2.4,-2.7,-2.3,-2.6
123.84,-2,-2.1,-2.3,-1.9
124.8,-2.4,-2.1,-1.8,-1.9
125.76,-2.2,-2.3,-2,-1.8
126.72,-2,-2,-1.4,-1.8
127.68,-2,-2.2,-2,-1.8
128.64,-2.2,-2.2,-2.4,-1.7
129.6,-1.8,-2.1,-1.6,-1.7
130.56,-2.2,-2.3,-2.2,-1.6
131.52,-1.7,-2.4,-2,-1.8
132.48,-1.9,-2,-1.7,-1.8
133.44,-3,-3.1,-2,-2.2
134.4,-2.5,-2.9,-2.6,-2.1
135.36,-2.1,-2.6,-2.1,-2.6
136.32,-2.9,-2.8,-2.2,-2.3
137.28,-2.1,-2.3,-1.9,-1.6
138.24,-1.9,-2.4,-2.1,-2.1
139.2,-2,-2.3,-1.8,-1.9
140.16,-1.8,-2.3,-2.1,-2.1
141.12,-2.8,-2.6,-2.3,-2.5
142.08,-2.1,-2.2,-1.6,-2
143.04,-3.1,-2.6,-2.3,-2.5
144,-2.3,-2.6,-1.8,-1.6
144.96,-3.2,-3,-2.4,-2.8
145.92,-2.9,-2.9,-2.8,-2.1
146.88,-2.6,-2.8,-2.1,-2.1
147.84,-2.2,-2.6,-1.6,-2.1
148.8,-2.6,-2.5,-1.6,-1.9
149.76,-2.1,-2.1,-1.3,-1.6
150.72,-1.8,-1.9,-1.5,-1.5
151.68,-2.3,-2.6,-1.7,-1.7
152.64,-2.2,-2.2,-1.8,-1.9
153.6,-3.1,-2.6,-2.7,-2.5
154.56,-2.4,-2.6,-1.9,-2.3
155.52,-2.5,-2.4,-2.2,-1.9
156.48,-1.9,-2.1,-1.9,-2
157.44,-2.9,-3.1,-2.2,-2.9
158.4,-2.1,-2.1,-2.1,-1.7
159.36,-3,-2.9,-3,-2.3
160.32,-2.2,-2.4,-2.1,-1.9
161.28,-2.5,-2.2,-1.6,-2
162.24,-2.1,-2.2,-1.8,-1.7
163.2,-2.8,-3,-1.7,-2
164.16,-2.8,-2.6,-2,-2.1
165.12,-2,-1.8,-1.6,-1.5
166.08,-2.4,-2.3,-2,-1.9
167.04,-2.1,-2.1,-1.8,-1.9
168,-2.7,-2.3,-2.3,-2
168.96,-2.1,-1.9,-1.8,-1.8
169.92,-2.4,-2.6,-1.8,-2.1
170.88,-2.8,-2.7,-2.5,-2.4
171.84,-2.9,-2.5,-2.5,-2.2
172.8,-1.8,-2,-1.7,-1.9
173.76,-1.9,-2,-1.6,-1.6
174.72,-2,-2.2,-1.4,-1.6
175.68,-3,-2.9,-2.2,-2.3
176.64,-2.1,-2,-2.4,-1.6
177.6,-3.3,-2.9,-2.3,-2.8
178.56,-2.5,-2.9,-1.9,-2
179.52,-2.9,-3.1,-2,-2.4
180.48,-2.1,-2.6,-1.5,-1.7
181.44,-1.9,-1.9,-1.7,-1.8
182.4,-2.4,-2.5,-1.9,-1.9
183.36,-2.2,-2.4,-1.8,-2
184.32,-2.6,-2.2,-2.1,-2.3
185.28,-3.8,-3.2,-2.2,-2.1
186.24,-2.9,-2.8,-2.4,-2.3
187.2,-2.2,-2.5,-1.4,-2
188.16,-2.5,-2.6,-2,-2
189.12,-2.5,-2.6,-2.2,-2.3
190.08,-1.7,-2,-1.9,-1.6
191.04,-2,-2,-1.8,-1.8
192,-3,-2.6,-2.3,-2.2
192.96,-2.2,-2.2,-1.9,-1.6
193.92,-2.8,-2.7,-2.2,-2.2
194.88,-2,-2.4,-1.7,-1.7
195.84,-2.5,-2.7,-1.8,-2.3
196.8,-2.2,-2.2,-1.9,-1.8
197.76,-2.3,-2,-2.2,-2.2
198.72,-2.5,-2.6,-1.6,-1.7
199.68,-2.4,-2.5,-2,-2.2
200.64,-1.9,-2,-2,-1.8
201.6,-2.4,-2.2,-2.3,-1.7
202.56,-2.3,-2,-1.8,-2
203.52,-1.9,-1.6,-1.5,-1.8
204.48,-2.3,-2.5,-2.3,-2
205.44,-2.6,-2.2,-2.1,-2.4
206.4,-2.5,-2.7,-1.8,-2.2
207.36,-2.7,-2.6,-1.8,-1.9
208.32,-1.9,-2.4,-1.7,-2.1
209.28,-2.2,-2.3,-2.3,-1.9
210.24,-2.9,-3.3,-2.3,-2.6
211.2,-2.4,-2.5,-2.1,-1.6
212.16,-1.7,-1.9,-1.8,-1.6
213.12,-2.1,-2.3,-2.3,-2
214.08,-1.8,-1.9,-2,-1.7
215.04,-1.8,-1.8,-1.5,-1.4
216,-2.1,-2.2,-2.1,-2
216.96,-1.9,-1.9,-1.6,-1.6
217.92,-1.8,-2,-1.9,-1.8
218.88,-1.9,-1.9,-1.9,-1.7
219.84,-1.6,-1.8,-1.6,-1.5
220.8,-1.8,-2.1,-1.6,-1.9
221.76,-1.8,-1.9,-1.8,-1.6
222.72,-2,-2,-2,-1.8
223.68,-1.6,-2.1,-1.6,-1.8
224.64,-2.2,-2.4,-2.5,-2.4
225.6,-1.7,-1.9,-1.9,-1.6
226.56,-2.9,-3.1,-2,-2.6
227.52,-1.6,-2.1,-1.8,-1.7
228.48,-1.8,-1.9,-1.9,-1.7
229.44,-1.4,-1.5,-1.3,-1.3
230.4,-2.2,-2.1,-1.8,-1.4
231.36,-2.1,-2.2,-1.8,-1.7
232.32,-1.8,-2,-1.8,-2
233.28,-2.3,-2.2,-2,-2
234.24,-1.8,-2,-1.7,-1.7
235.2,-2,-2.1,-2,-1.7
236.16,-1.6,-1.8,-1.6,-1.5
237.12,-2.3,-2.8,-2.8,-2.7
238.08,-2.2,-2.6,-2.4,-2.2
239.04,-1.7,-2.4,-1.7,-1.6
240,-1.8,-2.4,-1.8,-2.2
240.96,-2.1,-2,-1.5,-1.5
241.92,-2.5,-2.7,-2,-2.4
242.88,-2.7,-2.6,-2.3,-2.4
243.84,-3.3,-3.5,-2.4,-3.3
244.8,-2.6,-3,-1.4,-1.7
245.76,-2.6,-2.5,-2.1,-2.3
246.72,-2.1,-2.4,-2,-1.9
247.68,-2.4,-2.6,-1.6,-2
248.64,-2.1,-2.2,-1.8,-1.7
249.6,-1.5,-1.8,-1.2,-1.5
250.56,-1.6,-2.1,-1.6,-1.8
251.52,-2,-2.5,-1.5,-1.6
252.48,-2.7,-2.7,-2.1,-2.5
253.44,-3.3,-3.3,-2.5,-2.8
254.4,-2.2,-2.5,-1.7,-1.9
255.36,-2.1,-2.2,-2,-2
256.32,-2,-2.3,-2.2,-2
257.28,-2.2,-2.3,-2.5,-2.2
258.24,-2.5,-2.6,-2.2,-2.6
259.2,-2.8,-2.8,-2.5,-2.7
260.16,-2.7,-2.5,-2.3,-2.1
261.12,-2.9,-2.5,-2.1,-2
262.08,-2.3,-2.4,-2.5,-1.9
263.04,-2.4,-2.8,-2.2,-1.6
264,-1.9,-2.3,-2.3,-2
264.96,-1.8,-2.1,-2.1,-1.8
265.92,-2.1,-2.2,-2.1,-2.2
266.88,-2.4,-2.6,-2.1,-2.4
267.84,-2.1,-2.1,-2,-1.7
268.8,-2.9,-2.9,-2.9,-2.6
269.76,-2.3,-2.4,-1.8,-1.8
270.72,-2.7,-2.2,-2.2,-2
271.68,-1.4,-1.5,-1.1,-1.6
272.64,-2.3,-2.1,-2.1,-2
273.6,-2,-2.1,-1.8,-1.6
274.56,-2.1,-2.3,-1.9,-2.2
275.52,-2.4,-2.1,-2,-2
276.48,-2.2,-2.4,-1.9,-1.9
277.44,-2.7,-2.5,-2,-2.2
278.4,-3.3,-2.8,-2.7,-2.8
279.36,-2.2,-2,-2,-1.8
280.32,-1.8,-2,-2,-1.6
281.28,-2.4,-2.6,-2,-1.5
282.24,-1.8,-2.3,-1.9,-1.4
283.2,-2.1,-2.6,-2.3,-2.3
284.16,-2,-2.1,-2.3,-1.7
285.12,-1.7,-1.6,-1.6,-1.5
286.08,-2.1,-2.2,-2,-2.1
287.04,-2.4,-2.6,-2.7,-2.3
288,-2.4,-2.6,-2.6,-2.4
288.96,-2.3,-2.6,-2.3,-2.2
289.92,-2,-1.9,-1.9,-2.1
290.88,-2,-1.9,-1.9,-1.6
291.84,-2.1,-2.2,-1.6,-1.9
292.8,-2.5,-2.3,-1.9,-1.9
293.76,-1.8,-2,-2.1,-1.8
294.72,-1.6,-1.8,-1.5,-1.4
295.68,-1.6,-1.7,-1.5,-1.6
296.64,-1.8,-1.8,-1.8,-1.5
297.6,-1.6,-1.7,-1.5,-1.5
298.56,-1.8,-1.8,-1.6,-1.6
299.52,-1.8,-2.3,-1.6,-1.9
