start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.9,-1.8,-1.6,-1.7
0.96,-1.8,-2.2,-1.5,-1.2
1.92,-1.6,-1.9,-1.2,-1.5
2.88,-1.8,-1.9,-1.4,-1.4
3.84,-2.2,-2.2,-1.9,-1.5
4.8,-1.6,-1.5,-1.2,-1.5
5.76,-1.6,-1.9,-1.3,-1.5
6.72,-2.4,-2.5,-1.7,-2.2
7.68,-2.1,-2.2,-2.1,-1.4
8.64,-1.6,-2.2,-1.6,-1.4
9.6,-1.9,-2.4,-2,-1.2
10.56,-2,-2.4,-1.7,-1.9
11.52,-1.9,-2.1,-1.4,-1.4
12.48,-1.7,-2,-1.4,-1.7
13.44,-2.2,-2.1,-1.6,-1.8
14.4,-1.3,-1.6,-1.3,-1.4
15.36,-2,-2.1,-1.2,-1.7
16.32,-1.6,-2.1,-1.6,-1.8
17.28,-1.6,-1.9,-1.3,-1.4
18.24,-1.9,-2.2,-2,-1.6
19.2,-2.8,-2.6,-1.8,-2.5
20.16,-1.7,-2.2,-1.1,-1.9
21.12,-2.2,-2.5,-2.2,-2
22.08,-1.4,-2.1,-1.3,-1.6
23.04,-2.1,-2.7,-2.3,-1.8
24,-2.1,-2.2,-1.7,-1.4
24.96,-1.9,-2,-1.6,-1.4
25.92,-1.9,-2.2,-1.9,-1.4
26.88,-1.8,-1.7,-1.5,-1.3
27.84,-1.8,-2.3,-1.5,-1.4
28.8,-1.7,-2.1,-1.4,-1.5
29.76,-2.8,-2.5,-2.4,-1.8
30.72,-2.3,-2.2,-1.7,-1.7
31.68,-2,-2.2,-1.5,-1.6
32.64,-1.7,-2.3,-1.7,-1.6
33.6,-1.9,-2.4,-1.8,-2.1
34.56,-1.5,-2.4,-1.4,-1.8
35.52,-1.9,-2,-2,-1.4
36.48,-1.5,-1.8,-1.3,-1.3
37.44,-2,-2.5,-1.9,-1.6
38.4,-1.8,-2,-1.8,-1.3
39.36,-1.8,-2.1,-1.7,-1.4
40.32,-1.8,-2,-1.6,-1.6
41.28,-2.3,-2.4,-2.1,-1.8
42.24,-2.1,-2.3,-1.7,-1.5
43.2,-1.8,-2,-1.8,-1.4
44.16,-1.6,-1.9,-1.4,-1.4
45.12,-2.1,-2.1,-1.8,-1.5
46.08,-2.5,-2.8,-2.7,-2.2
47.04,-2.4,-2.8,-2.7,-2.4
48,-1.9,-2.4,-2,-1.9
48.96,-2.4,-2.6,-2.8,-2.3
49.92,-2.6,-2.8,-2.6,-2.6
50.88,-2,-2.2,-1.9,-1.4
51.84,-2.2,-2.5,-1.9,-2.2
52.8,-2.7,-2.8,-2.9,-2.7
53.76,-2,-2.1,-1.9,-1.6
54.72,-1.5,-2.6,-2.3,-2.1
55.68,-1.7,-1.9,-1.7,-1.7
56.64,-2.6,-2.6,-2.3,-2.6
57.6,-2.1,-2.7,-2.3,-2.2
58.56,-2.7,-2.8,-2.7,-2.7
59.52,-1.6,-1.8,-1.3,-1.6
60.48,-2.2,-2.4,-1.9,-1.6
61.44,-1.9,-2.4,-1.7,-1.9
62.4,-2.7,-3.2,-2.6,-1.9
63.36,-1.7,-2.7,-2.2,-1.8
64.32,-2.2,-2.6,-2.1,-2.1
65.28,-2,-2.7,-2.1,-1.8
66.24,-1.9,-2.3,-1.8,-1.7
67.2,-2.2,-2.5,-1.9,-1.9
68.16,-2.2,-2.3,-1.6,-2.3
69.12,-2.2,-2.4,-1.7,-1.6
70.08,-2.8,-2.7,-2,-2
71.04,-2.2,-2.8,-2,-1.7
72,-2,-2.3,-1.8,-1.4
72.96,-2.5,-2.8,-2.4,-2.2
73.92,-2.6,-2.5,-1.8,-2.4
74.88,-2.3,-2.5,-1.3,-1.9
75.84,-2,-2.1,-1.5,-1.8
76.8,-1.7,-2.2,-1.5,-1.2
77.76,-1.7,-2.6,-2,-1.7
78.72,-2.6,-2.6,-2,-2.4
79.68,-2,-2.2,-1.5,-1.7
80.64,-2,-2,-1.3,-1.6
81.6,-1.9,-1.8,-1.9,-1.6
82.56,-1.8,-2,-1.3,-1.4
83.52,-2.3,-2.2,-1.9,-1.6
84.48,-1.4,-2,-1.3,-1.7
85.44,-2.1,-2.3,-1.6,-1.8
86.4,-1.9,-2.4,-1.4,-1.6
87.36,-2.1,-2.5,-2,-2
