start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.5,-1.9,-1.5,-1.5
0.96,-2,-2.2,-1.9,-2
1.92,-1.5,-1.9,-1.6,-1.7
2.88,-1.4,-1.9,-1.6,-1.8
3.84,-1.5,-1.8,-1.6,-1.8
4.8,-1.3,-1.9,-1.7,-1.7
5.76,-1.5,-1.8,-1.1,-1.5
6.72,-1.7,-2.3,-2.3,-2.2
7.68,-2.3,-2.9,-2.8,-2.5
8.64,-2.6,-3,-2.8,-2.6
9.6,-1.4,-1.8,-1.6,-1.6
10.56,-1.5,-1.9,-1.6,-1.7
11.52,-1.6,-1.8,-1.5,-1.4
12.48,-1.4,-2,-1.6,-1.7
13.44,-1.8,-2,-2,-1.6
14.4,-1.8,-2.2,-1.8,-2
15.36,-2,-2.7,-2.2,-2.4
16.32,-2.7,-2.8,-2.5,-3
17.28,-1.9,-2.2,-2.1,-2
18.24,-1.7,-2,-1.9,-1.7
19.2,-1.8,-2,-1.9,-2
20.16,-1.4,-1.7,-1.2,-1.5
21.12,-2,-2.5,-2.2,-2
22.08,-1.3,-1.7,-1.4,-1.3
23.04,-2.2,-2.5,-2.2,-2.1
24,-2.9,-3,-3,-2.9
24.96,-2.5,-2.8,-2.4,-2.6
25.92,-1.6,-2,-1.9,-1.8
26.88,-3.2,-5.4,-3.9,-0.2
27.84,-2.5,-2.8,-2.5,-2.5
28.8,-2.6,-2.9,-2.6,-2.7
29.76,-1.8,-2.2,-2,-1.9
30.72,-1.8,-2.3,-2,-2
31.68,-2,-2.3,-2.2,-2.1
32.64,-2.3,-2.8,-1.7,-2
33.6,-2.7,-3.5,-3.2,-3
34.56,-2.5,-2.7,-2.8,-2.5
35.52,-1.6,-2,-1.9,-1.9
36.48,-1.4,-1.8,-1.5,-1.6
37.44,-1.9,-2.2,-2.1,-2.1
38.4,-2,-2,-1.9,-2.1
39.36,-1.6,-2.1,-1.9,-1.9
40.32,-2.4,-2.4,-2.4,-2.4
41.28,-2.6,-2.7,-2.7,-2.5
42.24,-3.4,-3.7,-3.8,-3.4
43.2,-2.8,-3.5,-2.8,-0.8
44.16,-2.1,-2.1,-2.2,-1.4
45.12,-1.5,-1.9,-1.7,-1.8
46.08,-1.7,-1.9,-1.8,-2
47.04,-1.6,-1.8,-1.5,-1.8
48,-1.7,-2.2,-1.8,-2
48.96,-1.5,-1.6,-1.4,-1.8
49.92,-1.8,-2.2,-1.9,-2.2
50.88,-2,-2.2,-2.1,-1.6
51.84,-2.5,-3,-2.7,-2.5
52.8,-2,-2.2,-2.2,-2.1
53.76,-1.6,-2,-1.7,-1.9
54.72,-1.9,-2,-1.8,-2
55.68,-1.7,-1.6,-1.5,-1.7
56.64,-1.8,-1.9,-1.7,-1.9
57.6,-1.7,-2,-1.6,-1.9
58.56,-1.3,-1.7,-1.5,-1.6
59.52,-2.4,-2.7,-2.3,-2.5
60.48,-3,-3.3,-3.2,-2.7
61.44,-2.2,-2.8,-2.6,-2.5
62.4,-1.9,-2.1,-1.8,-2
63.36,-1.5,-1.9,-1.4,-1.6
64.32,-1.6,-2,-1.6,-1.9
65.28,-1.8,-2.2,-1.7,-1.8
66.24,-2.3,-2.1,-2,-2.4
67.2,-1.6,-2,-1.8,-2
68.16,-2.1,-2.2,-1.9,-2.3
69.12,-1.5,-1.9,-1.4,-1.8
70.08,-1.5,-1.8,-1.4,-1.7
71.04,-2.5,-3,-2.8,-2.4
72,-2.4,-2.3,-2,-2.1
72.96,-2.2,-2.8,-2.7,-2.5
73.92,-1.4,-1.8,-1.2,-1.4
74.88,-1.5,-1.8,-1.4,-1.6
75.84,-1.6,-1.9,-1.7,-1.7
76.8,-1.6,-1.8,-1.5,-1.7
77.76,-1.4,-2.1,-1.4,-1.9
78.72,-1.9,-2.1,-2,-2.1
79.68,-1.8,-2.3,-1.8,-1.8
80.64,-2.6,-2.7,-2.7,-2.3
81.6,-3.1,-3.2,-3.3,-2.8
82.56,-2.2,-2.8,-2.4,-2.2
83.52,-4.6,-5.1,-4.9,0.5
84.48,-2.4,-2.1,-2.3,-1.9
85.44,-1.3,-1.7,-1.4,-1.5
86.4,-1.9,-2.3,-1.9,-1.8
87.36,-1.9,-2.1,-1.7,-2
88.32,-2.5,-2.8,-2.7,-2.8
89.28,-1.6,-2,-1.5,-1.8
90.24,-2,-2.5,-2,-1.8
91.2,-2.4,-2.9,-2.7,-2.5
92.16,-3.1,-3.4,-3.4,-3.1
93.12,-2.5,-3,-2.7,-2.6
94.08,-1.2,-2,-1.3,-1.6
95.04,-1.3,-1.8,-1.3,-1.5
96,-2.6,-3.1,-3.1,-3
96.96,-1.8,-2,-1.9,-1.9
97.92,-2,-2.5,-2.4,-2.2
98.88,-1.4,-1.8,-1.2,-1.6
99.84,-2.1,-2.6,-2.4,-2.5
100.8,-2.2,-2.9,-2.5,-1.3
101.76,-1.6,-2,-1.7,-1.1
102.72,-1.5,-2,-1.5,-1.8
103.68,-2.3,-2.4,-2.1,-1.7
104.64,-2,-2.7,-2.2,-1.6
105.6,-2.7,-3,-2.7,-2.7
106.56,-1.4,-1.6,-1.2,-1.4
107.52,-1.8,-2,-1.5,-1.6
108.48,-2.1,-2.4,-1.9,-2
109.44,-1.5,-1.7,-1.5,-1.4
110.4,-1.8,-2.1,-2,-1.6
111.36,-1.4,-1.8,-1.4,-1.5
112.32,-1.4,-1.9,-1.1,-1.6
113.28,-1.7,-1.7,-1.5,-1.3
114.24,-2,-2.3,-2.2,-2
115.2,-1.6,-2.1,-1.8,-1.8
116.16,-1.9,-2.3,-2.2,-2.1
117.12,-2.1,-2.5,-2,-1.8
118.08,-2.5,-2.8,-2.6,-2.4
119.04,-2.5,-3.2,-2.7,-2.5
120,-2.4,-2.2,-2.2,-2
120.96,-2,-1.9,-1.1,-1.8
121.92,-1.7,-1.9,-1.7,-1.5
122.88,-2.1,-2.3,-1.9,-1.9
123.84,-2,-1.9,-1.8,-1.7
124.8,-2.3,-2.6,-2.5,-1.9
125.76,-1.6,-1.7,-1.5,-1.6
126.72,-2.4,-2.1,-2,-1.8
127.68,-2.4,-2.6,-2.4,-2.4
128.64,-1.8,-2.1,-1.8,-2
129.6,-1.9,-2.2,-2,-1.8
130.56,-2.4,-3.3,-2.8,-1
131.52,-2.6,-2.1,-2.2,-2.2
132.48,-2,-1.9,-1.8,-1.8
133.44,-2.2,-2.1,-2.2,-1.9
134.4,-2.1,-2,-1.8,-1.7
135.36,-2.1,-2.1,-2,-1.9
136.32,-2.3,-2.2,-1.6,-2
137.28,-2,-1.9,-1.8,-1.6
138.24,-1.6,-1.9,-1.4,-1.6
139.2,-2,-1.9,-2.2,-1.9
140.16,-3,-4.2,-4.1,-0.8
141.12,-1.5,-1.7,-1.6,-1.6
142.08,-1.9,-1.7,-1.8,-1.8
143.04,-1.8,-1.8,-1.8,-1.8
144,-2.1,-1.8,-2,-1.7
144.96,-2.1,-2,-1.7,-2.1
145.92,-2.1,-2.1,-1.8,-2.2
146.88,-1.6,-1.7,-1.5,-1.5
147.84,-1.8,-1.8,-1.8,-1.6
148.8,-1.6,-1.8,-1.5,-1.6
149.76,-1.9,-2.5,-1.4,-1.7
150.72,-1.8,-2.6,-1.9,-1
151.68,-2.1,-2.8,-2.5,-0.9
152.64,-1.6,-1.9,-1.4,-1.8
153.6,-1.5,-1.8,-1.6,-1.6
