start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
187.2,-1.8,-2.3,-1.9,-1.9
188.16,-1.5,-1.7,-1.5,-1.4
189.12,-1.7,-1.8,-1.4,-1.5
190.08,-1.5,-1.9,-1.6,-1.4
191.04,-1.7,-2,-1.5,-1.6
192,-1.8,-1.9,-1.6,-1.3
192.96,-2,-2.2,-2.1,-1.5
193.92,-1.8,-2.2,-1.4,-1.4
194.88,-1.6,-1.6,-1.6,-1.4
195.84,-2.4,-2.5,-1.4,-1.9
196.8,-2.1,-2.2,-1.6,-1.6
197.76,-1.8,-2.5,-1.9,-1.7
198.72,-1.9,-1.9,-1.3,-1.5
199.68,-1.8,-2.1,-1.5,-1.7
200.64,-2,-1.9,-1.3,-1.6
201.6,-1.9,-2.2,-1.4,-1.9
202.56,-1.9,-1.7,-1.7,-1.2
203.52,-1.8,-2.2,-1.9,-2.3
204.48,-1.6,-1.9,-1.6,-1.7
205.44,-1.6,-1.7,-1.4,-1.6
206.4,-2.1,-2.5,-1.7,-1.7
207.36,-2.5,-2.7,-2.8,-2.2
208.32,-1.9,-2.2,-1.8,-1.5
209.28,-1.2,-2.4,-1.9,-1.9
210.24,-1.8,-2,-2.1,-1.9
211.2,-1.7,-2,-1.8,-1.7
212.16,-1.9,-1.6,-1.9,-1.7
213.12,-2,-2.4,-2.2,-2.4
214.08,-1.9,-1.8,-1.9,-1.7
215.04,-1.5,-1.9,-1.8,-1.6
216,-2.9,-3.3,-3.2,-0.5
216.96,-1.7,-1.9,-1.8,-1.5
217.92,-1.8,-1.7,-1.5,-1.6
218.88,-2.8,-3,-2.4,-2.2
219.84,-1.8,-2.3,-2.1,-1.7
220.8,-1.2,-1.8,-1.5,-1.4
221.76,-1.6,-1.9,-1.2,-1.4
222.72,-1.9,-2,-2.3,-2
223.68,-1.8,-2.5,-1.7,-1.8
224.64,-1.9,-2,-1.7,-1.8
225.6,-1.9,-1.9,-1.5,-1.7
226.56,-2.1,-2.3,-2,-1.4
227.52,-1.9,-2.4,-1.9,-1.7
228.48,-2.1,-2.8,-2.6,-2.1
229.44,-2.8,-2.7,-2.8,-2.7
230.4,-2.1,-2.2,-2.5,-2.2
231.36,-1.8,-2,-1.8,-1.6
232.32,-1.8,-2,-1.5,-1.6
233.28,-2.1,-2.4,-2.1,-1.7
234.24,-1.8,-2.1,-1.8,-1.7
235.2,-2,-1.8,-1.6,-1.8
236.16,-2,-2,-2,-1.9
237.12,-2.5,-2.3,-2.5,-2.4
238.08,-2,-2,-2,-1.9
239.04,-2.1,-2.1,-2.1,-1.9
240,-1.7,-2.2,-1.8,-1.9
240.96,-2.4,-2.4,-2.2,-2.1
241.92,-2.3,-2.5,-2.3,-1.9
242.88,-2.5,-2,-2.1,-2.1
243.84,-2.5,-2.1,-2.4,-2.3
244.8,-2.2,-2,-1.9,-1.8
245.76,-3.2,-3,-2.2,-2.9
246.72,-2.8,-2.6,-2.1,-2.4
247.68,-2.4,-2.3,-1.9,-2.5
248.64,-1.8,-2.2,-1.6,-1.6
249.6,-1.8,-1.8,-1.6,-1.6
250.56,-2.2,-2.3,-2,-1.9
251.52,-2.2,-2.2,-1.8,-1.5
252.48,-2.3,-2,-1.9,-1.7
253.44,-2,-1.6,-2.1,-1.6
254.4,-2.2,-2.1,-2.2,-2.1
255.36,-1.7,-1.8,-1.4,-1.6
256.32,-2.8,-2.1,-2.2,-2.2
257.28,-1.6,-1.8,-1.6,-1.6
258.24,-3.2,-3.4,-2.3,-3
259.2,-2.3,-2.6,-2.4,-2.1
260.16,-1.9,-2.5,-1.8,-1.8
261.12,-2.5,-2.6,-2.4,-2.2
262.08,-2,-1.8,-1.8,-1.5
263.04,-2.1,-2.7,-2.2,-2.4
264,-1.8,-2.2,-1.6,-1.2
264.96,-2,-2,-1.6,-1.2
265.92,-2.1,-2.4,-1.5,-2.3
266.88,-1.8,-2,-1.4,-1.5
267.84,-1.9,-2.2,-2,-1.5
268.8,-2.2,-2.4,-1.8,-1.4
269.76,-1.8,-2.1,-1.6,-1.7
270.72,-1.6,-2.1,-1.5,-1.8
271.68,-1.7,-2,-1.6,-1.4
272.64,-1.9,-2,-1.2,-1.7
273.6,-1.8,-2,-1.7,-1.6
274.56,-2.1,-2.1,-1.9,-1.6
275.52,-1.9,-1.9,-1.8,-1.6
276.48,-1.8,-2,-1.8,-1.6
277.44,-3.1,-3.2,-3.4,-2.4
278.4,-1.7,-2,-2.1,-1.5
279.36,-1.6,-1.8,-1.6,-1.4
280.32,-2,-2.4,-2,-2
281.28,-1.9,-2.4,-1.8,-1.8
282.24,-1.7,-2,-2,-1.6
283.2,-1.4,-1.8,-1.5,-1.5
284.16,-1.6,-1.9,-1.6,-1.6
285.12,-2,-2.1,-2.1,-1.8
286.08,-2.5,-2.7,-2.4,-1.9
287.04,-1.7,-2.1,-1.7,-1.4
288,-2,-2.9,-2,-2.3
288.96,-1.8,-2.3,-1.7,-1.8
289.92,-1.6,-1.9,-1.3,-1.4
290.88,-2.1,-2.2,-1.9,-1.6
291.84,-1.9,-2.1,-1.9,-1.5
292.8,-2,-2.1,-1.9,-1.4
293.76,-1.8,-2.2,-1.7,-2.1
294.72,-1.9,-2.1,-1.3,-1.8
295.68,-1.7,-1.9,-1.7,-1.3
296.64,-2.1,-2.2,-1.6,-2.1
297.6,-1.7,-1.8,-1.4,-1.3
298.56,-1.6,-1.9,-1.2,-1.5
299.52,-1.5,-2.1,-1.8,-1.8
