start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-2.7,-2.7,-2.8,-2.3
0.96,-1.6,-2,-2.4,-1.7
1.92,-1.7,-1.5,-1.4,-1.4
2.88,-2.1,-2.6,-2.6,-2.4
3.84,-2.1,-2.6,-2.6,-2.3
4.8,-1.4,-1.8,-1.6,-1.4
5.76,-1.9,-1.9,-1.7,-1.6
6.72,-1.7,-1.9,-1.8,-1.8
7.68,-2.1,-2.5,-2.7,-2.2
8.64,-1.5,-1.6,-1.4,-1.3
9.6,-1.8,-1.9,-1.8,-1.9
10.56,-1.7,-1.7,-1.5,-1.7
11.52,-1.7,-1.9,-1.7,-1.4
12.48,-1.7,-1.9,-1.9,-1.8
13.44,-1.5,-1.8,-1.6,-1.7
14.4,-1.4,-1.6,-1.6,-1.4
15.36,-2.1,-2.1,-2.2,-2.1
16.32,-1.8,-2,-1.9,-1.5
17.28,-2.3,-2.5,-2.1,-2
18.24,-2,-2.4,-1.6,-1.9
19.2,-2.1,-2,-1.9,-1.6
20.16,-2.2,-2.7,-1.9,-2
21.12,-1.7,-1.7,-1.6,-1.2
22.08,-1.5,-2.3,-1.7,-2
23.04,-2,-2,-1.6,-1.3
24,-3.2,-2.4,-2.9,-2.4
24.96,-1.8,-2.1,-1.6,-1.6
25.92,-2.1,-2.2,-2,-2
26.88,-1.9,-2.1,-1.8,-1.7
27.84,-1.7,-1.9,-1.6,-1.5
28.8,-2.8,-2.8,-3,-2.7
29.76,-2.8,-2.9,-3.1,-2.6
30.72,-2.3,-2.4,-1.9,-2.1
31.68,-1.7,-2.2,-1.5,-1.8
32.64,-1.8,-2.3,-1.5,-1.8
33.6,-1.7,-2,-1.5,-1.6
34.56,-1.7,-1.8,-1.5,-1.6
35.52,-1.4,-1.8,-1.5,-1.7
36.48,-1.8,-2,-1.6,-1.6
37.44,-1.8,-2.2,-1.7,-1.8
38.4,-2.4,-2.9,-2.4,-2
39.36,-2,-2.4,-1.6,-1.9
40.32,-2.2,-2.1,-2,-2.2
41.28,-1.6,-2.2,-1.5,-1.6
42.24,-2.1,-2.4,-2.1,-2.3
43.2,-2.7,-2.6,-2.3,-2
44.16,-2.1,-2.4,-1.6,-1.8
45.12,-1.4,-1.9,-1.4,-1.6
46.08,-2.1,-2.4,-1.7,-1.6
47.04,-1.6,-2.1,-1.4,-1.7
48,-1.7,-2.2,-1.6,-1.8
48.96,-1.6,-1.9,-1.2,-1.6
49.92,-2,-2.1,-1.7,-1.8
50.88,-1.9,-2,-1.5,-1.8
51.84,-1.7,-2,-1.9,-1.7
52.8,-1.7,-2,-1.6,-1.7
53.76,-1.8,-2,-1.7,-1.8
54.72,-1.7,-1.9,-1.2,-1.5
55.68,-1.7,-2.3,-1.6,-1.9
56.64,-1.9,-1.9,-1.6,-1.7
57.6,-2,-2.1,-1.6,-1.7
58.56,-1.7,-1.8,-1.4,-1.6
59.52,-1.8,-2.1,-1.5,-1.8
60.48,-1.6,-2.1,-1.7,-1.9
61.44,-1.7,-2.2,-1.6,-1.9
62.4,-1.9,-2.4,-1.6,-1.7
63.36,-2,-2.2,-1.6,-2.1
64.32,-1.8,-2.5,-1.4,-2
65.28,-2.2,-2.1,-2.1,-1.8
66.24,-1.6,-1.8,-1.6,-1.4
67.2,-1.7,-2,-1.6,-1.4
68.16,-1.8,-2.3,-1.3,-1.8
69.12,-2,-2.1,-1.4,-1.7
70.08,-1.9,-2.1,-1.5,-1.6
71.04,-2.2,-2,-1.8,-1.8
72,-2.4,-2.2,-2.2,-2.2
72.96,-1.7,-1.7,-1.5,-1.6
73.92,-1.7,-2.1,-1.7,-1.8
74.88,-3.4,-3,-2.5,-2.6
75.84,-2.5,-2.7,-2.1,-1.9
76.8,-2.7,-2.3,-2.2,-2.7
77.76,-3.3,-3.3,-2.3,-2.3
78.72,-2.2,-2.3,-1.3,-2.1
79.68,-2.6,-2.3,-2.1,-2.5
80.64,-2.2,-2.7,-1.7,-2.4
81.6,-2.7,-3.1,-1.8,-2.7
82.56,-2.6,-3,-2.5,-2.5
83.52,-2.7,-2.7,-2.1,-2.3
84.48,-2.6,-2.5,-2,-2.2
85.44,-2.9,-3,-2,-2.3
86.4,-2.2,-2.7,-2.6,-2.5
87.36,-2.6,-2.3,-2.2,-2.4
88.32,-2,-2.2,-1.7,-1.6
89.28,-2.3,-2.1,-2.1,-2
90.24,-2.2,-2,-2,-1.9
91.2,-2.1,-2.3,-1.8,-2
92.16,-2.4,-2.7,-2.1,-1.5
93.12,-2.7,-2.6,-2.4,-1.8
94.08,-2.1,-2,-2,-1.8
95.04,-2,-2,-1.4,-1.6
96,-2.6,-2.5,-2.3,-2.2
96.96,-2.3,-2.1,-1.9,-1.6
97.92,-1.8,-1.8,-1.8,-1.6
98.88,-2,-2.1,-1.9,-1.9
99.84,-2.3,-2.5,-1.8,-2.4
100.8,-1.9,-2.1,-2,-1.7
101.76,-2,-2.4,-1.7,-1.8
102.72,-1.8,-1.8,-1.7,-1.9
103.68,-1.5,-2.1,-1.5,-1.6
104.64,-2.6,-2.5,-2.4,-2.3
105.6,-1.6,-2.2,-1.8,-1.8
106.56,-1.6,-2,-1.4,-1.7
107.52,-1.7,-2.1,-1.5,-1.9
108.48,-1.7,-1.7,-1.2,-1.5
109.44,-1.7,-2,-1.5,-1.8
110.4,-2,-2.3,-1.2,-2
111.36,-3,-3,-3.2,-2.7
112.32,-2,-2.3,-1.7,-2.1
113.28,-2,-2.3,-1.4,-1.7
114.24,-1.5,-2,-1.7,-1.8
115.2,-1.6,-2.1,-1.2,-1.7
116.16,-1.9,-2.2,-1.7,-1.8
117.12,-1.4,-1.8,-1.6,-1.4
118.08,-1.6,-2,-1.6,-1.8
119.04,-1.8,-1.9,-2,-1.6
120,-2,-2.1,-1.5,-1.2
120.96,-2,-2.9,-2.1,-2.1
121.92,-2.1,-2.1,-1.9,-1.9
122.88,-1.5,-1.8,-1.3,-1.3
123.84,-1.7,-1.9,-1,-1.6
124.8,-1.8,-2.4,-1.8,-1.7
125.76,-2.5,-2.2,-1.6,-1.8
126.72,-1.7,-1.9,-1.4,-1.5
127.68,-1.6,-2,-1.1,-1.9
128.64,-2.1,-2.5,-2.4,-2.4
129.6,-2.6,-2.9,-2.8,-2.8
130.56,-2.4,-2.9,-2.6,-2.3
131.52,-2.2,-2.4,-1.9,-1.6
132.48,-1.7,-2.1,-1.6,-1.9
133.44,-2,-2.1,-1.9,-1.9
134.4,-1.7,-2.1,-1.6,-1.9
135.36,-2,-2.2,-2,-2.2
136.32,-2.1,-2.4,-2.3,-2.3
137.28,-1.9,-2,-1.6,-1.5
138.24,-1.8,-2.2,-1.8,-1.9
139.2,-2.3,-2.4,-2.3,-2.2
140.16,-1.5,-1.8,-1.2,-1.7
141.12,-2.1,-2,-1.9,-2.1
142.08,-1.6,-1.8,-1.3,-1.7
143.04,-1.6,-2,-1.1,-1.9
144,-1.6,-1.9,-1.2,-1.8
144.96,-2,-2.2,-1.8,-1.9
145.92,-1.7,-1.9,-1.6,-1.6
146.88,-1.6,-1.9,-1.4,-1.6
147.84,-2.1,-2.3,-2.4,-2.2
148.8,-2.4,-2.2,-2.4,-2.2
149.76,-1.8,-2.2,-1.8,-1.7
150.72,-1.9,-2,-1.6,-1.6
151.68,-1.6,-1.8,-1.3,-1.5
152.64,-1.7,-2.3,-1.4,-1.9
153.6,-1.9,-2.5,-2.2,-2.2
154.56,-1.8,-2,-1.3,-1.8
155.52,-2.5,-2.8,-2.6,-2.1
156.48,-2.4,-2.4,-1.5,-2
157.44,-1.6,-1.6,-1.3,-1.5
158.4,-2.4,-2.7,-1.9,-1.9
159.36,-1.8,-2.1,-1.6,-1.8
160.32,-1.7,-2.4,-1.9,-1.7
161.28,-1.8,-2.3,-2,-2
162.24,-1.6,-2,-1.6,-1.6
163.2,-1.4,-1.5,-1.2,-1.4
164.16,-1.5,-1.7,-1.6,-1.5
165.12,-1.5,-1.9,-1.5,-1.6
166.08,-1.5,-1.8,-1.6,-1.7
167.04,-1.6,-2,-1.6,-1.6
168,-1.9,-1.8,-1.6,-1.5
168.96,-1.8,-2.3,-1.6,-1.6
169.92,-1.6,-2,-1.6,-1.8
170.88,-1.5,-1.9,-1.4,-1.6
171.84,-1.8,-2.2,-1.8,-1.9
172.8,-2.3,-2.6,-2.3,-2.4
173.76,-1.5,-1.8,-1.3,-1.4
174.72,-2.6,-3.1,-2.9,-3.1
175.68,-2.2,-3,-2.4,-2.4
176.64,-1.6,-1.8,-1.6,-1.5
177.6,-1.7,-2,-1.6,-1.7
178.56,-1.9,-2.2,-1.5,-1.7
179.52,-1.9,-2.6,-2,-2.4
180.48,-1.9,-1.9,-1.5,-1.7
181.44,-1.9,-2.1,-1.3,-1.8
182.4,-2.2,-2.1,-2.4,-2.1
183.36,-1.8,-2,-1.8,-1.6
184.32,-1.3,-1.9,-1.6,-1.7
185.28,-1.8,-2.2,-1.5,-1.7
186.24,-1.6,-1.9,-1.5,-1.5
187.2,-1.6,-1.8,-1.4,-1.4
188.16,-1.8,-2,-1.6,-1.8
189.12,-1.7,-2.1,-1.5,-1.6
190.08,-2.6,-2.7,-2.5,-2.5
191.04,-2.2,-2.7,-2.4,-2.3
192,-2.1,-2.5,-2.3,-2
192.96,-1.7,-2,-1.7,-1.5
193.92,-1.8,-2,-1.8,-1.8
194.88,-1.5,-1.7,-1.5,-1.5
195.84,-1.6,-1.9,-1.5,-1.6
196.8,-1.7,-2.3,-1.8,-1.9
197.76,-1.9,-2,-1.6,-1.6
198.72,-3.1,-2.3,-2.7,-2.7
199.68,-2,-2.2,-1.7,-1.9
200.64,-2.2,-2.7,-2,-2.3
201.6,-2.2,-2.8,-2,-2.5
202.56,-2.4,-2.2,-1.8,-2.2
203.52,-1.5,-1.9,-1.2,-1.5
204.48,-2.8,-2.6,-1.7,-1.9
205.44,-2.5,-2.4,-1.9,-2.2
206.4,-2.2,-2.5,-1.3,-2.4
207.36,-1.7,-1.8,-1.6,-1.8
208.32,-2.1,-2.5,-1.5,-2
209.28,-3.1,-3.4,-2.2,-2.4
210.24,-1.9,-1.9,-1.6,-1.7
211.2,-1.7,-2.2,-1.5,-1.7
212.16,-1.8,-1.9,-1.4,-1.7
213.12,-1.9,-2.1,-2.1,-1.7
214.08,-1.9,-2.2,-1.4,-1.5
215.04,-1.7,-1.6,-1.5,-1.6
216,-1.9,-2.3,-1.4,-1.7
216.96,-2.2,-2.3,-2,-2
217.92,-3,-2.6,-2.1,-2.6
218.88,-2.3,-2.2,-1.5,-2.1
219.84,-2,-2.1,-1.4,-1.6
220.8,-1.8,-2.3,-1.7,-1.9
221.76,-2.3,-2.5,-2.3,-2.3
222.72,-1.6,-2,-1.5,-1.6
223.68,-2,-1.8,-1.5,-1.7
224.64,-2.3,-2.5,-2.5,-2.2
225.6,-1.6,-1.8,-1.6,-1.5
226.56,-1.5,-1.8,-1.6,-1.8
227.52,-2.3,-2.4,-2.2,-2.4
228.48,-2.2,-2,-1.8,-1.6
229.44,-1.8,-2.2,-1.4,-1.6
230.4,-1.8,-1.9,-1.5,-1.8
231.36,-2.9,-2.5,-2.3,-2.4
232.32,-1.6,-1.7,-1.2,-1.6
233.28,-2,-1.9,-1.5,-2
234.24,-2.3,-2.5,-1.9,-2
235.2,-1.7,-2.4,-1.7,-1.9
236.16,-1.7,-1.9,-1.7,-1.5
237.12,-1.6,-2.1,-1.4,-1.7
238.08,-1.5,-2,-1.5,-1.7
239.04,-1.8,-2.1,-1.4,-1.8
240,-1.8,-2.1,-1.8,-1.9
240.96,-2.3,-2.6,-2.4,-2.5
241.92,-1.9,-2,-1.3,-1.6
242.88,-2.5,-2.4,-1.8,-2
243.84,-2.2,-2.5,-2.1,-2.2
244.8,-2.3,-2.3,-1.9,-2
245.76,-2.1,-2.2,-1.7,-1.9
246.72,-2.2,-2.7,-2,-2.6
247.68,-2.1,-2.1,-1.6,-1.5
248.64,-1.8,-2,-1.6,-1.9
249.6,-1.8,-1.9,-1.5,-1.7
250.56,-1.9,-2.2,-1.7,-1.7
251.52,-2.2,-2.3,-2.2,-1.8
252.48,-1.8,-1.8,-1.7,-1.5
253.44,-2.5,-2.6,-1.7,-1.7
254.4,-2,-1.9,-1.9,-2.4
255.36,-2.3,-2.2,-1.3,-1.6
256.32,-2.7,-2.4,-2.3,-2.3
257.28,-2,-2.1,-1.6,-1.6
258.24,-1.5,-1.9,-1.5,-1.6
259.2,-1.6,-1.9,-1.5,-1.6
260.16,-2.4,-2.4,-1.7,-1.7
261.12,-2.5,-2.4,-2.4,-2.3
262.08,-2.2,-2.1,-1.4,-1.7
263.04,-2.6,-2.5,-2.1,-2.1
264,-2.5,-2.9,-2.6,-2.9
264.96,-2.7,-2.6,-2.3,-2.4
265.92,-1.7,-2.6,-1.9,-1.6
266.88,-1.9,-2.1,-1.8,-1.9
267.84,-2.9,-3.1,-2.4,-2.5
268.8,-2.7,-2.5,-2.3,-2.1
269.76,-1.7,-1.9,-1.6,-1.7
270.72,-2.3,-1.9,-1.5,-1.7
271.68,-2.5,-2.4,-1.9,-2.1
272.64,-2.2,-2.2,-2,-1.6
273.6,-2.3,-1.9,-1.4,-1.6
274.56,-1.6,-1.7,-1,-1.5
275.52,-1.9,-2.2,-1.6,-1.7
276.48,-2,-2.2,-2.2,-2.1
277.44,-2.2,-2.3,-2,-2.2
278.4,-2.4,-2.1,-1.5,-1.8
279.36,-2.2,-2.2,-2.1,-1.8
280.32,-1.4,-2.1,-1.2,-1.9
281.28,-1.7,-1.9,-1.6,-1.8
282.24,-1.7,-1.9,-1.5,-1.6
283.2,-2,-2.2,-1.4,-1.8
284.16,-2.9,-2.6,-2.2,-2.7
285.12,-2.2,-2.5,-2.4,-2.5
286.08,-2.1,-2.2,-1.9,-1.8
287.04,-1.7,-2.3,-1.7,-2.2
288,-1.8,-1.9,-1.3,-1.7
288.96,-1.7,-1.9,-1.5,-1.7
289.92,-1.4,-1.8,-1.4,-1.5
290.88,-1.8,-1.9,-1.2,-1.8
291.84,-1.8,-2.2,-1.1,-1.8
292.8,-1.6,-1.9,-1.3,-1.8
293.76,-1.6,-2.1,-1.3,-1.9
294.72,-1.6,-1.7,-1.4,-1.5
295.68,-1.7,-1.9,-1.5,-1.7
296.64,-2,-2,-1.8,-1.8
297.6,-1.8,-2,-1.1,-1.7
298.56,-1.9,-2,-1.3,-1.7
299.52,-1.4,-1.7,-1.4,-1.4
