start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.6,-1.8,-1.4,-1.6
0.96,-2,-2.2,-2.1,-2
1.92,-1.8,-2,-1.7,-1.8
2.88,-2.7,-3,-3.1,-2.9
3.84,-2.8,-2.8,-3.2,-3
4.8,-3,-3,-2.5,-2.1
5.76,-2.2,-2.4,-2.4,-2.1
6.72,-2.5,-2.9,-2.2,-2.6
7.68,-3,-2.7,-2.6,-2.3
8.64,-2.1,-2.2,-1.9,-1.9
9.6,-1.7,-1.9,-1.4,-1.6
10.56,-2,-2.1,-1.4,-1.6
11.52,-2.7,-2.4,-2.5,-2.3
12.48,-2.2,-2.3,-2.2,-1.8
13.44,-2.4,-2.2,-1.9,-1.8
14.4,-1.7,-1.8,-1.6,-1.6
15.36,-2.1,-2,-1.8,-1.4
16.32,-2,-2.3,-1.7,-1.9
17.28,-1.9,-2,-1.9,-1.9
18.24,-1.4,-1.8,-1.4,-1.6
19.2,-2.1,-2,-1.6,-1.4
20.16,-2.6,-2.7,-2.1,-2.1
21.12,-2.1,-2.2,-1.5,-2
22.08,-2,-2.3,-1.5,-1.7
23.04,-2.2,-2.3,-1.8,-1.9
24,-2.7,-2.8,-1.8,-2.4
24.96,-2.2,-2.3,-1.4,-2.2
25.92,-2.2,-2,-1.6,-1.5
26.88,-1.9,-2,-1.6,-1.9
27.84,-2.4,-2.6,-2.5,-2.2
28.8,-2.1,-2.3,-2,-2
29.76,-1.7,-2.1,-1.5,-1.7
30.72,-2.2,-2.4,-2.1,-2.2
31.68,-2.1,-2.6,-2.3,-2.2
32.64,-2.3,-2.4,-2.2,-2.3
33.6,-3.2,-2.9,-2.9,-2.5
34.56,-2.3,-2.6,-2.6,-2.7
35.52,-2.8,-3.1,-2.8,-3.2
36.48,-2.2,-2.9,-2,-2.3
37.44,-2.7,-3.4,-2.7,-3
38.4,-2.1,-2.2,-1.6,-2
39.36,-2.2,-3.3,-2.6,-3.1
40.32,-2.1,-2.6,-1.9,-2.4
41.28,-2.1,-2.6,-2.5,-2.6
42.24,-2.1,-2.8,-2.5,-2.5
43.2,-2.9,-2.7,-2.4,-2.6
44.16,-1.8,-2,-1.6,-1.8
45.12,-2.5,-2.2,-2.2,-2.4
46.08,-1.8,-1.7,-1.4,-1.6
47.04,-1.8,-1.9,-1.6,-1.7
48,-1.6,-2.1,-1.7,-1.7
48.96,-2.2,-3.1,-2.2,-2.5
49.92,-2.3,-2.7,-1.6,-2.3
50.88,-2.6,-2.9,-2.8,-2.4
51.84,-1.8,-2,-1.4,-1.5
52.8,-1.7,-2.2,-1.4,-2
53.76,-2,-2.2,-2,-1.8
54.72,-1.8,-1.9,-1.5,-1.6
55.68,-1.9,-2.2,-1.4,-1.9
56.64,-2,-2.5,-1.8,-2
57.6,-2.2,-2.1,-1.6,-1.8
