start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
135.36,-3.4,-3.7,-3.4,-0.5
136.32,-3.4,-4,-3.3,-0.8
137.28,-2.1,-2.6,-2.2,-1.2
138.24,-4.1,-4.3,-4,0.5
139.2,-3,-3.9,-3,-0.8
140.16,-2.5,-2.8,-2.7,-0.9
141.12,-1.9,-2.4,-2,-2
142.08,-2.4,-3.2,-2.8,-3
143.04,-1.6,-2.3,-1.9,-1.1
144,-2.2,-2.8,-2,-2.8
144.96,-1.8,-2.5,-1.6,-1.8
145.92,-2.9,-3.4,-2.8,-1.1
146.88,-3.1,-3.5,-3.4,-0.6
147.84,-1.9,-2.8,-2.3,-1.7
148.8,-3.7,-4.3,-3.9,-0.1
149.76,-2.5,-2.9,-2.5,-0.5
150.72,-3.9,-4.2,-4,-0.2
151.68,-2.1,-2.9,-3,-1.3
152.64,-3.6,-4.2,-4.2,-0.2
153.6,-2,-2.5,-2.1,-0.5
154.56,-4.2,-4.5,-4.1,0
155.52,-3.8,-4,-4,-0.2
156.48,-2.1,-2.7,-2.9,-1
157.44,-2.3,-3.1,-2.9,-1.2
158.4,-4.4,-4.8,-4.5,0.8
159.36,-2,-2.5,-1.9,-1.6
160.32,-3.5,-4.3,-3.6,0.4
161.28,-1.4,-2,-1.8,-1.7
162.24,-1.2,-1.6,-1.6,-1.3
163.2,-4.1,-4.5,-4,0.2
164.16,-3.4,-3.5,-3.4,-0.1
165.12,-3.4,-3.9,-3.8,-0.2
166.08,-4.2,-4.9,-4.5,0.8
167.04,-3.2,-4,-3.5,0
168,-3.6,-4.4,-3.9,-0.8
168.96,-4.1,-4.4,-3.8,0.4
169.92,-2.7,-3.2,-2.9,-0.4
170.88,-3.4,-3.9,-3.6,-0.2
171.84,-3.1,-3.4,-3.4,-0.7
172.8,-3.1,-3.2,-3.2,-0.3
173.76,-4.4,-4.8,-4.5,-0.5
174.72,-1.9,-2.1,-2,-1.2
175.68,-1.5,-1.9,-1.7,-2
176.64,-1.9,-2.4,-2.2,-1.8
177.6,-2,-2.3,-2,-2.3
178.56,-2.3,-3.2,-2.6,-1
179.52,-3.2,-3.8,-3.5,-1
180.48,-2.4,-3,-2.7,-1.3
181.44,-2,-2.7,-2,-1.7
182.4,-2.1,-2.9,-2.3,-2.3
183.36,-1.4,-2.3,-2.1,-2.1
184.32,-1.7,-2,-2.2,-1.7
185.28,-1.5,-2.4,-1.9,-1.7
186.24,-1.2,-2.2,-1.7,-1.9
187.2,-1.9,-2.1,-1.8,-1.3
188.16,-2.7,-3.4,-3.4,-1.5
189.12,-4,-5,-4.4,-0.4
190.08,-2.5,-3.1,-2.5,-1.1
191.04,-4.4,-4.5,-4.2,-0.2
192,-2.9,-3.4,-3.3,-0.3
192.96,-1.6,-2.2,-2.4,-0.8
193.92,-4.1,-4.5,-4.2,-0.3
194.88,-2.4,-2.6,-2.3,-0.9
195.84,-3,-4.1,-3.5,-0.6
196.8,-2.2,-2.8,-2.7,-0.9
197.76,-4.7,-4.4,-4.4,-0.5
198.72,-3.1,-3.1,-3.4,-0.8
199.68,-4.5,-4.6,-4.3,0.3
200.64,-5,-4.8,-4.5,0.7
201.6,-3.2,-3.7,-3.6,-0.6
202.56,-2.5,-3.3,-2.9,-0.5
203.52,-4.1,-4.8,-4.5,-0.4
204.48,-2.7,-3.1,-3,-0.9
205.44,-5.2,-5.3,-4.8,0.5
206.4,-3.5,-4.1,-3.6,-0.1
207.36,-2.1,-3,-2.4,-2.3
208.32,-4.7,-5.1,-4.7,0.1
209.28,-4.7,-4.7,-4.2,0.3
210.24,-6.1,-5.7,-4.8,1.4
211.2,-4.4,-4.7,-4.2,0.9
212.16,-2.9,-3.8,-3.1,-1.2
213.12,-3.8,-4.1,-3.3,0.5
214.08,-4.6,-5,-4.4,0.6
215.04,-4,-4.1,-4.2,0.2
216,-4.5,-4.5,-4.7,0.9
216.96,-4.8,-5.1,-4.1,0.6
217.92,-4.6,-4.6,-4.2,0.6
218.88,-5.5,-5.3,-5.2,0.8
219.84,-3,-3.7,-3.2,-0.7
220.8,-4.6,-4.6,-4.2,0.6
221.76,-4.4,-4.6,-4.4,1.1
222.72,-4.9,-5,-4.9,0.8
223.68,-2.1,-2.8,-2.6,-1.2
224.64,-1.7,-2.3,-2,-2.2
225.6,-3.9,-4.2,-3.9,0.2
226.56,-2.4,-2.8,-2.7,-1.1
227.52,-3.9,-4.1,-3.7,-0.3
228.48,-2.5,-2.7,-2.3,-1.3
229.44,-2.1,-2.8,-2.8,-1.4
230.4,-5,-5.1,-4.7,0.4
231.36,-6,-6.1,-5.3,1
232.32,-3.5,-4.3,-3.9,-0.5
233.28,-3.6,-4.2,-3.9,-0.6
234.24,-3.7,-4,-3.8,-0.3
235.2,-3.7,-4.2,-3.6,-0.1
236.16,-2.4,-3,-3,-2.3
237.12,-2.7,-3.6,-3.2,-1.1
238.08,-5.2,-5.6,-4.6,0.7
239.04,-4.3,-4.9,-4.6,0.1
240,-2.7,-3.5,-2.8,-1.6
240.96,-3.9,-4.7,-4.1,-0.3
241.92,-2.9,-3.4,-3,-0.9
242.88,-4,-4.1,-3.7,-0.2
243.84,-2.1,-2.8,-2.5,-1.5
244.8,-2.5,-3.1,-3,-0.9
245.76,-2,-2.5,-2,-0.7
246.72,-3.1,-4,-3.3,-1.2
247.68,-2,-2.7,-1.8,-2.1
248.64,-2.9,-4,-3.1,-1.2
249.6,-1.7,-2.3,-1.9,-1.1
250.56,-6.1,-6.2,-5.5,0.8
251.52,-3.5,-3.9,-4,-0.2
252.48,-3.6,-4.4,-3.8,0
253.44,-3.3,-4.1,-3.6,0
254.4,-3.8,-4.2,-3.7,0.2
255.36,-5.2,-5.7,-5.3,0.6
256.32,-3.7,-4.1,-3.9,0.3
257.28,-3,-3.1,-3.2,-0.6
258.24,-4.6,-4.8,-4.3,0.2
259.2,-3.7,-4.3,-3.7,-0.6
260.16,-5.3,-5.3,-5,0.7
261.12,-3,-3.9,-2.9,-0.8
262.08,-5.7,-5.5,-4.9,1.1
263.04,-2.4,-2.8,-2.8,-1.2
264,-4.9,-5.2,-4.8,0.7
264.96,-1.9,-2.4,-2.3,-1.7
265.92,-2.6,-3,-2.6,-0.7
266.88,-2.3,-3,-2.4,-2.2
267.84,-4.9,-5.3,-4.4,0.8
268.8,-1.5,-2.3,-1.8,-1.7
269.76,-2,-2.9,-2.7,-2
270.72,-3.8,-4.2,-3.8,0.5
271.68,-1.8,-2.4,-1.9,-2.1
272.64,-1.6,-2.1,-1.9,-1.5
273.6,-1.6,-1.8,-1.9,-1.7
274.56,-2.5,-2.6,-2.3,-1.9
275.52,-1.5,-2.2,-1.9,-2
276.48,-2.3,-2.5,-2.5,-2
277.44,-1.8,-2.2,-1.9,-1.7
278.4,-2.2,-2.6,-2.3,-2.6
279.36,-2.4,-2.7,-2.4,-2.1
280.32,-2.7,-2.8,-2.5,-2.4
281.28,-3,-2.8,-2.9,-2.5
282.24,-2,-2.4,-1.9,-1.7
283.2,-2.3,-2.7,-2.3,-2.7
284.16,-2.4,-2.8,-2.2,-1.5
285.12,-2.1,-2.7,-2.1,-2.6
286.08,-2.1,-2.8,-2.4,-1.2
287.04,-2.7,-3,-2.2,-2.4
288,-3.4,-4.1,-3.9,-0.1
288.96,-4.2,-4.6,-3.9,0
289.92,-3.2,-3.8,-3.5,-1.1
290.88,-3.4,-3.9,-3.3,-1.1
291.84,-3.6,-4.2,-3.7,-0.5
292.8,-4.3,-4.4,-4.1,0.2
293.76,-4.2,-4.6,-4.4,0.7
294.72,-5.2,-5.6,-4.8,-0.2
295.68,-3,-3.5,-3.4,-0.3
296.64,-3.6,-4.4,-3.8,-0.6
297.6,-3.5,-4.4,-3.6,-0.8
298.56,-2.7,-3.3,-2.8,-0.5
299.52,-1.8,-2.3,-2.2,-0.7
