start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
132.48,-2,-2.1,-1.5,-1.4
133.44,-1.6,-2.1,-1.4,-1.6
134.4,-1.9,-2.3,-1.7,-2
135.36,-2.2,-3,-2.4,-1.7
136.32,-1.6,-2,-2.1,-1.9
137.28,-2.1,-2.9,-2.4,-1.9
138.24,-1.9,-2.2,-1.4,-1.6
139.2,-2.5,-2.9,-2,-2.3
140.16,-2.4,-3,-1.8,-2
141.12,-1.7,-2.3,-1.5,-1.9
142.08,-2.1,-2.7,-1.7,-2.1
143.04,-2,-2.5,-2,-1.8
144,-1.9,-2.6,-1.7,-1.5
144.96,-1.5,-2.3,-1.8,-1.6
145.92,-1.8,-2.2,-1.9,-1.9
146.88,-2,-2.5,-1.6,-2
147.84,-2,-2.3,-1.9,-1.6
148.8,-2.4,-2.4,-2.2,-2.1
149.76,-1.9,-2.3,-2,-1.3
150.72,-1.6,-2.2,-1.7,-1.8
151.68,-2.2,-2.5,-1.8,-1.4
152.64,-1.5,-2.3,-1.9,-1.8
153.6,-4.8,-5.2,-4,0.1
154.56,-3.3,-3.6,-3.3,-0.6
155.52,-2.4,-2.7,-2.4,-1.6
156.48,-1.8,-2.6,-2,-2.1
157.44,-2.4,-2.9,-1.9,-1.6
158.4,-2,-2.5,-1.9,-1.7
159.36,-2.4,-2.7,-2.2,-2.1
160.32,-2,-2.5,-2,-1.6
161.28,-3,-3.2,-3,-1.2
162.24,-2.4,-3,-2.4,-1.4
163.2,-2.1,-2.6,-1.7,-1.9
164.16,-2.2,-2.5,-2.2,-2.3
165.12,-1.8,-2.7,-1.9,-2.1
166.08,-2.8,-3.6,-2.8,-1.7
167.04,-1.7,-2.8,-2.1,-1.9
168,-2.5,-3.5,-2,-2.3
168.96,-2.4,-2.9,-1.9,-1.8
169.92,-2,-2.5,-2.2,-2.2
170.88,-2.4,-2.9,-2.5,-1.8
171.84,-1.7,-2.3,-2,-1.8
172.8,-2,-2.6,-2.1,-1.4
173.76,-1.9,-2.7,-2.1,-1.9
174.72,-2,-2.3,-1.6,-2
175.68,-2,-2.8,-2.6,-1.7
176.64,-3.3,-4.1,-3.4,-1.2
177.6,-1.8,-2.5,-2.1,-1.7
178.56,-1.6,-2.1,-1.6,-1.4
179.52,-1.7,-2.7,-2.3,-2.2
180.48,-2.4,-3.2,-2.4,-1.7
181.44,-2,-3,-2.5,-1.5
182.4,-1.8,-2.2,-1.9,-1.8
183.36,-1.8,-2.6,-2.1,-2.2
184.32,-2.5,-3.1,-1.8,-1.9
185.28,-2.2,-2.5,-2,-1.4
186.24,-2,-2.2,-2,-1.5
187.2,-2.2,-3,-2.9,-1
188.16,-3,-3.7,-2.8,-1
189.12,-1.8,-2.2,-1.6,-1.6
190.08,-1.9,-2.8,-2.4,-2
191.04,-1.8,-2.3,-1.6,-2.1
192,-2.9,-3.4,-2.8,-0.5
192.96,-1.8,-2.3,-2.2,-1.8
193.92,-2.3,-3.2,-2.6,-1.9
194.88,-1.9,-2.3,-1.8,-1.9
195.84,-2,-2.5,-1.8,-1.6
196.8,-5.4,-5.9,-4.9,0.8
197.76,-1.5,-2,-1.7,-1.7
198.72,-2.4,-3.4,-3.2,-1.8
199.68,-2.3,-2.8,-2,-2
200.64,-2.7,-3.3,-2.9,-1
201.6,-4.6,-5.5,-4.4,0.2
202.56,-2.1,-2.9,-2.4,-1.6
203.52,-2.4,-2.9,-2.6,-0.5
204.48,-1.9,-2.7,-1.8,-0.9
205.44,-4.5,-5,-4.3,-0.3
206.4,-2.6,-3.3,-2.4,-1.4
207.36,-1.6,-2.1,-2,-1.2
208.32,-2.5,-3.4,-2.3,-1
209.28,-3.4,-4.6,-3.7,-0.5
210.24,-2.8,-3.8,-3.4,-0.2
211.2,-4.6,-5.4,-4.8,0.2
212.16,-4.6,-5.4,-4.2,0.1
213.12,-2.6,-2.7,-2.1,-1.5
214.08,-1.9,-2.4,-2.2,-1.4
215.04,-3,-3.8,-3.3,-0.5
216,-2.2,-2.6,-2,-2.3
216.96,-3.4,-4.2,-3.3,-0.6
217.92,-4,-5.5,-4.3,-0.7
218.88,-2.6,-3.2,-1.6,-2.3
219.84,-1.8,-2.8,-1.7,-2.3
220.8,-3.3,-3.6,-3.4,-0.4
221.76,-2.4,-2.6,-1.9,-2
222.72,-2.7,-3.1,-2.2,-2.7
223.68,-3.5,-4.3,-3.3,0
224.64,-4.2,-5.4,-4.7,0.3
225.6,-2.1,-3.2,-2.4,-1.1
226.56,-2.1,-2.8,-1.5,-2.2
227.52,-1.6,-2.3,-1.6,-2.1
228.48,-1.7,-2.5,-1.9,-2
229.44,-2.2,-2.9,-2.4,-2.4
230.4,-2.4,-3.5,-2.4,-1.9
231.36,-2.9,-3.4,-2.1,-3
232.32,-3,-3.5,-2.3,-2.2
233.28,-2.6,-3.1,-2.2,-2.9
234.24,-2.2,-2.7,-2.2,-2
235.2,-2.2,-3,-2.6,-1.7
236.16,-1.8,-2.6,-1.8,-1.6
237.12,-2.1,-2.9,-1.7,-2.5
238.08,-2.3,-3.3,-2.1,-1.5
239.04,-3.1,-3.5,-2.4,-3.3
240,-1.9,-2.5,-1.4,-2
240.96,-2.2,-3.6,-3,-1.4
241.92,-2.5,-3.2,-2.7,-1.6
242.88,-1.8,-2.6,-1.6,-2.4
243.84,-2.9,-3.3,-2.7,-3.2
244.8,-3.3,-3.8,-2.9,-1.4
245.76,-2.9,-3.2,-2.6,-1.6
246.72,-2.2,-3,-1.7,-2.4
247.68,-1.9,-2.6,-1.8,-2.6
248.64,-2.2,-2.9,-2.2,-2.1
249.6,-1.8,-2.5,-2.3,-1.9
250.56,-2.4,-3.1,-2.4,-1.2
251.52,-1.8,-2.2,-1.9,-1.4
252.48,-4.3,-5.5,-4.5,0
253.44,-1.6,-2.5,-1.9,-1.6
254.4,-2.1,-3.1,-2.1,-1.2
255.36,-3.1,-4,-3.3,-0.7
256.32,-1.8,-2.2,-1.9,-1.9
257.28,-3.8,-4.3,-3.7,-0.3
258.24,-1.5,-2.1,-1.5,-1.9
259.2,-2.1,-3.1,-2.6,-1.6
260.16,-2.3,-2.6,-2.5,-2
261.12,-2.9,-3.5,-3.3,-0.5
262.08,-2.1,-2.4,-2.2,-2.3
263.04,-2.4,-3.3,-2.8,-1.4
264,-1.7,-2.9,-1.7,-2.2
264.96,-2.3,-2.6,-1.7,-2.1
265.92,-2.3,-3.1,-2,-2.5
266.88,-1.8,-2.4,-2.1,-2.1
267.84,-2,-2.5,-2,-1.8
268.8,-3.1,-3.8,-3.1,-1.2
269.76,-2.6,-3.3,-2.7,-1.5
270.72,-1.8,-2.7,-2,-1.4
271.68,-1.9,-2.9,-1.9,-2
272.64,-2.1,-2.8,-1.8,-1.9
273.6,-4.2,-5.1,-3.8,-0.3
274.56,-2.3,-3.1,-2.4,-1
275.52,-3,-3.6,-3.4,-0.7
276.48,-1.8,-2.6,-1.8,-2
277.44,-2.8,-3,-2.3,-1.8
278.4,-1.7,-2.7,-2,-1.5
279.36,-2.9,-3.8,-3,0.1
280.32,-4.6,-5,-4.3,0.3
281.28,-6,-6.2,-5.2,0.4
282.24,-3.8,-4.5,-3.7,-0.6
283.2,-2,-1.9,-1.6,-1.5
284.16,-3.3,-4.6,-3.9,0.2
285.12,-2.1,-2.6,-2.1,-2.2
286.08,-2,-2.7,-2.3,-1.4
287.04,-1.7,-2.5,-2.1,-1.9
288,-2,-2.8,-2.4,-1.4
288.96,-2.1,-2.5,-1.8,-1.6
289.92,-1.4,-2.1,-1.6,-1.6
290.88,-2.7,-3.7,-3.2,-1.1
291.84,-2.6,-3.4,-3.1,-1.1
292.8,-2.7,-3.1,-2.4,-1.5
293.76,-2.5,-3.2,-2.6,-2.1
294.72,-2.2,-2.6,-1.8,-1.4
295.68,-2.3,-3,-2.4,-1.6
296.64,-2.3,-3,-2.4,-2.6
297.6,-2.1,-2.4,-2.2,-1.9
298.56,-2,-2.6,-2.4,-2.3
299.52,-1.7,-2.4,-1.8,-1.1
