start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
226.56,-4,-4.8,-4.8,-2.1
227.52,-3.8,-3.9,-3.9,-2.8
228.48,-3.1,-3.3,-3.3,-3
229.44,-3.3,-3.3,-3.5,-2.8
230.4,-3.5,-3.7,-3.9,-2.7
231.36,-3.6,-3.7,-3.8,-3.1
232.32,-3.2,-3.4,-3.8,-2.7
233.28,-3,-3.4,-3.1,-2.8
234.24,-2.9,-3.3,-3.2,-2.7
235.2,-3.4,-3.7,-3.5,-2.6
236.16,-3.2,-3.1,-3.5,-2.8
237.12,-3.3,-3.6,-3.4,-2.7
238.08,-3.7,-3.8,-3.8,-2.6
239.04,-3.4,-3.8,-3.3,-2.7
240,-3.5,-3.5,-3.7,-3.2
240.96,-3.1,-3.3,-3.4,-2.5
241.92,-3.3,-3.5,-3.8,-2.8
242.88,-3.3,-3.5,-4,-3.1
243.84,-3.2,-3.4,-3.7,-2.7
244.8,-3,-2.8,-2.8,-2.5
245.76,-3.4,-3.7,-3.5,-2.1
246.72,-3.2,-3.5,-3.5,-3.3
247.68,-3.2,-3,-3.2,-2.8
248.64,-2,-1.8,-1.7,-1.8
249.6,-2.6,-2.6,-2.7,-2.2
250.56,-3,-3.1,-3.2,-3
251.52,-3.5,-3.3,-3.1,-3.3
252.48,-2.8,-2.7,-2.5,-2.2
253.44,-2.4,-2.4,-2.4,-2.4
254.4,-3,-3,-2.9,-2.2
255.36,-3.6,-3.4,-3.6,-3.2
256.32,-3.3,-3.2,-3.4,-2.6
257.28,-3.2,-3.3,-2.6,-2.5
258.24,-3.7,-3.8,-3.9,-3.3
259.2,-3.3,-3.3,-3.4,-2.6
260.16,-3.6,-3.8,-3.9,-3.5
261.12,-2.9,-2.9,-2.8,-2.7
262.08,-3.6,-3.8,-3.9,-2.2
263.04,-3.6,-3.9,-4.3,-3
264,-2.6,-3.3,-2.9,-2.6
264.96,-2.1,-2.7,-2.2,-2
265.92,-2.9,-2.8,-2.6,-2.5
266.88,-4.1,-4.6,-4.6,-2.2
267.84,-3.8,-4.2,-3.9,-2.5
268.8,-2.9,-2.8,-2.9,-2.4
269.76,-3,-3.5,-2.5,-2.7
270.72,-3.7,-5,-4.6,-0.9
271.68,-3.1,-3.6,-3.6,-3.1
