start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-2.3,-2.3,-2.3,-1.2
0.96,-2.2,-2.2,-2,-1.4
1.92,-3.5,-3.5,-2.4,-2.5
2.88,-2.5,-3,-2.3,-0.9
3.84,-2.2,-2.3,-2.2,-1.7
4.8,-2.2,-2.4,-2.3,-1.6
5.76,-2.6,-2.9,-2.5,-1.6
6.72,-2.1,-2.7,-2.4,-1.9
7.68,-2.7,-3,-2.5,-0.8
8.64,-2.2,-2.4,-1.8,-1.8
9.6,-1.9,-2.1,-2.1,-0.9
10.56,-5,-5,-5,0
11.52,-2.8,-2.5,-2.6,-1.2
12.48,-3.3,-3.3,-2.7,-0.8
13.44,-1.9,-2.2,-2,-1.8
14.4,-2.6,-2.6,-2.7,-2.2
15.36,-2.1,-2.4,-2.1,-2.2
16.32,-2.3,-2.6,-2.4,-1.9
17.28,-3.8,-3.6,-3.7,-0.4
18.24,-2,-2.5,-2.3,-2
19.2,-2.5,-2.4,-2.5,-2.1
20.16,-2.2,-2.5,-2.2,-2
21.12,-2.2,-2.4,-2.1,-1.9
22.08,-2.2,-2.5,-2.4,-1.1
23.04,-2.4,-2.6,-2.4,-2.4
24,-2,-2.3,-2.4,-1.1
24.96,-2.2,-2.4,-1.9,-1.6
25.92,-1.8,-2.1,-2,-1.7
26.88,-2,-2.1,-2,-1.8
27.84,-2.5,-3.1,-3.1,-0.4
28.8,-3.6,-3.7,-3.2,0
29.76,-4.6,-4.5,-4.2,0
30.72,-1.5,-2.1,-2.1,-1.1
31.68,-4,-4,-3.4,0.1
32.64,-2.6,-2.8,-2.4,-1
33.6,-2.9,-3.3,-2.9,-0.7
34.56,-2,-2.1,-2.1,-1.6
35.52,-2.2,-3,-2.8,-0.9
36.48,-3.1,-3.5,-3,-0.1
37.44,-1.2,-1.8,-1.5,-1.6
38.4,-1.4,-2,-1.7,-2
39.36,-1.9,-2,-1.7,-1.8
40.32,-2.7,-2.6,-2.4,-1.9
41.28,-2,-2.2,-2,-2
42.24,-2.1,-2.4,-1.7,-1.9
43.2,-2.9,-3.5,-3,-0.8
44.16,-3,-3.5,-3.1,-0.8
45.12,-2.4,-2.7,-2.2,-1.9
46.08,-2.7,-3.1,-3,-0.2
47.04,-1.6,-2.6,-2.3,-1.4
48,-2,-2.2,-2.2,-1.1
48.96,-1.8,-1.9,-2,-1.7
49.92,-1.4,-1.6,-2,-1.6
50.88,-2.6,-2.8,-2.7,-0.8
51.84,-4.9,-5,-4.7,0
52.8,-1.6,-2,-1.7,-1.8
53.76,-3.1,-2.6,-2.5,-2
54.72,-1.7,-1.8,-1.8,-1.7
55.68,-2,-2.3,-2.2,-1
56.64,-2.3,-2.7,-2.5,-1.3
57.6,-2.2,-2.2,-2.2,-1.6
58.56,-2.1,-2.4,-2.5,-2.5
59.52,-2.2,-2,-2.3,-2
60.48,-2,-1.9,-1.6,-1.8
61.44,-1.9,-1.7,-1.6,-1.7
62.4,-2.5,-2.2,-2.4,-2.4
63.36,-1.9,-2.1,-2,-1.5
64.32,-1.8,-2,-2.1,-2.2
65.28,-2.4,-2,-2.2,-2.4
66.24,-2.4,-2.1,-1.9,-2
67.2,-2.5,-2.2,-1.9,-2.1
68.16,-3.1,-2.5,-2.5,-2.4
69.12,-2.5,-2.5,-2.1,-1.9
70.08,-2.2,-2,-2.1,-2
71.04,-2.8,-2.2,-2.2,-2.5
72,-1.9,-2,-2.1,-2
72.96,-2.4,-2.1,-2.4,-2.2
73.92,-2,-1.9,-1.9,-2.1
74.88,-2.4,-2.2,-2.6,-2.5
75.84,-2.9,-2.2,-2.8,-2.4
76.8,-2.3,-2.1,-2.5,-2.6
77.76,-3,-2.2,-2.4,-2.2
78.72,-1.9,-1.8,-2.1,-1.8
79.68,-2.9,-2.2,-2.6,-2.5
80.64,-2.6,-2.1,-2.6,-2.3
81.6,-2.4,-2.3,-2,-1.7
82.56,-2.7,-2.2,-2.5,-2.3
83.52,-2.1,-2,-2.4,-2.1
84.48,-2.3,-2,-2.1,-1.8
85.44,-1.8,-1.7,-2,-1.8
86.4,-2.4,-2,-2.2,-2.1
87.36,-3.2,-2.7,-3,-2.4
88.32,-1.7,-1.8,-1.4,-1.2
89.28,-2.6,-2.4,-2.5,-2.2
90.24,-2.9,-2.3,-2.7,-2.4
91.2,-3.2,-2.4,-3.1,-2.6
92.16,-3.4,-2.6,-2.9,-2.5
93.12,-3,-2.3,-3,-2.4
94.08,-2.5,-2.2,-2.5,-2.5
95.04,-2.4,-2.2,-2.3,-2.2
96,-3,-2.4,-2.8,-2.5
96.96,-3,-2.8,-2.9,-2.5
97.92,-2.8,-2.3,-2.7,-2.5
98.88,-3.1,-2.6,-3,-2.8
99.84,-3.7,-2.5,-3.4,-2.8
100.8,-4,-2.8,-3.4,-2.8
101.76,-3.8,-2.8,-3.2,-2.7
102.72,-2.6,-2.1,-2.5,-2.1
103.68,-3,-2.2,-2.8,-2.5
104.64,-2.9,-2.4,-2.9,-2.6
105.6,-2.9,-2.1,-2.6,-2.4
106.56,-3,-2.2,-2.9,-2.5
107.52,-3,-2.5,-2.8,-2.4
108.48,-2.3,-1.9,-2.3,-1.8
109.44,-2.2,-2,-2.5,-2.3
110.4,-3.1,-2.4,-3,-2.5
111.36,-3.1,-2.3,-3,-2.4
112.32,-2.4,-2.2,-2.5,-2.5
113.28,-2.3,-2.1,-2.3,-2.2
114.24,-2.3,-2.1,-2.4,-2.2
115.2,-2.4,-2.5,-2.6,-2.2
116.16,-2.1,-2,-2.2,-1.8
117.12,-1.9,-1.9,-1.7,-1.6
118.08,-1.8,-2.1,-1.8,-1.9
119.04,-2.6,-2.8,-2.5,-2.2
120,-3,-2.4,-3,-3.1
120.96,-2.2,-2.7,-2.3,-2.3
121.92,-2.1,-2.2,-2.2,-2.2
122.88,-1.8,-2,-1.9,-2
123.84,-2.6,-2.4,-2.6,-2.4
124.8,-2.1,-2.4,-2.5,-2
125.76,-1.9,-2.2,-1.9,-1.7
126.72,-2.4,-2.8,-2.1,-1.9
127.68,-2,-2.3,-2.5,-1.9
128.64,-1.9,-2,-2,-1.8
129.6,-2.4,-2.5,-2.4,-2.3
130.56,-2.2,-2.2,-1.8,-1.8
131.52,-2.3,-2.2,-2.4,-2
132.48,-2.3,-2.3,-2.2,-2.3
133.44,-3,-2.8,-2.9,-2.7
134.4,-1.7,-2.9,-2,-1.3
135.36,-2.1,-2,-2.3,-2.3
136.32,-2.4,-2.8,-2.7,-2.7
137.28,-2,-2.1,-2,-1.6
138.24,-1.8,-2.1,-1.9,-1.5
139.2,-2.2,-2.5,-2.5,-2.1
140.16,-2,-2.1,-2.1,-2
141.12,-2.5,-2.9,-2.1,-2.2
142.08,-2.7,-2.7,-2.9,-2.8
143.04,-2.6,-2.5,-2.3,-2.1
144,-2.3,-2.5,-2,-1.9
144.96,-2.6,-2.9,-2.5,-2.9
145.92,-2.1,-2.8,-2.3,-2.4
146.88,-1.4,-1.8,-1.9,-1.2
147.84,-1.5,-2.1,-1.7,-1.7
148.8,-2,-2.4,-2.2,-1.8
149.76,-2.3,-2.5,-2.3,-2
150.72,-2.4,-2.8,-2.3,-1.3
151.68,-2.1,-2.3,-1.8,-0.9
152.64,-3.1,-3.3,-3.2,-0.9
153.6,-3.5,-3.8,-3.7,-0.4
154.56,-3.4,-3.3,-3.3,-0.4
155.52,-5.7,-6,-5.2,0.5
156.48,-2.8,-3.1,-3.3,-0.4
157.44,-3.1,-3.3,-3.1,-0.8
158.4,-4.4,-4.5,-4,-0.2
159.36,-5.4,-5.4,-4.5,0.4
160.32,-1.3,-2,-1.8,-1.1
161.28,-2,-2.3,-2.3,-2
162.24,-1.9,-2.3,-2.2,-1
163.2,-2,-2.2,-2.6,-1.1
164.16,-1.6,-2.2,-2.2,-0.8
165.12,-2.1,-2.4,-2.3,-1.4
166.08,-2,-2.3,-2,-2.1
167.04,-1.7,-2,-2,-1.5
168,-2.2,-2.2,-1.9,-1.7
168.96,-2.1,-2.3,-1.9,-1.8
169.92,-1.4,-2.1,-1.9,-1.6
170.88,-2,-2.6,-2.5,-2.5
171.84,-1.5,-2,-1.8,-1.6
172.8,-2.5,-2.6,-2.5,-1.2
173.76,-2.1,-2.4,-1.9,-2
174.72,-2.2,-2.6,-2.5,-0.6
175.68,-2.3,-2.8,-2.6,-2.8
176.64,-5.2,-5.2,-5.1,-0.1
177.6,-2.7,-2.9,-2.8,-0.8
178.56,-3.2,-3.5,-3.4,-0.6
179.52,-3.9,-4.2,-4,0.2
180.48,-3.4,-4,-3.6,-0.4
181.44,-2.9,-3.1,-3.1,-0.3
182.4,-4.1,-4.3,-3.9,0.1
183.36,-4,-4.3,-3.7,-0.2
184.32,-2.5,-3.1,-3.1,-0.5
185.28,-2.3,-2.3,-2.6,-2.2
186.24,-1.6,-2.1,-2,-1.6
187.2,-1.8,-2.4,-1.8,-1.6
188.16,-1.3,-2,-1.7,-1.3
189.12,-3.9,-4.3,-3.8,0.2
190.08,-4,-3.9,-2.8,0.5
191.04,-5.1,-5.5,-4.9,0.4
192,-3.6,-3.7,-3.6,-0.2
192.96,-3.5,-4,-3.5,-0.1
193.92,-4,-4.9,-4.3,-0.4
194.88,-2.5,-2.8,-2.7,-1.1
195.84,-4.7,-4.8,-4.3,0.2
196.8,-2.7,-2.7,-2.9,-0.8
197.76,-1.9,-2.2,-2.4,-1.4
198.72,-3,-2.8,-3.2,-0.7
199.68,-5.2,-5.2,-4.5,0.5
