start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-2.8,-3,-3,-2.3
0.96,-3.1,-3,-2.9,-2.6
1.92,-3.1,-3.7,-3.2,-2.9
2.88,-2.3,-3.1,-2.4,-2.6
3.84,-3.5,-3.8,-3.4,-2.8
4.8,-3.1,-2.8,-2.7,-2.4
5.76,-3.9,-4,-3.8,-3.1
6.72,-3.6,-4.1,-3.7,-2.9
7.68,-4.5,-5.2,-4.1,-2.9
8.64,-4.6,-5.8,-4.6,-3.2
9.6,-3.9,-4.6,-3.8,-2.6
10.56,-3.2,-3.1,-3.1,-2.6
11.52,-2.7,-3.4,-3,-2.9
12.48,-3,-3.4,-3,-3
13.44,-3.7,-4,-3.7,-2.7
14.4,-3.3,-3.7,-3.2,-3.2
15.36,-2.6,-3.1,-2.6,-2.8
16.32,-3,-3.5,-3,-3
17.28,-2.4,-3.1,-2.6,-2.9
18.24,-3.2,-3.6,-3.2,-3
19.2,-3.7,-4.3,-3.6,-3.1
20.16,-2.9,-3.5,-3.4,-3
21.12,-3.1,-3.7,-3.5,-3.1
22.08,-3.4,-4,-3.2,-2.6
23.04,-3.4,-3.5,-3,-2.7
24,-3.4,-3.9,-3.1,-2.6
24.96,-3.5,-4.6,-3.4,-2.3
25.92,-3.1,-4.1,-3.2,-2.3
26.88,-3,-3.7,-3.2,-2.7
27.84,-4.1,-4.6,-3.8,-2.7
28.8,-4.2,-4.6,-4.1,-2.8
29.76,-3.1,-3.5,-3.1,-2.8
30.72,-3.5,-3.5,-3.3,-2.8
31.68,-3,-3.3,-3,-2.7
32.64,-3.7,-4.4,-3.5,-2.3
33.6,-3.2,-3.8,-2.9,-2.7
34.56,-5,-5.4,-4.7,-2.5
35.52,-3.4,-4,-3.4,-2.6
36.48,-3.4,-4.2,-3.5,-2.7
37.44,-3.4,-3.6,-3.2,-2.5
38.4,-3.8,-4.2,-3.7,-2.5
39.36,-3.6,-4.3,-3.4,-2.8
40.32,-4,-4.4,-3.8,-2.8
41.28,-3.5,-4.1,-3.4,-2.7
42.24,-4.1,-5,-4,-2.9
43.2,-3.3,-3.6,-3.3,-2.8
44.16,-3.6,-4,-3.1,-2.5
45.12,-4.3,-5.2,-4,-2.6
46.08,-4,-4.7,-3.8,-2.6
47.04,-4.3,-4.9,-4.2,-2.8
48,-3.8,-4.4,-3.9,-2.6
48.96,-4.4,-4.9,-4.3,-3
49.92,-3,-3.2,-2.9,-2.6
50.88,-4.7,-5.2,-4.4,-3.1
51.84,-4.3,-4.6,-3.8,-3
52.8,-3.5,-4,-3.2,-3.1
53.76,-3.9,-4.4,-3.4,-2.9
54.72,-3.5,-3.8,-2.9,-2.8
55.68,-2.8,-3.2,-2.6,-2.4
56.64,-2.9,-3.3,-2.6,-2.7
57.6,-3.8,-4.4,-3.6,-2.9
58.56,-4.3,-4.9,-3.8,-3.2
59.52,-3.5,-3.9,-3.3,-3
60.48,-3.2,-3.5,-3,-2.9
61.44,-3.5,-4,-3.1,-2.5
62.4,-2.6,-3.1,-2.4,-2.6
63.36,-3.1,-3.7,-2.7,-2.7
64.32,-3.6,-4,-3.8,-3.1
65.28,-3.4,-3.8,-3,-2.9
66.24,-3.5,-3.5,-3.4,-3
67.2,-4,-4,-3.7,-3.2
68.16,-3.8,-4.4,-3.7,-2.6
69.12,-3.7,-4,-3.5,-2.4
70.08,-3.2,-3.6,-3,-3
71.04,-3.7,-4.3,-3.6,-2.8
72,-3.8,-4.4,-3.9,-2.9
72.96,-3.1,-3.6,-3.3,-2.9
73.92,-2.7,-3.3,-2.8,-2.7
74.88,-3,-3.1,-3.1,-2.6
75.84,-4.5,-4.9,-4.3,-2.5
76.8,-3,-3.9,-3.1,-2.9
77.76,-3.9,-5.5,-4.1,-2.5
78.72,-3.3,-3.5,-2.9,-2.9
79.68,-3.6,-4.5,-3.5,-2.2
80.64,-3.1,-4,-2.8,-2.4
81.6,-3.8,-5,-3.5,-2.4
82.56,-4.2,-5.4,-4,-1.7
83.52,-3.1,-3.9,-2.9,-2.7
84.48,-3.9,-4.5,-3.7,-2.2
85.44,-3.4,-4.2,-3.3,-2.8
86.4,-3.2,-3.4,-3,-2.7
87.36,-3.2,-4,-3.2,-2.5
88.32,-3.3,-4.2,-3.4,-2.9
89.28,-3.5,-3.6,-3.2,-2.8
90.24,-4,-4.4,-3.7,-3.1
91.2,-3.4,-3.7,-3.2,-2.8
92.16,-3.7,-4.3,-3.6,-3
93.12,-3,-3.2,-2.7,-2.3
94.08,-3.7,-4.4,-3.2,-2.9
95.04,-3.3,-3.6,-3.4,-2.8
96,-3.7,-3.9,-3.3,-2.6
96.96,-3.6,-4,-3.6,-2.8
97.92,-3,-3.8,-2.7,-2.9
98.88,-3.2,-4.1,-3.1,-2.6
99.84,-3.2,-4.4,-3.1,-2.8
100.8,-3.5,-4.8,-3.5,-2.7
101.76,-3.4,-4.1,-3,-2.1
102.72,-3.5,-4.4,-3.2,-2.2
103.68,-3.8,-4.8,-3.7,-3.3
104.64,-3.5,-4.7,-3.5,-2.3
105.6,-3.4,-4.1,-3.3,-2.8
106.56,-3.1,-4.3,-2.8,-2.6
107.52,-4.4,-5.1,-3.9,-2.8
108.48,-3.3,-4,-3.1,-2.6
109.44,-4.8,-5.4,-4.7,-2.6
110.4,-3.6,-4.3,-3.7,-2.9
111.36,-3.8,-4.2,-3.6,-3
112.32,-2.9,-3.5,-3,-2.7
113.28,-2.4,-3,-2.3,-2.5
114.24,-3,-3.3,-2.6,-2.5
115.2,-2.6,-3.2,-2.5,-2.7
116.16,-2.6,-3.7,-2.3,-2.8
117.12,-2.7,-3.1,-2.8,-3.1
118.08,-3.1,-3.8,-3.1,-2.9
119.04,-2.5,-3.1,-2.7,-2.6
120,-3.2,-4,-3.3,-3
120.96,-3,-3.5,-2.8,-2.8
121.92,-3,-3.3,-3,-2.9
122.88,-3,-3.1,-2.8,-2.2
123.84,-2.5,-3.1,-2.6,-2.1
124.8,-2.2,-3.4,-3.1,-3
125.76,-3.1,-3.6,-3.2,-2.8
126.72,-3,-3.5,-3.2,-2.7
127.68,-3.1,-3.6,-3.3,-2.8
128.64,-2.6,-3.3,-2.6,-2.7
129.6,-5,-6.1,-4.7,-3
130.56,-3,-3.4,-3,-3
131.52,-3.8,-4,-3.7,-3.2
132.48,-3.5,-4,-3.6,-2.8
133.44,-2.9,-3.7,-3.3,-3.1
134.4,-3.4,-3.2,-3,-2.9
135.36,-3.6,-3.7,-3.3,-2.8
136.32,-2.9,-3.2,-2.7,-2.2
137.28,-4.3,-4.8,-3.7,-3
138.24,-3.4,-3.5,-3,-3
139.2,-2.4,-3.3,-2.4,-2.8
140.16,-1.5,-2.5,-2,-2.5
141.12,-1.4,-2.8,-2.2,-2.5
142.08,-3,-3.8,-3,-2.7
143.04,-3.2,-4.2,-3.2,-2.8
144,-2.4,-3,-2.7,-2.8
144.96,-2.8,-3.3,-2.9,-3.1
145.92,-2.5,-3.1,-2.2,-2.5
146.88,-3.3,-3.3,-3.2,-3
147.84,-2.5,-2.9,-2.7,-3
148.8,-3,-3.5,-2.9,-2.9
149.76,-2.6,-3.5,-3,-3
150.72,-2.8,-3.5,-3.2,-2.5
151.68,-3,-4.1,-3.1,-2.9
152.64,-1.9,-2.9,-2.1,-2.6
153.6,-2.6,-3.7,-2.5,-2.5
154.56,-3.1,-4,-3.2,-2.8
155.52,-2.5,-3.1,-2.6,-2.8
156.48,-3.1,-3.9,-3.3,-3.1
157.44,-2.6,-3.5,-2.6,-3
158.4,-2.3,-3.2,-2.8,-2.7
159.36,-2.8,-3.4,-3.3,-3.1
160.32,-3.3,-3.6,-3.4,-3.3
161.28,-2.8,-3.3,-2.8,-2.7
162.24,-2.7,-3.6,-2.9,-2.8
163.2,-3,-3.6,-3.2,-2.9
164.16,-2.1,-3.5,-2.9,-3
165.12,-2.5,-3.5,-2.8,-3
166.08,-2.4,-3.8,-2.9,-2.8
167.04,-2.4,-2.9,-2.7,-2.5
168,-3.1,-4.5,-3,-3.5
168.96,-2.7,-3.8,-2.8,-3.4
169.92,-2.1,-3.4,-2.7,-2.8
170.88,-2.7,-3,-2.6,-2.9
171.84,-2.6,-3.5,-2.3,-2.8
172.8,-3.7,-4.1,-3.5,-3
173.76,-2.7,-3.2,-2.6,-2.8
174.72,-3.2,-3.5,-3.1,-3
175.68,-2.8,-3.2,-2.6,-2.7
176.64,-3,-3.4,-2.6,-2.6
177.6,-2.5,-3,-2.5,-2.7
178.56,-2.7,-3,-2.6,-2.7
179.52,-2.8,-3.2,-2.5,-2.8
180.48,-2.9,-3.4,-2.5,-2.7
181.44,-3.5,-3.8,-3.4,-2.7
182.4,-2.6,-2.9,-2.6,-2.4
183.36,-3,-3.3,-2.9,-2.9
184.32,-3.1,-3.7,-3.2,-2.8
185.28,-2.5,-3,-2.2,-2.7
186.24,-2.7,-3.4,-2.9,-2.8
187.2,-2.9,-3.3,-2.9,-2.8
188.16,-3,-3.5,-3.2,-2.9
189.12,-3.4,-3.6,-3,-3
190.08,-3,-3.3,-2.9,-2.8
191.04,-2.7,-3.4,-2.7,-2.9
192,-2.9,-3.3,-2.7,-2.4
192.96,-2.6,-2.6,-2.7,-2.2
193.92,-2.3,-3,-2.5,-2.9
194.88,-2.7,-3.2,-3.1,-2.9
195.84,-3.3,-3.4,-3.5,-2.8
196.8,-3.5,-3.3,-3.4,-2.9
197.76,-2.9,-3.4,-3.3,-3
198.72,-2.6,-3.2,-2.6,-2.8
199.68,-3,-3.4,-3.1,-3.2
200.64,-3,-3.4,-3.2,-3.7
201.6,-2.8,-3.1,-2.7,-3.2
202.56,-2.8,-2.9,-2.7,-3.5
203.52,-2.6,-3.1,-3,-3.3
204.48,-3.4,-3.7,-3.3,-3.1
205.44,-3.3,-3.6,-3.4,-2.8
206.4,-3.5,-3.8,-3.3,-2.8
207.36,-3.6,-4.1,-3.8,-2.8
208.32,-2.5,-3.2,-2.2,-2.8
209.28,-2.5,-3,-2.5,-2.7
210.24,-2.9,-3.4,-3.1,-3.2
211.2,-3.1,-3.4,-3.5,-3.2
212.16,-3.1,-3.7,-3.1,-2.6
213.12,-2.4,-3,-2.4,-2.8
214.08,-3,-3.4,-2.7,-2.9
215.04,-3.2,-3.7,-3.2,-3.1
216,-2.6,-3.1,-2.8,-2.9
216.96,-3,-3.8,-2.8,-3.1
217.92,-2.1,-2.6,-2.3,-2.7
218.88,-3.4,-3.8,-3.2,-2.7
219.84,-2.9,-3.3,-2.7,-2.9
220.8,-3.1,-3.3,-3.1,-3
221.76,-3,-3.4,-2.9,-2.8
222.72,-2.7,-3.2,-2.6,-2.8
223.68,-3.1,-3.5,-3.6,-3.3
224.64,-3.2,-3.4,-3,-2.8
225.6,-2.8,-3.5,-2.9,-2.8
226.56,-2.9,-3.4,-3.1,-2.9
227.52,-2.6,-3.1,-2.6,-2.9
228.48,-2.9,-3.1,-2.5,-2.6
229.44,-2.7,-3.2,-2.7,-2.6
230.4,-3.3,-3.5,-3.1,-3
231.36,-2.5,-2.8,-2.4,-2.7
232.32,-2.3,-2.8,-2.3,-2.2
233.28,-2.7,-3.5,-3,-3
234.24,-3.1,-3.5,-3.1,-3.1
235.2,-3.1,-3.2,-3.2,-2.8
236.16,-3.2,-3.6,-3.2,-3
237.12,-3.1,-3.6,-3.4,-2.8
238.08,-3.5,-3.8,-3.6,-3.4
239.04,-3,-3.5,-3.2,-2.8
240,-2.8,-3.2,-2.9,-2.9
240.96,-2.9,-3.1,-3,-2.7
241.92,-3,-3.6,-3,-3.3
242.88,-3.3,-3.5,-3.4,-3.1
243.84,-3.5,-3.5,-3.2,-3.1
244.8,-3.3,-3.4,-3.3,-3.1
245.76,-2.4,-3,-2.6,-3
246.72,-2.7,-2.9,-2.8,-2.5
247.68,-2.9,-3.2,-2.8,-3
248.64,-2.5,-2.8,-2.6,-2.7
249.6,-2.3,-2.7,-2.4,-2.3
250.56,-3.4,-3.9,-3.4,-3.1
251.52,-2.9,-3.4,-2.9,-2.9
252.48,-3.3,-3.7,-3,-2.7
253.44,-3.3,-3.7,-3.2,-3.1
254.4,-3.5,-3.5,-3.4,-2.6
255.36,-2.3,-3.2,-2.8,-2.9
256.32,-3.1,-3.6,-3.3,-3.2
257.28,-3.1,-3.6,-3.3,-2.9
258.24,-2.9,-3.4,-2.9,-3
259.2,-3.4,-4,-3.2,-3
260.16,-3.3,-3.7,-3.4,-2.9
261.12,-2.6,-3.2,-2.8,-2.8
262.08,-2.6,-3.4,-2.9,-2.9
263.04,-2.7,-3.6,-3,-2.9
264,-3,-3,-3.1,-2.5
264.96,-3.3,-3.4,-3.3,-3.1
265.92,-2.9,-3.1,-2.5,-2.7
266.88,-3.1,-3.4,-3,-3
267.84,-3.2,-3.9,-3.3,-2.9
268.8,-2.6,-3.3,-3,-2.6
269.76,-2.1,-2.8,-2.1,-2.6
270.72,-3.1,-3.4,-2.9,-2.7
271.68,-3,-3.4,-3.1,-2.8
272.64,-2.7,-3.4,-2.8,-2.8
273.6,-3.4,-3.6,-3.6,-3
274.56,-3,-3.4,-3,-2.6
275.52,-3,-3.4,-2.8,-2.7
276.48,-4,-4.2,-3.7,-2.8
277.44,-2.7,-3.2,-2.9,-2.7
278.4,-4.1,-4,-4,-2.9
279.36,-3.7,-4,-3.8,-2.6
280.32,-2.4,-2.9,-2.4,-2.3
