start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-2.4,-2.1,-2.3,-1.6
0.96,-2.9,-2.8,-2.6,-2.7
1.92,-2.1,-2.4,-2,-2.3
2.88,-1.9,-2.1,-1.6,-1.7
3.84,-2.8,-2.8,-2.5,-2.5
4.8,-3.8,-3.9,-4,-2.6
5.76,-3.4,-3.5,-3.6,-2.5
6.72,-3.9,-4.1,-4,-3.1
7.68,-2.4,-2.6,-2,-1.8
8.64,-1.8,-1.7,-1.3,-1.6
9.6,-2,-2.1,-1.9,-1.6
10.56,-2,-2.3,-1.9,-1.9
11.52,-1.8,-1.9,-2,-1.5
12.48,-2.9,-3.1,-2.9,-1.9
13.44,-3,-3.1,-3,-2.4
14.4,-3.1,-3.6,-3.1,-3.5
15.36,-2.9,-3.1,-3,-3
16.32,-1.8,-2,-1.7,-1.7
17.28,-1.9,-2.1,-1.7,-1.8
18.24,-2.4,-2.1,-2,-2.1
19.2,-2.8,-2.3,-1.8,-2.2
20.16,-3.5,-3.7,-3.5,-2.4
21.12,-3,-2.8,-2.9,-2.2
22.08,-3.2,-3.5,-3.1,-2.4
23.04,-2,-2.1,-1.8,-1.6
24,-2.2,-2.3,-1.7,-2
24.96,-2.3,-2.3,-2.2,-2.1
25.92,-1.6,-1.8,-1.4,-1.4
26.88,-2.7,-2.5,-2.5,-2.3
27.84,-2.5,-2.4,-2.2,-1.9
28.8,-3.8,-4,-4,-2.9
29.76,-2.9,-3.5,-2.9,-3.2
30.72,-2.5,-2.1,-2.1,-2.2
31.68,-2.6,-2.4,-2.3,-2.5
32.64,-2,-2,-1.4,-1.9
33.6,-2.4,-2.2,-1.9,-2.3
34.56,-2.4,-2.2,-2.2,-2.5
35.52,-1.9,-2.3,-1.9,-2
36.48,-2.9,-2.7,-2.4,-2.7
37.44,-3.1,-2.9,-3.1,-2.4
38.4,-3.5,-3.5,-3.4,-2.8
39.36,-3.4,-3.5,-3.1,-3.2
40.32,-4.1,-4.3,-4.2,-2.6
41.28,-2,-2,-1.7,-2
42.24,-2.1,-2.3,-2,-1.8
43.2,-2.8,-2.6,-2.5,-2.4
44.16,-2.2,-2.4,-1.6,-2
45.12,-2.5,-2.4,-2.3,-2.4
46.08,-2.1,-2.1,-2,-2.2
47.04,-2.3,-2.1,-1.7,-2
48,-2,-1.9,-1.7,-2.2
48.96,-3.2,-3.2,-3.3,-3.1
49.92,-3.7,-3.8,-3.5,-3.1
50.88,-2.7,-2.6,-2,-2.3
51.84,-1.5,-1.9,-1,-1.9
52.8,-2.3,-2.4,-2.5,-2.4
53.76,-2.7,-2.4,-2.2,-2.5
54.72,-3.1,-3,-3,-2.7
55.68,-3.2,-3.5,-3.4,-3
56.64,-2.8,-3.1,-2.8,-2.6
57.6,-2.4,-2.9,-2.7,-2.5
58.56,-2.4,-2.7,-2.7,-2.5
59.52,-3,-3.2,-3.5,-2.8
60.48,-2.7,-2.9,-2.9,-2.7
61.44,-2.8,-2.8,-2.9,-2.7
62.4,-2.7,-2.5,-2.6,-2.3
63.36,-3.1,-3.1,-3.1,-2.9
64.32,-2.9,-2.7,-2.8,-2.5
65.28,-3.8,-3.8,-3.7,-3.4
66.24,-1.8,-2.2,-1.6,-2
67.2,-2.3,-2.7,-2.8,-2.8
68.16,-2.1,-2.3,-2.1,-2.1
69.12,-3.1,-2.7,-3.1,-2.5
70.08,-2.4,-2.5,-2.2,-1.9
71.04,-3,-3.2,-3.1,-2.9
72,-3.3,-3.4,-2.8,-3
72.96,-2,-2.4,-2.1,-2.1
73.92,-2.2,-2.4,-2.3,-2.2
74.88,-1.9,-2.1,-1.7,-2.1
75.84,-2.9,-3,-3.4,-2.6
76.8,-3.3,-3.2,-3.3,-2.9
77.76,-2.6,-3,-2.8,-3
78.72,-1.9,-2.1,-1.8,-1.8
79.68,-1.9,-2,-1.8,-2.1
80.64,-2,-2.4,-2,-2.2
