start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
176.64,-1.9,-2.3,-1.9,-2
177.6,-2.9,-2.9,-2.9,-2.3
178.56,-2,-2.5,-2.2,-2.3
179.52,-2.3,-2.9,-2.3,-2.2
180.48,-1.9,-2.1,-2.1,-2.1
181.44,-2.8,-2.7,-2.5,-2.2
182.4,-2.6,-2.8,-2.9,-2.2
183.36,-2.5,-2.6,-2.7,-2
184.32,-2.8,-3,-3,-2.3
185.28,-3.2,-3.1,-3.5,-2.3
186.24,-2.8,-2.9,-2.6,-2.5
187.2,-2.3,-2.9,-2.5,-2.6
188.16,-3.3,-3.2,-3.1,-3.1
189.12,-1.7,-2.2,-1.9,-2.1
190.08,-1.8,-2.2,-2.3,-1.8
191.04,-2,-2.3,-2.2,-1.8
192,-2.1,-2.5,-2,-2
192.96,-3,-3.2,-2.9,-2.8
193.92,-2.4,-2.5,-2.7,-2.1
194.88,-2.5,-2.4,-2.7,-2.1
195.84,-2.6,-2.7,-2.5,-2
196.8,-3.3,-3.3,-3,-3
197.76,-2,-2.2,-2.2,-2
198.72,-2.5,-2.7,-2.7,-2.3
199.68,-2.5,-2.7,-2.7,-2
200.64,-2.8,-3,-2.7,-2.6
201.6,-2.5,-2.5,-2.4,-1.9
202.56,-2.6,-3.1,-3.2,-2.7
203.52,-2.7,-3,-3.1,-2.4
204.48,-2.9,-3.2,-2.9,-2.9
205.44,-2.9,-3,-2.8,-2.4
206.4,-2.2,-2.8,-2.8,-2.7
207.36,-1.9,-2.2,-2.2,-2
208.32,-2.7,-3,-3,-2.5
209.28,-2.9,-3,-2.8,-2.1
210.24,-3,-3,-3.3,-2.6
211.2,-3.1,-3.2,-3.2,-2.8
212.16,-2.7,-3,-2.9,-2.5
213.12,-2.4,-3,-2.2,-2.4
214.08,-2.5,-2.7,-2.4,-2.2
215.04,-2.6,-2.7,-2.5,-2.5
216,-2.6,-2.6,-2.8,-2.5
216.96,-2.8,-3.1,-2.9,-2.1
217.92,-2.1,-2.3,-2.2,-1.8
218.88,-2.4,-2.7,-2.1,-2.4
219.84,-2.3,-2.6,-2.4,-2.4
220.8,-1.8,-1.9,-2,-1.4
221.76,-2.3,-2.4,-2.5,-2.4
222.72,-2.6,-3.1,-2.8,-2.4
223.68,-2.7,-2.7,-2.9,-2.4
224.64,-2.6,-2.6,-2.8,-2.2
225.6,-2.2,-2.3,-2.2,-1.8
226.56,-2.5,-2.8,-2.4,-2.5
227.52,-2.9,-3.1,-2.6,-2.7
228.48,-2.1,-2.4,-2.2,-1.7
229.44,-2.7,-2.7,-3,-2.5
230.4,-2.4,-2.6,-2.4,-2.2
231.36,-2.1,-2.4,-2.4,-2
232.32,-2.5,-2.8,-2.7,-2.1
233.28,-3,-3.1,-2.6,-2.2
234.24,-3.1,-3.2,-3.2,-2.3
235.2,-1.9,-2.1,-2.2,-1.9
236.16,-2.8,-3,-2.6,-2.1
237.12,-2.5,-2.7,-2.5,-2
238.08,-2.5,-2.8,-2.3,-2.4
239.04,-2.2,-2.4,-2.2,-1.7
240,-2.8,-3.1,-2.9,-2.3
240.96,-2.3,-2.5,-2.6,-1.9
241.92,-2.7,-2.8,-2.8,-2
242.88,-2.6,-2.6,-2.6,-2.1
243.84,-2.6,-2.7,-2.6,-2.1
244.8,-2.2,-2.5,-2.6,-2.3
245.76,-2.6,-2.7,-2.5,-2
246.72,-2.8,-2.7,-2.8,-2.3
247.68,-2.8,-2.7,-2.6,-1.8
248.64,-2.8,-3.1,-2.7,-2.5
249.6,-2.2,-2.5,-2.1,-2
250.56,-2.5,-2.5,-2.5,-1.9
251.52,-2.4,-2.8,-2,-1.8
252.48,-2.6,-2.5,-2.6,-1.8
253.44,-2.7,-2.8,-2.8,-2.1
254.4,-2.5,-2.7,-2.6,-1.8
255.36,-2.2,-2.3,-2.1,-1.8
256.32,-3,-3.1,-2.6,-1.8
257.28,-1.8,-2,-1.9,-1.3
258.24,-2.5,-2.6,-2.4,-1.9
259.2,-2.9,-3,-2.6,-2
260.16,-2.2,-2.6,-2.4,-1.9
261.12,-1.9,-2.1,-2.1,-2
262.08,-2.4,-2.5,-2.5,-2.2
263.04,-2,-2.3,-2.1,-1.8
264,-2.2,-2.4,-2.1,-1.8
264.96,-2.1,-2.3,-2.2,-1.6
265.92,-2.9,-3,-2.9,-2.2
266.88,-3.2,-3.3,-3.1,-2.3
267.84,-2.2,-2.3,-2.2,-1.8
268.8,-2.8,-2.9,-2.7,-2
269.76,-2.5,-2.8,-2.6,-2.1
270.72,-2.5,-2.7,-2.5,-1.9
271.68,-2.1,-2.6,-2.1,-1.9
272.64,-2.4,-2.5,-2.8,-1.9
273.6,-2.7,-2.8,-2.6,-2
274.56,-2.8,-2.9,-2.7,-2.4
275.52,-2.7,-3,-2.7,-2.5
276.48,-2.4,-2.5,-2.4,-2.2
277.44,-2.3,-2.7,-2.6,-2
278.4,-2.6,-2.9,-2.7,-2.2
279.36,-2.9,-3.1,-3,-2.1
280.32,-2.5,-2.7,-2.9,-2.3
281.28,-2.3,-2.6,-2.4,-2
282.24,-2.9,-3.1,-3.1,-2.5
283.2,-2.5,-2.7,-2.4,-1.9
284.16,-2.4,-2.5,-2.5,-2.1
285.12,-2.7,-2.9,-2.6,-2.5
286.08,-2.6,-2.7,-2.4,-2
287.04,-2.7,-2.8,-3,-2
288,-2.4,-2.8,-2.2,-2.3
288.96,-2,-2.2,-2.1,-1.9
289.92,-2.3,-2.5,-2.3,-2
290.88,-2,-2.1,-2,-1.5
291.84,-3,-3,-3.2,-2.3
292.8,-2.7,-2.8,-2.7,-2.3
293.76,-2.2,-2.6,-2.3,-2.4
294.72,-1.8,-2.1,-2.2,-2.1
295.68,-2.4,-2.7,-2.5,-1.8
296.64,-2.3,-2.8,-2.7,-2.1
297.6,-2.5,-2.6,-2.7,-2.2
298.56,-2.3,-2.7,-2.6,-2.3
299.52,-1.6,-2.3,-1.9,-1.8
