start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-2.1,-2.4,-2.3,-1.9
0.96,-1.8,-2,-2,-1.6
1.92,-2,-2,-2.5,-2.3
2.88,-1.7,-2.1,-1.9,-1.9
3.84,-1.7,-1.8,-2.1,-1.6
4.8,-1.9,-2,-2.2,-1.6
5.76,-2.4,-2.4,-2,-2
6.72,-1.6,-1.8,-1.8,-1.6
7.68,-2.1,-2.2,-2.1,-2.1
8.64,-2.5,-2.3,-2.5,-2.4
9.6,-2.3,-2.2,-2.7,-2.2
10.56,-2.7,-2.5,-2.8,-2.4
11.52,-1.6,-2,-1.9,-1.8
12.48,-1.9,-2,-2.2,-1.8
13.44,-2.1,-2,-2,-1.9
14.4,-1.7,-2,-2.1,-1.8
15.36,-2.3,-2.5,-2.2,-1.9
16.32,-1.8,-1.9,-2.2,-1.5
17.28,-2.4,-2.4,-2,-1.9
18.24,-2.8,-2.8,-2.6,-2.3
19.2,-2.5,-2.4,-2.4,-2.2
20.16,-2.5,-2.5,-2.6,-2.3
21.12,-3.3,-3.1,-3.2,-2.5
22.08,-3.3,-3.2,-3.1,-2.3
23.04,-2.7,-3.1,-2.9,-2.5
24,-3,-2.5,-2.9,-2.8
24.96,-2.6,-2.3,-2.4,-2.2
25.92,-3.4,-3,-3.2,-2.8
26.88,-3.4,-2.7,-3.2,-2.9
27.84,-2.7,-2.4,-2.3,-2.4
28.8,-3,-2.6,-2.6,-2.2
29.76,-3.8,-3.5,-3.8,-3.2
30.72,-2.8,-3,-2.5,-2.2
31.68,-2.7,-2.7,-3,-2.2
32.64,-3.3,-2.9,-3.3,-2.8
33.6,-2.9,-2.8,-3.1,-2.7
34.56,-3.1,-2.6,-2.8,-2.6
35.52,-2.5,-2.5,-2.2,-1.8
36.48,-2.1,-2.2,-2.1,-1.6
37.44,-3.2,-3.2,-2.5,-2.2
38.4,-2,-2,-2,-1.7
39.36,-2.3,-2.1,-2.4,-2
40.32,-1.8,-2,-2,-1.7
41.28,-2.1,-2,-2.2,-1.8
42.24,-2.2,-2,-2.4,-1.4
43.2,-2.5,-2.5,-2.5,-1.8
44.16,-2,-1.9,-2.2,-1.4
45.12,-2.5,-2.4,-2.1,-1.9
46.08,-1.8,-1.9,-1.9,-1.5
47.04,-2.2,-2.3,-2.2,-1.7
48,-1.9,-2,-1.9,-1.4
48.96,-2,-2.2,-2.2,-1.9
49.92,-1.8,-2,-2.1,-1.7
50.88,-1.3,-1.8,-1.9,-1.5
51.84,-1.9,-2.3,-2.5,-2
52.8,-1.6,-1.8,-2,-1.8
53.76,-1.8,-2.2,-2.3,-2
54.72,-1.9,-2.1,-2.2,-1.9
55.68,-1.8,-1.8,-2,-1.9
56.64,-1.6,-1.8,-2,-1.9
57.6,-1.7,-2.1,-2,-1.9
58.56,-1.6,-2,-1.9,-1.7
59.52,-1.7,-2,-1.8,-1.6
60.48,-1.5,-1.8,-1.9,-1.3
61.44,-1.7,-2,-2.2,-2.1
62.4,-1.5,-1.8,-1.9,-1.6
63.36,-1.8,-1.8,-2,-1.5
64.32,-1.9,-2,-2,-1.7
65.28,-1.4,-1.6,-1.9,-1.5
66.24,-2,-1.9,-2.3,-1.8
67.2,-1.8,-1.8,-1.9,-1.5
68.16,-2.1,-2.6,-2.7,-2.8
69.12,-1.9,-2.5,-2.3,-1.9
70.08,-1.9,-2.4,-2.1,-1.8
71.04,-1.8,-2.2,-2.3,-2
72,-1.6,-1.9,-2,-1.7
72.96,-1.5,-1.9,-1.5,-1.4
73.92,-1.7,-2,-2.4,-2
74.88,-2.3,-2.4,-2.3,-2
75.84,-2.2,-2.3,-2.1,-2.2
76.8,-2.7,-2.7,-2.8,-2.1
77.76,-3,-2.9,-2.9,-2.7
78.72,-3.2,-3,-3,-2.6
79.68,-3.4,-2.9,-3.1,-2.8
80.64,-2.6,-2.3,-2.4,-2
81.6,-1.9,-2,-1.8,-1.6
82.56,-2,-2.3,-2.2,-1.9
83.52,-1.4,-2,-2,-1.7
84.48,-1.4,-1.7,-1.9,-1.2
85.44,-1.7,-2,-1.9,-1.7
86.4,-2.2,-2.3,-2.5,-2
87.36,-1.6,-1.9,-1.7,-1.7
88.32,-1.8,-2.3,-2.3,-2.3
89.28,-1.6,-2,-1.8,-1.6
90.24,-2.1,-2,-2.1,-1.7
91.2,-2,-2.1,-2.2,-1.5
92.16,-1.9,-2.3,-1.8,-1.7
93.12,-2.2,-2.1,-2.6,-1.8
94.08,-1.8,-2,-2,-1.6
95.04,-2.5,-2.6,-2.9,-1.1
96,-2.2,-2.3,-1.8,-1.6
96.96,-1.6,-2,-1.9,-1.6
97.92,-1.8,-2.1,-1.5,-1.6
98.88,-1.5,-1.8,-1.3,-1.2
99.84,-2.5,-2.3,-2.6,-2.2
100.8,-2.1,-2.1,-2.2,-1.7
101.76,-1.8,-2.2,-1.6,-1.7
102.72,-1.9,-2.1,-2.3,-1
103.68,-2.5,-2.6,-2.6,-2.2
104.64,-2.2,-2.6,-2.5,-0.7
105.6,-2.1,-2.3,-1.9,-1.5
106.56,-2.5,-2.6,-2.4,-2.1
107.52,-2,-2.5,-2.5,-2.2
108.48,-1.8,-2,-2.2,-1.6
109.44,-1.6,-2,-1.6,-1.6
110.4,-2,-2,-2.3,-1.6
111.36,-1.5,-2,-2.2,-1.8
112.32,-1.6,-1.8,-1.5,-1.6
113.28,-1.4,-1.6,-1.3,-0.9
114.24,-1.9,-2.1,-1.9,-1.6
115.2,-2.1,-2.2,-2.2,-1.5
116.16,-2.3,-2.2,-2.3,-1.8
117.12,-2.5,-2.2,-2.5,-1.9
118.08,-2,-2.1,-2.1,-1.5
119.04,-2,-2.4,-2.3,-1.9
120,-2.3,-2.2,-2.4,-1.8
120.96,-2.1,-2.3,-2.6,-1.8
121.92,-1.9,-2.4,-2.1,-1.4
122.88,-1.7,-1.8,-1.9,-1.4
123.84,-1.8,-2.2,-2.1,-1.8
124.8,-2.9,-2.9,-2.8,-1.2
125.76,-2,-2.3,-2.1,-1.8
126.72,-2,-2.3,-2.4,-2
127.68,-2.3,-2.9,-2.4,-2.3
128.64,-2.4,-2,-2.6,-1.8
129.6,-2,-2.2,-2.2,-1.6
130.56,-3.5,-4,-3.4,-3.1
131.52,-4.9,-5.1,-4.3,-3.4
132.48,-2.1,-2.5,-1.9,-1.8
133.44,-1.7,-2.1,-1.5,-1.4
134.4,-1.7,-2,-1.9,-1.3
135.36,-1.8,-1.9,-1.8,-1.4
136.32,-1.9,-2.2,-2.3,-1.8
137.28,-1.8,-2,-1.7,-1.4
138.24,-1.6,-1.9,-1.5,-1.2
139.2,-1.9,-2.1,-1.8,-1.4
140.16,-1.9,-2.1,-2.2,-1.6
141.12,-2,-2.1,-2.4,-1.2
142.08,-1.9,-2,-2.1,-1.3
143.04,-1.6,-1.9,-2.1,-1.7
144,-1.8,-2,-1.8,-1.1
144.96,-1.9,-2.2,-2.4,-1.6
145.92,-2.1,-2,-2.4,-1.3
146.88,-1.5,-2,-1.8,-1.7
147.84,-2.2,-2.3,-1.7,-1.2
148.8,-1.8,-2.1,-2.1,-1.8
149.76,-1.7,-2.1,-1.9,-1.6
150.72,-2.1,-2.3,-1.5,-1.5
151.68,-2.2,-2.2,-2.4,-1.6
152.64,-1.6,-2,-1.5,-1.4
153.6,-1.4,-2.1,-1.8,-1
154.56,-2,-2.4,-2.1,-1.6
155.52,-1.7,-2,-2.3,-1.7
156.48,-1.9,-2.2,-2.3,-1.4
157.44,-1.7,-1.9,-2,-1.4
158.4,-2.3,-2.7,-2.9,-1.1
159.36,-2.1,-2.2,-2,-1.6
160.32,-1.8,-1.9,-2.1,-1.5
161.28,-1.9,-2.3,-2.2,-1.7
162.24,-2.4,-2.6,-2.6,-2.1
163.2,-1.6,-1.9,-1.7,-1.5
164.16,-2.1,-2.3,-2.3,-1.4
165.12,-1.8,-2.1,-2,-1.9
166.08,-1.6,-2.2,-1.7,-1.9
167.04,-2,-2,-2,-1.8
