start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.5,-2.1,-1.3,-1.6
0.96,-2.5,-3,-2.4,-2.3
1.92,-1.5,-2.3,-1.6,-1.8
2.88,-1.6,-2.2,-1.6,-1.6
3.84,-1.4,-2.1,-1.2,-1.8
4.8,-1.6,-2.5,-1.7,-2.1
5.76,-1.7,-2.5,-1.9,-2
6.72,-1.6,-2.4,-1.9,-2
7.68,-1.8,-2.3,-1.9,-1.8
8.64,-2.2,-2.7,-2.6,-2.6
9.6,-1.6,-2.4,-1.7,-2.1
10.56,-1.8,-2.4,-2,-2.3
11.52,-1.5,-2.1,-1.6,-2
12.48,-1.7,-2.2,-1.6,-1.8
13.44,-1.9,-2.3,-2,-2.1
14.4,-1.6,-2.3,-1.7,-2
15.36,-1.2,-1.9,-1.1,-1.6
16.32,-1.6,-2.3,-1.9,-2.1
17.28,-1.8,-2.4,-2.1,-2.1
18.24,-1.6,-2.3,-1.7,-1.7
19.2,-1.7,-2.3,-1.8,-2.1
20.16,-1.7,-2.4,-1.9,-2
21.12,-1.4,-2,-1.7,-1.7
22.08,-1.6,-2.4,-1.9,-2.1
23.04,-1.6,-2.6,-2,-2.4
24,-1.9,-2.4,-2.4,-2.2
24.96,-1.9,-2.5,-2.2,-2.3
25.92,-1.6,-2.2,-1.8,-1.9
26.88,-1.7,-2.6,-1.8,-1.8
27.84,-1.5,-2.1,-1.7,-1.9
28.8,-2,-2.5,-2.2,-2.2
29.76,-1.8,-2.4,-2.1,-2.1
30.72,-1.6,-2.2,-1.6,-1.8
31.68,-1.7,-2.3,-1.6,-2
32.64,-1.9,-2.6,-2.1,-2.1
33.6,-1.9,-2.2,-1.9,-1.9
34.56,-1.8,-2.6,-2.2,-2.3
35.52,-2.4,-2.9,-2.5,-2.7
36.48,-2.6,-3.1,-2.6,-3.2
37.44,-2.9,-3,-3,-3.4
38.4,-2.8,-2.8,-2.8,-3.3
39.36,-1.9,-2.3,-2,-2.1
40.32,-2.8,-2.9,-2.9,-3.2
41.28,-2.6,-2.9,-2.9,-3.3
42.24,-2.1,-2.5,-2.4,-2.5
43.2,-2.8,-2.7,-2.8,-3.2
44.16,-2.1,-2.5,-2.1,-2.3
45.12,-2.9,-2.6,-2.9,-3.3
46.08,-2.5,-2.7,-2.6,-2.9
47.04,-2.1,-2.5,-2,-2.1
48,-2.4,-2.8,-2.7,-2.9
48.96,-1.7,-2.1,-2,-2
49.92,-1.7,-2.1,-1.9,-1.9
50.88,-2.1,-2.3,-2.3,-2.2
51.84,-1.6,-2.3,-1.8,-1.9
52.8,-2.7,-2.8,-2.8,-2.9
53.76,-1.7,-2.4,-2,-2.1
54.72,-2.2,-2.6,-2.3,-2.2
55.68,-1.9,-2.4,-2,-1.9
56.64,-2.6,-2.7,-2.5,-2.6
57.6,-2.2,-2.4,-2.2,-2.3
58.56,-2.1,-2.2,-1.9,-1.8
59.52,-2.2,-2.5,-2.4,-2.7
60.48,-1.8,-2.5,-2.1,-2.2
61.44,-2.3,-2.5,-2.2,-2.4
62.4,-1.7,-2.2,-2,-1.8
63.36,-3.5,-3.5,-2.9,-3.3
64.32,-2,-2.3,-2,-2
65.28,-2.2,-2.3,-1.8,-2.2
66.24,-2.3,-2.6,-2.3,-2.1
67.2,-2.1,-2.7,-2.3,-2.2
68.16,-1.9,-2.3,-1.9,-1.8
69.12,-2.3,-2.4,-2.2,-2.2
70.08,-2.2,-2.4,-2.1,-2.5
71.04,-2.3,-2.4,-2.3,-2.4
72,-2,-2.4,-2,-1.8
72.96,-2.3,-2.6,-2.4,-2.3
