start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.3,-1.6,-1.3,-1.7
0.96,-1.5,-1.8,-1.5,-1.4
1.92,-1.8,-2.2,-1.7,-1.8
2.88,-1.1,-1.9,-1.2,-1.7
3.84,-1.8,-2.1,-1.8,-1.5
4.8,-1.5,-2,-1.7,-1.7
5.76,-2.3,-2.6,-2.1,-2.1
6.72,-1.5,-2.2,-1.7,-1.9
7.68,-1.6,-2.3,-1.8,-1.9
8.64,-1.3,-2,-1.3,-1.6
9.6,-2.6,-3.1,-2.6,-2.3
10.56,-2.3,-2.8,-2.2,-2.1
11.52,-2.7,-2.9,-2.6,-2.2
12.48,-1.3,-2.2,-1.6,-1.9
13.44,-2.6,-3,-2.6,-2.1
14.4,-3.6,-3.4,-4,-2.4
15.36,-2.4,-2.5,-2.2,-1.8
16.32,-1.3,-2,-1.8,-1.9
17.28,-2.5,-2.9,-2.2,-1.8
18.24,-3,-3,-3,-2.3
19.2,-3.4,-3.7,-3.5,-2.3
20.16,-1.3,-2,-1.6,-1.7
21.12,-1.8,-2.4,-1.9,-1.8
22.08,-1.7,-2.2,-1.7,-1.7
23.04,-1.4,-2,-1.1,-1.5
24,-2.9,-2.6,-3,-2.4
24.96,-5.3,-6.3,-5.8,-4.2
25.92,-4.4,-4.4,-4.7,-3.1
26.88,-1.7,-2.4,-2.1,-2
27.84,-1.1,-2.2,-1.4,-2
28.8,-2.6,-2.9,-2.4,-2
29.76,-3.5,-3.6,-3.5,-2.3
30.72,-1.8,-2.2,-1.7,-1.7
31.68,-1.5,-2,-1.9,-1.4
32.64,-1.4,-1.9,-1.4,-1.4
33.6,-1.7,-2,-1.7,-1.7
34.56,-2,-2.4,-2,-1.6
35.52,-2.2,-3.4,-2.7,-0.3
36.48,-1.7,-2.1,-1.9,-1.6
37.44,-2.8,-2.7,-2.7,-2.1
38.4,-4.3,-4,-4.6,-2.7
39.36,-3.4,-4,-3.6,-2.5
40.32,-3,-3.3,-3.1,-2
41.28,-1.4,-2.1,-1.5,-1.6
42.24,-1.5,-1.9,-1.6,-1.8
43.2,-1.3,-1.8,-1.2,-1.2
44.16,-2.7,-3.1,-2.5,-2.4
45.12,-4,-3.8,-3.9,-2.7
46.08,-2.4,-2.5,-2.3,-2.2
47.04,-1.7,-2.4,-1.7,-2
48,-1.5,-1.9,-1.8,-1.6
48.96,-1.4,-2.3,-1.8,-1.9
49.92,-1.5,-2.1,-1.7,-1.6
50.88,-2,-2.4,-2,-2
51.84,-1.7,-2.4,-1.7,-2
52.8,-1.8,-2.1,-1.9,-1.7
53.76,-1.4,-2,-1.5,-1.5
54.72,-1.5,-2.2,-1.8,-1.8
55.68,-1.6,-2.1,-1.6,-1.8
56.64,-1.8,-2.4,-2.1,-2.1
57.6,-1.3,-1.9,-1.1,-1.6
58.56,-1.6,-2.2,-1.9,-1.6
59.52,-2.7,-3.3,-3.4,-0.1
60.48,-1.3,-2.1,-1.7,-1.5
61.44,-1.8,-2.4,-1.8,-1.9
62.4,-1.7,-2.2,-1.8,-1.8
63.36,-1.5,-2.4,-1.9,-1.7
64.32,-1.8,-2.4,-1.7,-1.9
65.28,-1.6,-2.2,-1.3,-1.7
66.24,-1.7,-2.5,-1.9,-2
67.2,-1.9,-2.3,-2,-1.9
68.16,-1.8,-2.4,-1.7,-1.8
69.12,-1.7,-2.3,-1.7,-1.8
70.08,-1.4,-2,-1.4,-1.6
71.04,-1.6,-2.1,-1.9,-1.8
72,-1.4,-1.7,-1.4,-1.3
72.96,-1.6,-2,-1.5,-1.8
73.92,-2.3,-2.6,-2.4,-2.2
74.88,-2.4,-2.6,-2.2,-1.9
75.84,-1.6,-2.1,-1.5,-1.7
76.8,-1.5,-2,-1.6,-1.8
77.76,-2.3,-2.7,-2.3,-2.3
78.72,-1.7,-2.2,-1.7,-1.9
79.68,-1.6,-2.1,-1.7,-1.8
80.64,-1.8,-2.3,-2,-2
81.6,-1.7,-2.2,-1.8,-1.7
82.56,-2,-2.3,-2.1,-2.3
