start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
146.88,-3.3,-3.1,-3.1,-2.6
147.84,-3.4,-3.1,-3.1,-2.5
148.8,-3.2,-3.3,-3,-2.7
149.76,-3.1,-3,-2.9,-2.6
150.72,-3.2,-2.9,-2.6,-2.8
151.68,-3,-3.2,-2.7,-2.4
152.64,-3.2,-3.4,-2.8,-2.5
153.6,-3.1,-2.8,-2.8,-2.3
154.56,-3.3,-2.7,-2.5,-2.2
155.52,-2.8,-2.8,-2.7,-2.3
156.48,-2.6,-2.8,-2.3,-2.1
157.44,-3,-3.1,-2.6,-2.6
158.4,-2.6,-2.4,-2.1,-2
159.36,-2.5,-2.4,-2.6,-2.7
160.32,-2.5,-2.6,-2.4,-2.3
161.28,-3.7,-3.7,-3.9,-3.6
162.24,-2.2,-2.6,-2.2,-2.5
163.2,-3,-3.1,-2.7,-3.1
164.16,-2.2,-2.3,-2.2,-2
165.12,-2.3,-2.5,-2.4,-2.9
166.08,-2.7,-2.9,-3,-2.3
167.04,-2,-2.5,-1.8,-1.9
168,-2.5,-2.5,-2.5,-2
168.96,-2.7,-2.5,-2.3,-2
169.92,-2.9,-2.8,-2.5,-2
170.88,-3.1,-2.9,-2.9,-2.5
171.84,-3.8,-3.5,-3.9,-3.1
172.8,-2.7,-2.6,-2.6,-2.2
173.76,-2.9,-2.8,-3,-2.8
174.72,-2.6,-2.4,-2.4,-2
175.68,-2.5,-2.5,-2.4,-2.2
176.64,-3.3,-3,-3.1,-2.6
177.6,-2,-2.3,-1.9,-1.6
178.56,-3,-2.8,-2.8,-2.2
179.52,-1.8,-2.2,-1.8,-1.6
180.48,-3.2,-2.9,-2.7,-2.5
181.44,-2.4,-2.2,-1.9,-2.1
182.4,-2.6,-2.6,-1.9,-2.1
183.36,-3.2,-2.9,-2.5,-2.3
184.32,-3.3,-2.8,-2.9,-2.8
185.28,-3.4,-3,-3,-2.2
186.24,-2.3,-2.6,-2.2,-1.8
187.2,-2.4,-2.4,-2.2,-1.9
188.16,-3.3,-3.5,-3.5,-1.6
189.12,-2.4,-2.6,-1.9,-2.2
190.08,-2.8,-2.9,-2.6,-2.1
191.04,-2.3,-2.5,-2,-2.1
192,-2.6,-3.2,-2.2,-2.3
192.96,-2.9,-3.1,-2.7,-2.4
193.92,-3,-2.9,-2.8,-2.1
194.88,-2.2,-2.3,-2.1,-1.7
195.84,-2.5,-2.8,-2.7,-2.4
196.8,-1.8,-2.3,-2.2,-1.9
197.76,-2.5,-2.6,-2.4,-2.5
198.72,-2.2,-2.4,-2.3,-2.2
