start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.9,-2,-1.6,-2
0.96,-2.3,-2.7,-2.4,-2.1
1.92,-1.7,-2.3,-2,-1.9
2.88,-1.8,-2.3,-2.1,-2
3.84,-2.1,-2.7,-2,-2.2
4.8,-1.7,-2.3,-1.9,-1.8
5.76,-1.5,-2.2,-1.4,-1.6
6.72,-2.2,-2.6,-2.1,-2.4
7.68,-1.6,-2.2,-1.6,-2
8.64,-2.2,-2.2,-1.9,-2.3
9.6,-1.6,-2.3,-1.8,-1.8
10.56,-1.6,-2.3,-1.7,-1.8
11.52,-1.7,-2.4,-2,-2
12.48,-1.8,-2.2,-2,-1.8
13.44,-1.4,-2.1,-1.5,-1.7
14.4,-1.8,-2.2,-1.8,-1.8
15.36,-1.7,-2.4,-2,-2
16.32,-2.5,-2.8,-2.7,-2.4
17.28,-1.9,-2.2,-2.1,-1.9
18.24,-2.1,-2.4,-2.1,-1.9
19.2,-1.7,-2.1,-1.7,-1.7
20.16,-2.1,-2.3,-2.3,-2
21.12,-2,-2.5,-2,-2.1
22.08,-2.4,-2.6,-2.2,-2.1
23.04,-2.3,-2.6,-2.1,-2.1
24,-1.5,-1.9,-1.5,-1.5
24.96,-2.1,-2.3,-2,-1.8
25.92,-2.4,-2.6,-2.3,-2
26.88,-2.1,-2.7,-2.2,-2.2
27.84,-1.7,-2.2,-1.7,-1.7
28.8,-2,-2.7,-2.3,-1.9
29.76,-1.6,-2.2,-1.6,-1.8
30.72,-2.1,-2.2,-1.6,-1.8
31.68,-1.7,-2.3,-1.7,-2
32.64,-2.1,-2.5,-2.2,-2
33.6,-2.4,-2.9,-2.6,-2.2
34.56,-2.2,-2.5,-2,-2
35.52,-1.5,-2.2,-1.4,-1.8
36.48,-1.6,-2.1,-1.7,-1.7
37.44,-1.8,-2.3,-1.9,-1.7
38.4,-1.5,-2.1,-1.6,-1.8
39.36,-1.6,-2.3,-1.7,-1.8
40.32,-1.8,-2.5,-1.8,-1.9
41.28,-2,-2.4,-1.9,-1.9
42.24,-1.6,-2.3,-1.9,-1.8
43.2,-1.8,-2.2,-1.7,-1.8
44.16,-1.6,-2.2,-1.6,-1.8
45.12,-1.4,-2,-1.5,-1.6
46.08,-1.5,-2,-1.5,-1.6
47.04,-1.7,-2.4,-1.9,-1.9
48,-1.4,-2.1,-1.6,-1.8
48.96,-1.7,-2.2,-1.7,-1.7
49.92,-2.1,-2.2,-2.3,-1.7
50.88,-2.3,-2.4,-2.3,-1.7
51.84,-1.5,-2,-1.2,-1.4
52.8,-1.7,-2.1,-1.8,-1.8
53.76,-1.9,-2.1,-1.8,-1.6
54.72,-1.9,-2,-1.8,-1.8
55.68,-1.8,-2.1,-1.6,-1.5
56.64,-2.6,-2.5,-2.5,-2.2
57.6,-2.4,-2.6,-2.4,-2.1
58.56,-1.9,-2.3,-2,-1.8
59.52,-2.3,-2.4,-2,-1.9
60.48,-2,-2.6,-2.2,-1.9
61.44,-1.7,-2.1,-1.8,-1.7
62.4,-2.1,-2.6,-2.2,-2.1
63.36,-2.4,-2.6,-2.3,-2
64.32,-2.6,-2.6,-2.6,-2.2
65.28,-2.4,-2.5,-2.3,-2.3
66.24,-1.7,-2.1,-1.7,-1.4
67.2,-1.6,-2.3,-1.7,-1.9
68.16,-2,-2.3,-2,-2
69.12,-2.2,-2.5,-2.1,-2
70.08,-1.7,-2.4,-1.7,-1.9
71.04,-2.1,-2.4,-2.1,-2
72,-1.5,-2.1,-1.8,-1.8
72.96,-1.5,-1.9,-1.5,-1.6
73.92,-2.1,-2.6,-2.3,-2.2
74.88,-1.8,-2.3,-2.1,-2.1
75.84,-2.1,-2.5,-2.4,-1.9
76.8,-1.8,-2.2,-1.7,-1.9
77.76,-1.7,-2.3,-1.9,-2
78.72,-1.7,-2.3,-1.9,-2.1
79.68,-1.7,-2.5,-1.8,-2.1
80.64,-1.3,-2.1,-1.4,-1.5
81.6,-1.5,-2.2,-1.7,-1.8
82.56,-1.8,-2.3,-2,-2
83.52,-1.4,-2.1,-1.6,-1.7
84.48,-2,-2.7,-2.3,-2
85.44,-1.6,-2,-1.6,-1.6
86.4,-1.8,-2.6,-1.5,-2.1
87.36,-1.7,-2.3,-1.9,-1.9
88.32,-1.8,-2.2,-2,-1.9
89.28,-1.7,-2.1,-1.8,-1.8
90.24,-1.6,-2.1,-1.8,-1.7
91.2,-1.5,-1.7,-1.6,-1.6
92.16,-1.7,-2.1,-2,-1.9
93.12,-2,-2,-1.9,-1.9
94.08,-2.1,-2.4,-2.1,-2
95.04,-2,-2.4,-2.3,-2
96,-2.2,-2.4,-2.4,-2.5
96.96,-1.7,-2.1,-2,-1.7
97.92,-1.7,-2.1,-1.7,-1.9
98.88,-1.7,-2.2,-1.7,-1.7
99.84,-1.7,-2.1,-1.9,-2.1
100.8,-1.7,-2.1,-1.8,-1.9
101.76,-2.2,-2.3,-2.2,-2.3
102.72,-2,-2.1,-1.8,-1.8
103.68,-1.7,-2.1,-1.5,-1.9
104.64,-1.7,-2,-1.9,-1.8
105.6,-1.4,-2,-1.6,-1.9
106.56,-1.5,-1.8,-1.4,-1.5
107.52,-1.5,-1.8,-1.6,-1.7
108.48,-1.7,-2,-1.5,-1.8
109.44,-2.2,-2.4,-2.3,-2.4
110.4,-1.5,-1.6,-1.2,-1.3
111.36,-2.9,-2.8,-2.6,-2.8
112.32,-1.9,-2.3,-1.5,-1.5
113.28,-1.5,-2,-1.8,-1.7
114.24,-2.6,-2.4,-2.2,-2.2
115.2,-2.2,-2.4,-2.3,-2.7
116.16,-1.9,-2.2,-1.7,-1.8
117.12,-1.8,-2.3,-1.8,-2
118.08,-1.9,-2.2,-2,-2
119.04,-2.1,-2.4,-2.1,-2
120,-1.9,-2.5,-2.1,-2.2
