start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.8,-2,-1.2,-1.6
0.96,-2.2,-2.7,-2.2,-2.1
1.92,-1.8,-2.4,-1.8,-1.8
2.88,-2.1,-2.7,-2.2,-2.2
3.84,-2.1,-2.5,-2.3,-2
4.8,-2.1,-2.6,-2.1,-2.3
5.76,-1.7,-2.4,-2,-2.1
6.72,-2,-2.6,-2.2,-2.1
7.68,-1.7,-2.1,-1.8,-1.8
8.64,-2.1,-2.4,-2.1,-2.3
9.6,-2,-2.1,-1.8,-2
10.56,-2.8,-2.9,-2.5,-2.5
11.52,-2.1,-2.4,-2,-2
12.48,-2.1,-2.4,-2.1,-2.2
13.44,-2.1,-2.5,-2.2,-2.1
14.4,-2.1,-2.5,-2,-2.1
15.36,-2.1,-2.4,-2,-2
16.32,-1.7,-2.3,-1.6,-1.9
17.28,-2.4,-2.6,-2.3,-2.1
18.24,-2.9,-2.8,-2.7,-2.3
19.2,-2.2,-2.7,-2.2,-2.2
20.16,-2.5,-2.8,-2.4,-2.4
21.12,-2.5,-2.9,-2.6,-2.2
22.08,-1.7,-2,-1.6,-1.8
23.04,-2.3,-2.4,-2.2,-2.1
24,-2.3,-2.5,-2,-1.9
24.96,-2.1,-2.4,-1.8,-2.1
25.92,-2.3,-2.2,-1.8,-1.8
26.88,-2.3,-2.5,-2.1,-2.2
27.84,-2.1,-2.4,-1.9,-1.8
28.8,-2.1,-2.6,-2.2,-2
29.76,-2.2,-2.7,-2.4,-2.3
30.72,-2.3,-2.7,-2.8,-2.2
31.68,-2.1,-2.4,-2.1,-2
32.64,-2,-2.4,-2,-1.8
33.6,-1.8,-2.4,-2.1,-1.9
34.56,-2.3,-2.8,-2.4,-2.3
35.52,-1.9,-2.3,-1.9,-2
36.48,-2.5,-2.6,-2.4,-2
37.44,-1.6,-2.2,-1.8,-1.9
38.4,-2.1,-2.5,-2.2,-2
39.36,-2.1,-2.4,-2,-2.1
40.32,-1.9,-2.4,-1.8,-1.9
41.28,-1.7,-2.4,-1.9,-1.9
42.24,-2.1,-2.5,-2.2,-1.9
43.2,-2,-2.5,-2,-2.1
44.16,-2.1,-2.5,-2.1,-2.2
45.12,-2,-2.4,-2.1,-2.1
46.08,-1.9,-2.5,-2,-2
47.04,-1.9,-2.3,-1.9,-2
48,-1.9,-2.5,-1.9,-2.1
48.96,-2.3,-2.7,-2.4,-2.3
49.92,-2.3,-2.7,-2.4,-2.3
50.88,-2.1,-2.5,-2,-2.1
51.84,-2.1,-2.5,-2.1,-1.9
52.8,-2.2,-2.6,-2.2,-2.1
53.76,-2.5,-2.6,-2.2,-2.3
54.72,-2.4,-2.5,-2.2,-2.2
55.68,-2,-2.5,-2.2,-1.9
56.64,-1.9,-2.5,-1.9,-2
57.6,-2.7,-2.6,-2.7,-3.3
