start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
84.48,-1.6,-1.9,-1.5,-1.5
85.44,-1.9,-2.4,-1.7,-1.9
86.4,-2.2,-2.6,-2.4,-2
87.36,-2,-2.4,-2.1,-2.1
88.32,-1.8,-2.4,-1.9,-1.9
89.28,-1.6,-2.1,-1.4,-1.7
90.24,-1.5,-2.2,-1.3,-1.7
91.2,-1.9,-2.4,-1.9,-1.8
92.16,-1.5,-2,-1.3,-1.5
93.12,-1.7,-2.2,-1.5,-1.8
94.08,-2.6,-2.8,-2.6,-2.2
95.04,-2,-2.4,-2.1,-1.9
96,-1.6,-2,-1.5,-1.6
96.96,-1.4,-2.1,-1.4,-1.8
97.92,-2.1,-2.3,-1.9,-2.2
98.88,-1.7,-2.3,-1.8,-1.9
99.84,-1.4,-2.1,-1.4,-1.6
100.8,-1.8,-2.2,-1.8,-1.8
101.76,-1.4,-2.1,-1.6,-1.9
102.72,-1.6,-2.1,-1.5,-1.7
103.68,-1.8,-2.3,-2,-1.9
104.64,-1.8,-2.5,-2.1,-2.1
105.6,-1.8,-2.4,-2.1,-1.9
106.56,-1.8,-2.2,-1.6,-1.7
107.52,-1.6,-2.3,-1.8,-2
108.48,-1.6,-2.4,-1.6,-1.9
109.44,-1.4,-1.8,-1.4,-1.6
110.4,-2.2,-2.3,-1.7,-2.3
111.36,-1.5,-2.2,-1.6,-1.8
112.32,-1.8,-2.2,-1.8,-1.7
113.28,-2.1,-2.3,-1.8,-2
114.24,-2.1,-2.5,-2.1,-2.1
115.2,-1.7,-2,-1.5,-1.8
116.16,-1.9,-2.5,-2,-2
117.12,-1.6,-2.1,-1.7,-1.7
118.08,-1.7,-2.4,-1.4,-2.1
119.04,-1.6,-2.1,-1.8,-1.7
120,-1.8,-2,-1.8,-1.7
120.96,-1.5,-1.5,-1.5,-1.5
121.92,-1.5,-1.6,-1.5,-1.4
122.88,-2,-2.1,-1.8,-1.7
123.84,-1.5,-1.4,-1.6,-1.3
124.8,-1.6,-1.7,-1.2,-1.3
125.76,-1.6,-2,-1.4,-1.4
126.72,-2,-2.9,-1.2,-2.1
127.68,-2.3,-3.1,-1.3,-2.6
128.64,-1.9,-2.3,-1.5,-2.2
129.6,-1.8,-2,-1.7,-1.7
130.56,-1.4,-2,-1.6,-1.7
131.52,-1.9,-2.2,-2,-2.1
132.48,-2.1,-2.5,-2,-2
133.44,-1.6,-2.1,-1.8,-1.5
134.4,-2.5,-3,-1.7,-2.3
135.36,-1.6,-2,-1.7,-1.9
136.32,-2,-2.5,-1.6,-2.1
137.28,-2,-2.6,-2.1,-2.4
138.24,-2,-3.1,-1.6,-2.6
139.2,-1.4,-2.1,-1.5,-1.7
140.16,-1.8,-2.5,-1.4,-1.6
141.12,-2,-2.5,-1.8,-2.2
142.08,-1.9,-2.4,-2.1,-2.4
143.04,-1.8,-2.3,-1.9,-2
144,-1.8,-2.4,-1.8,-1.8
144.96,-2,-2.1,-1.8,-1.7
145.92,-1.6,-2.4,-1.8,-2
146.88,-2,-2.6,-2.2,-2.1
147.84,-2,-2.3,-1.9,-2.1
148.8,-1.9,-2.1,-1.8,-1.7
149.76,-2.2,-2.6,-2.3,-2.2
150.72,-2,-2.5,-2,-2
151.68,-1.6,-2.2,-1.6,-1.8
152.64,-2.4,-2.9,-2.3,-2.3
153.6,-2.1,-2.4,-2.1,-2.1
154.56,-1.8,-2.3,-2.1,-2.1
155.52,-2.2,-2.7,-2.4,-2.3
156.48,-2,-2.5,-1.9,-2.1
157.44,-1.9,-2.2,-1.9,-1.9
158.4,-2.1,-2.7,-2.2,-2.2
159.36,-1.8,-2.2,-2,-1.9
160.32,-1.7,-2.1,-1.5,-1.7
161.28,-1.5,-2.1,-1.6,-1.8
162.24,-1.7,-2.1,-1.7,-1.8
163.2,-2,-2.6,-2.1,-2.3
164.16,-2,-2.5,-1.9,-1.9
165.12,-2.6,-2.6,-2.4,-2.5
166.08,-2.1,-2.6,-2.3,-2.1
167.04,-2,-2.6,-2,-2.2
168,-1.9,-2.3,-2.1,-2.1
168.96,-2.1,-2.5,-2.2,-2.2
169.92,-2.2,-2.6,-2.2,-2.5
170.88,-3,-2.9,-2.7,-2.8
171.84,-2.6,-2.6,-2.2,-2.5
172.8,-1.6,-2.1,-2,-2.1
173.76,-1.6,-2.3,-2,-2.1
174.72,-1.9,-2.4,-2,-2.3
175.68,-1.7,-2.2,-2.1,-2.1
176.64,-2.1,-2.2,-2.2,-2.1
177.6,-1.7,-2.1,-2.2,-2.1
178.56,-2,-2.1,-2.2,-2
179.52,-1.7,-1.8,-1.8,-1.8
180.48,-2.1,-2,-2.7,-2.1
181.44,-1.9,-1.8,-2.4,-1.9
182.4,-2.2,-2.1,-2.7,-2.3
183.36,-2,-2.2,-2.5,-2.3
184.32,-1.9,-2.2,-2.3,-1.9
185.28,-2.9,-2.8,-3.1,-2.8
186.24,-2.5,-2.4,-2.2,-2.1
187.2,-2.3,-2.3,-2.6,-2.2
188.16,-2.9,-2.7,-3,-3
189.12,-1.4,-1.7,-1.7,-1.7
190.08,-1.8,-1.9,-2.3,-2
191.04,-2.9,-2.5,-2.5,-2.5
192,-2.3,-2.2,-2.7,-2.4
192.96,-2.8,-2.4,-3.3,-2.6
193.92,-3.5,-2.7,-3.6,-2.9
194.88,-3,-2.2,-2.7,-2.5
195.84,-2.6,-2.6,-2.6,-2
196.8,-3.2,-2.7,-3.1,-2.2
197.76,-2.6,-2.7,-2.2,-1.8
198.72,-3.3,-3,-2.3,-2.3
199.68,-3,-2.7,-3.1,-2.3
200.64,-2.2,-2.4,-2.2,-2.1
201.6,-2.3,-2.3,-2,-2.2
202.56,-1.8,-1.9,-2,-1.7
203.52,-1.7,-1.9,-1.7,-1.8
204.48,-1.7,-2.2,-1.7,-1.9
205.44,-2,-2.3,-2,-2.1
206.4,-1.7,-2.2,-1.6,-2
207.36,-1.7,-2.1,-1.6,-1.9
208.32,-1.6,-2.3,-1.6,-2.1
209.28,-2.2,-2.5,-2.1,-2.5
210.24,-2.9,-3.3,-2.9,-3.4
211.2,-2.4,-2.5,-2.2,-2.5
212.16,-1.8,-2.3,-1.8,-1.9
213.12,-1.6,-2.3,-1.6,-1.8
214.08,-1.8,-2.3,-1.7,-1.8
215.04,-1.4,-2.2,-1.4,-1.8
216,-1.6,-2.1,-1.5,-1.5
216.96,-2.1,-2.3,-2.1,-2
217.92,-1.9,-2.2,-2,-1.8
218.88,-2.4,-2.6,-2.2,-2.1
219.84,-2.3,-2.5,-2,-2
220.8,-1.7,-2.3,-1.6,-1.8
221.76,-1.8,-2,-1.7,-1.9
222.72,-1.4,-2,-1.3,-1.8
223.68,-2,-2.3,-1.9,-2
224.64,-1.8,-2.2,-2.1,-1.8
225.6,-1.9,-2.2,-2,-1.9
226.56,-1.7,-2,-1.4,-1.8
227.52,-2.2,-2.5,-2,-2.2
228.48,-1.8,-2.2,-2,-1.8
229.44,-1.4,-2,-1.4,-1.6
230.4,-1.4,-1.9,-1.3,-1.6
231.36,-1.9,-2.2,-1.5,-1.6
232.32,-1.7,-2.1,-1.5,-1.9
233.28,-2.1,-2.3,-2.2,-2
234.24,-2.1,-2.4,-2.4,-2.1
235.2,-2,-2.2,-2.2,-1.7
236.16,-2.1,-2.5,-2.2,-2.2
237.12,-1.7,-2.2,-1.5,-1.8
238.08,-1.8,-2.6,-2.1,-2.4
239.04,-1.7,-2.3,-1.7,-1.8
240,-1.6,-2.4,-1.5,-1.9
240.96,-1.9,-2.4,-1.9,-2
241.92,-1.5,-2,-1.6,-1.7
242.88,-2,-2.1,-2,-1.9
243.84,-1.7,-2.2,-1.7,-1.9
244.8,-2.1,-2.3,-1.8,-1.9
245.76,-1.7,-2.3,-1.7,-1.9
246.72,-1.4,-1.9,-1.4,-1.6
247.68,-1.5,-2,-1.8,-2
248.64,-1.4,-2.2,-1.8,-1.9
249.6,-2.2,-2.6,-2,-2
250.56,-1.8,-2.4,-1.9,-2
251.52,-1.6,-2.1,-1.7,-1.7
252.48,-1.8,-2.5,-1.9,-2.2
253.44,-2.1,-2.5,-2,-2.3
254.4,-2.3,-2.5,-2.2,-2.2
255.36,-2,-2.4,-1.9,-2.2
256.32,-1.8,-2.2,-1.9,-2
257.28,-2.3,-2.3,-2.1,-2
258.24,-2,-1.9,-2,-1.6
259.2,-1.7,-2.4,-2,-2.2
260.16,-1.8,-2.2,-2.2,-2.1
261.12,-1.7,-2.3,-1.7,-2
262.08,-1.5,-2.2,-1.9,-1.9
263.04,-2,-2.2,-2.1,-1.9
264,-1.8,-2.1,-2,-1.9
264.96,-1.5,-1.9,-1.6,-1.7
265.92,-1.7,-2.1,-1.6,-1.8
266.88,-1.5,-1.9,-1.5,-1.6
267.84,-1.6,-2,-1.8,-1.6
268.8,-1.9,-2.3,-2,-2
269.76,-1.4,-1.8,-1.3,-1.6
270.72,-1.7,-2.2,-1.9,-1.9
271.68,-2.3,-2.5,-2.2,-2.1
272.64,-1.6,-2.4,-2,-2.1
273.6,-1.5,-2.2,-1.8,-1.9
274.56,-1.6,-2,-1.8,-1.7
275.52,-1.5,-2.1,-1.9,-1.8
276.48,-1.6,-2.1,-1.9,-1.9
277.44,-1.5,-2.2,-1.9,-2
278.4,-1.8,-2,-1.6,-1.6
279.36,-1.6,-2.2,-2,-2
280.32,-1.9,-2.3,-1.9,-1.9
281.28,-2.1,-2.5,-2.2,-2.4
282.24,-1.7,-2.2,-2,-1.9
283.2,-1.6,-2.2,-1.8,-1.9
284.16,-1.6,-2.3,-1.6,-2
285.12,-1.5,-2.2,-1.9,-1.9
286.08,-1.5,-2.1,-1.6,-1.8
287.04,-1.8,-2.3,-1.8,-1.9
288,-2.2,-2.5,-2,-2.3
288.96,-1.9,-2.3,-2,-2.1
289.92,-1.9,-2.4,-2.1,-1.9
290.88,-1.7,-2.5,-2,-2
291.84,-1.8,-2.4,-2.2,-2.1
292.8,-1.8,-2.4,-1.8,-2.1
293.76,-1.8,-2.5,-2.2,-2.5
294.72,-1.4,-2.2,-1.6,-1.8
295.68,-1.8,-2.3,-2.1,-2
296.64,-1.4,-2.3,-1.6,-1.9
297.6,-1.6,-2.3,-1.9,-2.1
298.56,-1.4,-2.3,-1.4,-1.7
299.52,-1.3,-2.1,-1.1,-1.8
