"start","activation_ins_buzz","activation_ambient_rain","activation_ins_trill","activation_mech_plane"
0,-1.2,-1.3,-1.7,-1.7
0.96,-2,-2.1,-2.7,-2.6
1.92,-2.1,-2.8,-3,-2.9
2.88,-2,-2.2,-2.6,-2.5
3.84,-2,-2.3,-2.8,-2.6
4.8,-2.3,-2.9,-3.1,-3
5.76,-1.9,-2.2,-2.5,-2.4
6.72,-2.3,-2.8,-3,-3
7.68,-2.2,-2.5,-2.6,-2.8
8.64,-1.9,-2.3,-2.6,-2.5
9.6,-2.3,-2.4,-2.8,-2.8
10.56,-1.9,-2,-2.5,-2.5
11.52,-2.1,-2.4,-2.6,-2.8
12.48,-2.1,-2,-2.8,-2.8
13.44,-2.1,-2.7,-2.9,-2.8
14.4,-1.8,-2,-2.1,-2.1
15.36,-2,-2.7,-2.6,-3
16.32,-2,-2.3,-2.5,-2.4
17.28,-2.2,-2.6,-3,-2.9
18.24,-2.4,-2.7,-2.8,-2.9
19.2,-2.5,-2.5,-2.9,-2.8
20.16,-2,-2,-2.2,-2.3
21.12,-2,-2.2,-2.6,-2.5
22.08,-2.4,-2.7,-3,-3
23.04,-2,-2.8,-3,-3
24,-2.2,-2,-2.5,-2.7
24.96,-2.1,-2.2,-2.7,-2.5
25.92,-2.5,-2.2,-2.5,-2.3
26.88,-2.8,-2.8,-3.2,-2.7
27.84,-2.6,-3.2,-2.8,-2.9
28.8,-2.4,-2.2,-2.7,-2.6
29.76,-3.2,-3.2,-3.7,-3.4
30.72,-2.6,-2.7,-2.9,-2.9
31.68,-2.3,-2.4,-3.1,-2.7
32.64,-2.1,-2.7,-3.1,-3
33.6,-3.1,-3.7,-4.1,-3.6
34.56,-3.4,-3.3,-3.6,-3.2
35.52,-2.1,-2.1,-2.3,-2
36.48,-3.4,-3.3,-3.4,-3.3
37.44,-3.5,-3.3,-3.5,-3.3
38.4,-2.8,-2.4,-2.3,-2.7
39.36,-2.7,-3,-3.5,-3.3
40.32,-3.3,-3.2,-3.7,-3.4
41.28,-3.4,-3.3,-3.3,-3.2
42.24,-3.1,-3,-3.1,-3
43.2,-3,-3.2,-3.5,-3.3
44.16,-2.4,-2.6,-2.7,-2.7
45.12,-2.7,-2.7,-3.1,-2.9
46.08,-2.8,-2.9,-3,-2.8
47.04,-2.5,-3.1,-3.2,-3
48,-2.5,-3.4,-3.5,-3.3
48.96,-2.1,-2.5,-2.9,-2.9
49.92,-2.5,-3.1,-3.1,-3.2
50.88,-2.6,-3.1,-3.8,-3.4
51.84,-2.5,-2.5,-2.2,-2.4
52.8,-2.4,-2.4,-2.5,-2.7
53.76,-2.4,-2.6,-2.7,-2.6
54.72,-2.9,-2.6,-3,-2.7
55.68,-2.9,-3.1,-3.7,-3.5
56.64,-2.8,-2.6,-2.8,-2.8
57.6,-2.8,-2.2,-3.1,-3.2
58.56,-2.3,-2.2,-3.1,-3
59.52,-1.9,-2.5,-3.1,-2.9
60.48,-2.5,-2.4,-2.5,-2.5
61.44,-2.2,-2.5,-2.4,-2.7
62.4,-2.8,-3.1,-3.2,-3
63.36,-2.6,-3.1,-3.5,-3.1
64.32,-2.5,-2.6,-2.6,-2.5
65.28,-2.4,-2.7,-2.5,-2.9
66.24,-2.5,-2.8,-3.2,-2.9
67.2,-1.7,-1.9,-2.2,-2.2
68.16,-2.3,-2.8,-3,-2.9
69.12,-3,-3.4,-3.3,-3.1
70.08,-3.1,-2.9,-3.5,-3.4
71.04,-2.4,-3.7,-3.4,-3.6
72,-2.5,-2.5,-2.8,-2.7
72.96,-2.3,-3.2,-3.2,-3.1
73.92,-2.6,-3,-3,-2.9
74.88,-2,-2.4,-2.6,-2.8
75.84,-1.8,-2.2,-2.5,-2.4
76.8,-2.2,-2.9,-3,-3
77.76,-2.5,-2.7,-3.2,-3.1
78.72,-1.9,-2.4,-2.5,-2.5
79.68,-2.2,-2.1,-2.4,-2.5
80.64,-2.1,-2.7,-2.9,-2.8
81.6,-2.2,-2.3,-2.6,-2.6
82.56,-2,-2.3,-2.6,-2.6
83.52,-2.2,-2.3,-2.8,-2.7
84.48,-2,-2.5,-2.7,-2.5
85.44,-2.1,-3,-3.3,-3
86.4,-2.3,-2.8,-3,-3.1
87.36,-2.3,-2.4,-2.9,-2.7
88.32,-2.5,-2.4,-2.3,-2.8
89.28,-2,-1.9,-2.3,-2.4
90.24,-2.4,-2.9,-2.7,-2.9
91.2,-2,-2.8,-2.6,-2.7
92.16,-1.9,-2.6,-2.7,-2.5
93.12,-1.8,-2,-1.9,-2
94.08,-2.1,-2.6,-2.6,-2.9
95.04,-2,-2.2,-2.5,-2.4
96,-1.9,-2.2,-2.5,-2.6
96.96,-2.1,-2.6,-2.7,-2.7
97.92,-2.4,-2.9,-3.1,-3.1
98.88,-2.1,-2.1,-2.5,-2.5
99.84,-2.5,-2.7,-3.3,-3.2
100.8,-2.2,-2.6,-2.6,-3
101.76,-2.4,-2.5,-3.1,-3.1
102.72,-1.9,-2.2,-2,-2.4
103.68,-2,-2.3,-2.4,-2.7
104.64,-1.5,-2.2,-2.1,-2.4
105.6,-2.2,-2.3,-3,-2.7
106.56,-2.5,-3,-3.3,-3.1
107.52,-2,-2.2,-2.4,-2.4
108.48,-2.8,-2.9,-3.1,-3.1
109.44,-3,-3.3,-3.5,-3.5
110.4,-2.3,-2.7,-2.9,-2.7
111.36,-2.3,-2.9,-2.9,-3.3
112.32,-2.5,-3.2,-2.9,-3.4
113.28,-2.8,-3.6,-3.8,-3.5
114.24,-2.9,-3,-3.5,-3.3
115.2,-2.5,-2.8,-2.9,-3.1
116.16,-2,-2.2,-2.3,-2.4
117.12,-2.1,-2.1,-2.3,-2.3
118.08,-2,-2,-2.2,-2.3
119.04,-1.7,-2.1,-2.2,-2.3
120,-2.1,-2.2,-2.5,-2.7
120.96,-2.8,-2.5,-2.9,-2.8
121.92,-2.3,-2.3,-3,-3
122.88,-2.2,-2.6,-2.9,-2.6
123.84,-2.4,-2.6,-2.9,-2.8
124.8,-2,-2.3,-2.5,-2.6
125.76,-2.2,-2.5,-2.5,-2.8
126.72,-2.6,-2.4,-2.5,-2.5
127.68,-2.2,-2.5,-2.3,-2.5
128.64,-2.4,-2.5,-2.7,-2.7
129.6,-2.7,-2.3,-2.7,-2.6
130.56,-2.9,-3.2,-3.3,-3.2
131.52,-2.3,-3.2,-3.6,-3.5
132.48,-2.2,-3.4,-3.2,-3.4
133.44,-2.5,-2.8,-2.8,-2.8
134.4,-2.3,-2.4,-2.3,-2.4
135.36,-2.5,-2.9,-2.7,-2.5
136.32,-2.7,-2.9,-2.9,-2.8
137.28,-2.2,-2,-2.3,-2.7
138.24,-1.9,-1.8,-2,-2.4
139.2,-1.9,-2,-1.6,-2.2
140.16,-3.1,-3.5,-3.6,-3.4
141.12,-2.9,-3.2,-3.4,-3.2
142.08,-2.3,-2.9,-2.9,-2.9
143.04,-2.5,-2.5,-2.3,-2.5
144,-2.5,-2.5,-2.4,-2.6
144.96,-2.5,-2.3,-2.8,-3.2
145.92,-2.3,-2.7,-3.4,-3.1
146.88,-2.5,-2.3,-1.9,-2.4
147.84,-2.8,-2.9,-2.9,-3
148.8,-2.5,-2.6,-2.9,-2.8
149.76,-2.5,-3.2,-3.1,-3.1
150.72,-3.1,-3.1,-3.4,-3.4
151.68,-2.4,-2.6,-2.1,-2.5
152.64,-2.6,-3,-2.9,-3.2
153.6,-3,-3.5,-3.8,-3.8
154.56,-2.3,-3,-2.8,-2.8
155.52,-2.6,-2.9,-3.1,-3.1
156.48,-2,-2.3,-2.1,-2.6
157.44,-2.4,-2.4,-2.8,-2.4
158.4,-2.2,-2.5,-2.3,-2.5
159.36,-2,-2,-1.9,-2.5
160.32,-2.3,-2.6,-2.4,-2.6
161.28,-2.2,-2.7,-2.8,-2.8
162.24,-2.6,-2.6,-3,-3
163.2,-2.7,-2.7,-3.1,-3
164.16,-2.4,-2.4,-3,-3.1
165.12,-2.4,-3.1,-2.7,-2.9
166.08,-2.5,-3,-2.9,-2.8
167.04,-2.4,-2.9,-3.2,-2.8
168,-2.5,-3.3,-3.1,-3.1
168.96,-2.7,-2.6,-2.7,-2.8
169.92,-2.2,-2.6,-2.9,-2.7
170.88,-2.7,-3.3,-3.1,-3.2
171.84,-3,-3.7,-3.4,-3.4
172.8,-2.7,-3.1,-2.9,-2.9
173.76,-2.1,-2.4,-2.6,-2.6
174.72,-2,-2.3,-2.5,-2.5
175.68,-2.2,-2.6,-2.8,-3
176.64,-2.4,-2.5,-2.8,-2.9
177.6,-2.1,-2.4,-2.4,-2.7
178.56,-1.9,-2.2,-2.8,-2.6
179.52,-2.1,-2.5,-2.5,-2.4
180.48,-2.6,-2.6,-2.7,-2.6
181.44,-2.2,-2.3,-2.4,-2.4
182.4,-2.5,-2.8,-2.9,-2.8
183.36,-2.4,-3,-3.3,-2.9
184.32,-2.8,-2.9,-3,-2.9
185.28,-3.1,-3.2,-3.3,-3
186.24,-2,-2.3,-2.4,-2.6
187.2,-2.5,-2.6,-2.3,-2.6
188.16,-2.5,-2.7,-3,-2.9
189.12,-1.9,-2.2,-2.3,-2.5
190.08,-2,-2.2,-2.3,-2.2
191.04,-2.6,-3,-2.8,-2.9
192,-2.1,-2.5,-2.3,-2.6
192.96,-1.9,-2,-2.2,-2.3
193.92,-2.3,-2.7,-2.9,-2.9
194.88,-1.9,-2.1,-2.2,-2.5
195.84,-2.5,-2.5,-2.9,-2.7
196.8,-2,-2.4,-2.5,-2.6
197.76,-2.2,-2.7,-3,-2.8
198.72,-2,-2.4,-2.7,-2.6
199.68,-2.7,-2.9,-2.8,-2.9
200.64,-2.4,-2.6,-3,-2.8
201.6,-2.1,-2.4,-3,-2.8
202.56,-2.3,-3,-3.2,-3.1
203.52,-2.6,-3,-3.2,-2.7
204.48,-2.3,-2.2,-2.3,-2.6
205.44,-2.2,-2.5,-2.1,-2.3
206.4,-2.2,-2.3,-2.7,-2.5
207.36,-2.4,-3,-3.4,-3.1
208.32,-2.1,-2.6,-3.1,-3
209.28,-2.4,-2.8,-3.2,-3.1
210.24,-2.1,-2.4,-2.8,-2.6
211.2,-2,-2.5,-2.8,-2.8
212.16,-2,-2.5,-2.7,-2.7
213.12,-2,-2.4,-2.8,-2.7
214.08,-2.3,-2.6,-2.3,-2.7
215.04,-2.5,-3,-3.1,-2.9
216,-1.9,-2,-2.2,-2.4
216.96,-2.2,-2.5,-2.8,-3
217.92,-2.4,-2.5,-3,-2.8
218.88,-2.4,-2.8,-3.2,-3.1
219.84,-2,-2,-2.4,-2.6
220.8,-2.3,-2.5,-2.5,-2.7
221.76,-2.1,-2.6,-2.6,-2.4
222.72,-2.3,-2.7,-2.8,-3
223.68,-2.4,-2.7,-3.1,-3
224.64,-2.6,-3.1,-3.2,-3.3
225.6,-1.7,-2.3,-2,-2.2
226.56,-2.1,-2.6,-2.8,-2.7
227.52,-2,-2.6,-2.5,-2.6
228.48,-2.1,-2.5,-2.5,-2.6
229.44,-2.1,-2.5,-2.7,-2.5
230.4,-2,-2.1,-2.4,-2.5
231.36,-2.2,-2.6,-3.1,-2.9
232.32,-2.1,-2.5,-2.7,-2.8
233.28,-2.3,-2.5,-2.7,-2.6
234.24,-1.9,-2.1,-2.3,-2.2
235.2,-2.4,-2.5,-2.5,-2.6
236.16,-2.3,-2.6,-2.9,-2.9
237.12,-2.2,-2.7,-2.9,-2.8
238.08,-1.9,-2.5,-2.6,-2.5
239.04,-2,-2.6,-2.6,-2.7
240,-1.9,-2.4,-2.4,-2.6
240.96,-2.5,-2.5,-2.8,-2.7
241.92,-2.3,-2.2,-2.1,-2.7
242.88,-2.4,-3,-3.2,-2.9
243.84,-2.8,-3.2,-3.5,-3.2
244.8,-2.8,-3.1,-3.4,-3.2
245.76,-2.3,-2.4,-2.8,-2.5
246.72,-1.9,-2.3,-2.5,-2.3
247.68,-2,-2.3,-2.4,-2.5
248.64,-2.4,-2.5,-2.7,-2.5
249.6,-2.7,-3,-3.1,-2.9
250.56,-2.3,-2.1,-2.5,-2.1
251.52,-3,-3,-3.4,-3
252.48,-3,-2.8,-3.1,-3.1
253.44,-2.9,-2.7,-3.2,-2.9
254.4,-2.1,-2.2,-2.7,-2.5
255.36,-2.1,-2.9,-3.1,-2.9
256.32,-2,-2.5,-2.5,-2.8
257.28,-1.9,-2.2,-2.3,-2
258.24,-1.8,-2,-2.1,-2.2
259.2,-1.6,-2.1,-2.3,-2.4
260.16,-1.8,-1.9,-2.2,-2
261.12,-2,-2.3,-2.6,-2.5
262.08,-1.8,-1.9,-2.1,-2.1
263.04,-1.7,-2.1,-2.1,-2.2
264,-2.1,-2.4,-2.9,-2.8
264.96,-1.9,-2,-2.4,-2.2
265.92,-2.2,-1.9,-2.5,-2.8
266.88,-2.3,-2.9,-2.8,-2.7
267.84,-2,-2.9,-2.7,-2.8
268.8,-1.8,-3.1,-3,-3.2
269.76,-1.7,-3.1,-2.7,-2.7
270.72,-1.8,-2.8,-2.5,-2.7
271.68,-2.7,-3.2,-3.1,-3.1
272.64,-2.5,-3,-3.1,-3.5
273.6,-2.1,-2.6,-2.9,-2.9
274.56,-2.3,-2.1,-2.3,-2.4
275.52,-2.9,-3.1,-3.5,-3.3
276.48,-1.9,-2.3,-2.5,-2.4
277.44,-2.7,-3,-3.2,-3
278.4,-2.4,-2.8,-2.9,-3.1
279.36,-2,-2.3,-2.5,-2.5
280.32,-2.9,-3,-3.3,-2.9
281.28,-2.1,-2.2,-2.5,-2.8
282.24,-2.1,-2.1,-2.6,-2.7
283.2,-2.4,-2.4,-2.8,-2.4
284.16,-2.3,-2.4,-2.8,-2.6
285.12,-2.5,-2.6,-3.2,-2.9
286.08,-2.3,-2.8,-3.1,-3
287.04,-2.4,-2.2,-2.7,-2.6
288,-2.7,-2.9,-2.5,-2.8
288.96,-2.4,-2.7,-2.9,-2.8
289.92,-2.6,-2.5,-2.1,-2.4
290.88,-2.5,-3.1,-3.2,-3.2
291.84,-2.3,-3.3,-2.5,-3.3
292.8,-2.1,-2.6,-2.5,-2.6
293.76,-2.2,-2.9,-2.8,-2.8
294.72,-2.9,-3.1,-3.1,-2.9
295.68,-2.4,-1.9,-2.1,-2.3
296.64,-2.3,-3.1,-3.1,-3.2
297.6,-2.4,-2.7,-2.5,-2.6
298.56,-2.6,-3.2,-2.5,-2.7
299.52,-2.2,-2.3,-2.3,-2.4
300.48,-2.3,-2.1,-2.5,-2.5
301.44,-2,-2.1,-2.4,-2.4
302.4,-2.9,-3,-3.7,-3.3
303.36,-1.8,-2.2,-2.4,-2.2
304.32,-3.6,-3.1,-3.1,-3.2
305.28,-2.3,-1.9,-2.4,-2.5
306.24,-1.8,-1.7,-2.1,-2.5
307.2,-1.9,-2.2,-2.6,-2.5
308.16,-2.3,-2.3,-2.5,-2.6
309.12,-2.4,-2.1,-2.6,-2.3
310.08,-2.4,-2.4,-2.5,-2.6
311.04,-2.4,-2.4,-2.8,-2.7
312,-2.5,-2.7,-3.2,-2.9
312.96,-2,-2.1,-2.3,-2.5
313.92,-2.9,-2.5,-2.9,-2.7
314.88,-1.8,-1.9,-2.3,-2.2
315.84,-2.5,-2.6,-2.9,-2.9
316.8,-2.3,-2.3,-2.7,-2.4
317.76,-2.3,-2.4,-2.4,-2.6
318.72,-2.7,-2.6,-2.8,-2.8
319.68,-2.2,-2.8,-2.7,-2.9
320.64,-2.3,-2.4,-2.4,-2.4
321.6,-2.1,-2.5,-2.1,-2.4
322.56,-3.7,-4.1,-4.1,-4
323.52,-2.1,-2.1,-2.6,-2.4
324.48,-2.1,-2.1,-2.5,-2.4
325.44,-3.1,-3.8,-3.9,-3.7
326.4,-2.5,-2.9,-2.8,-2.9
327.36,-2.1,-2.6,-2.6,-2.6
328.32,-2.7,-3.1,-3,-3.1
329.28,-2.8,-2.9,-3.1,-2.8
330.24,-2.4,-2.6,-2.4,-2.3
331.2,-4,-4.3,-4.4,-4.3
332.16,-2.6,-3.5,-3.3,-3.1
333.12,-3,-3.4,-3.3,-3.2
334.08,-3.2,-3.6,-3.9,-3.6
335.04,-2.5,-3,-2.9,-2.9
336,-3.2,-3.1,-3.4,-3.1
336.96,-2.6,-3.7,-3.2,-3.2
337.92,-3.1,-3.2,-3.4,-3.1
338.88,-2.8,-3,-3,-2.8
339.84,-2.3,-2.4,-2.8,-2.5
340.8,-2.2,-2.2,-2.6,-2.4
341.76,-3.2,-3.5,-3.7,-3.2
342.72,-2.9,-2.9,-3.5,-3.1
343.68,-3.3,-3.3,-3.2,-3
344.64,-2.5,-2.4,-2.8,-2.9
345.6,-2.8,-3.3,-3.7,-3.5
346.56,-3.1,-3,-3.3,-3
347.52,-2,-2.2,-2.4,-2.5
348.48,-1.7,-2,-2.5,-2.2
349.44,-1.9,-2.1,-2.5,-2.3
350.4,-2.3,-2.2,-2.8,-2.6
351.36,-2.4,-2.6,-2.8,-2.7
352.32,-3.4,-3.8,-3.9,-3.6
353.28,-3.2,-3.7,-3.7,-3.6
354.24,-2.7,-3,-3.1,-3.3
355.2,-2.7,-2.9,-3.4,-3.6
356.16,-2.4,-3.8,-3.7,-3.9
357.12,-2.6,-2.5,-2.8,-2.5
358.08,-2.7,-3.1,-2.9,-3
359.04,-2.8,-2.9,-3,-3
360,-2.5,-3,-2.6,-2.8
360.96,-1.8,-2,-2.4,-2.4
361.92,-2.4,-2.6,-2.9,-2.9
362.88,-2.2,-2.1,-2.5,-2.2
363.84,-2.4,-2.4,-2.9,-2.7
364.8,-2.4,-2.7,-3.3,-3
365.76,-2.8,-2.8,-3,-2.8
366.72,-2.9,-3.2,-3.4,-3
367.68,-2.6,-2.8,-2.8,-2.6
368.64,-3.4,-3.3,-3.2,-3.1
369.6,-1.9,-1.7,-2.1,-2.1
370.56,-2.7,-2.8,-3,-2.8
371.52,-2.3,-2.2,-2.9,-2.5
372.48,-2.6,-2.5,-3.1,-2.9
373.44,-2.5,-2.4,-3.1,-2.8
374.4,-2.2,-2.3,-2.9,-2.6
375.36,-2.6,-2.7,-3.1,-3
376.32,-3,-3,-2.8,-2.8
377.28,-2.7,-2.7,-2.5,-2.6
378.24,-2.5,-3,-2.8,-2.8
379.2,-3,-2.7,-3.2,-2.8
380.16,-2.1,-2.4,-2.7,-2.6
381.12,-2.2,-2.3,-2.5,-2.4
382.08,-2.2,-2.4,-2.7,-2.6
383.04,-2.6,-2.7,-3.2,-3.3
384,-2.1,-2.3,-2.5,-2.5
384.96,-1.8,-2.1,-2.3,-2.2
385.92,-2.1,-2.1,-2.4,-2.4
386.88,-2.1,-2.4,-2.7,-2.5
387.84,-1.9,-2.1,-2.8,-2.5
388.8,-2.5,-2,-2.5,-2.4
389.76,-2.3,-2.5,-2.9,-2.7
390.72,-2,-2.2,-2.5,-2.1
391.68,-2.5,-2.1,-2.5,-2.4
392.64,-2.4,-2.3,-2.5,-2.6
393.6,-2,-1.8,-2.4,-2.8
394.56,-1.7,-1.7,-2.1,-2.3
395.52,-3,-2.7,-3,-2.9
396.48,-3,-2.6,-3.1,-3.4
397.44,-2.2,-2.6,-2.9,-2.8
398.4,-1.8,-2,-2.6,-2.2
399.36,-2,-2.5,-2.9,-2.7
400.32,-2.1,-1.7,-2.2,-2.4
401.28,-2.2,-2.4,-2.9,-2.8
402.24,-2.1,-2.5,-2.6,-2.7
403.2,-2.4,-2.7,-2.9,-2.8
404.16,-2.6,-2.5,-3,-3.1
405.12,-2.2,-2.2,-2.4,-2.4
406.08,-2.3,-2.4,-3,-2.7
407.04,-2.4,-2.7,-3.1,-3.1
408,-2,-1.9,-2.3,-2.3
408.96,-2.2,-2.3,-2.9,-2.5
409.92,-2.2,-2.4,-2.7,-2.8
410.88,-2,-2.3,-2.4,-2.5
411.84,-1.7,-2.2,-2.3,-2.4
412.8,-2,-2.3,-2.9,-2.5
413.76,-2.6,-2.6,-2.9,-2.7
414.72,-2.4,-2.3,-2.9,-2.5
415.68,-2.2,-2.5,-2.8,-2.7
416.64,-2.2,-2.3,-2.5,-2.6
417.6,-2.4,-2.6,-3.1,-3
418.56,-2.3,-2.8,-2.9,-2.9
419.52,-2.4,-2.6,-2.8,-2.6
420.48,-2.5,-2.6,-2.8,-2.7
421.44,-2,-2.3,-2.8,-2.5
422.4,-2,-2,-2.3,-2.4
423.36,-2,-2.2,-2.5,-2.5
424.32,-1.7,-2,-2.3,-2.3
425.28,-2,-2.3,-2.6,-2.6
426.24,-2.6,-2.9,-3.3,-3.1
427.2,-2.1,-2.2,-2.5,-2.4
428.16,-2,-2.5,-2.6,-2.6
429.12,-1.9,-2.1,-2.7,-2.5
430.08,-2.1,-2.4,-2.8,-2.8
431.04,-1.8,-1.8,-2.1,-2.2
432,-2.3,-2.3,-2.6,-2.8
432.96,-2.2,-2.6,-2.9,-2.9
433.92,-2.4,-2.9,-3.2,-3
434.88,-2.8,-2.6,-2.9,-3.1
435.84,-2.2,-2.4,-2.8,-2.5
436.8,-2,-2,-2.4,-2.2
437.76,-2.4,-2.2,-2.5,-2.6
438.72,-1.8,-1.9,-2.5,-2.3
439.68,-1.8,-1.9,-2.1,-2.2
440.64,-2.6,-2.9,-3.4,-3.3
441.6,-2.1,-2.1,-2.7,-2.5
442.56,-2.2,-2.7,-3,-2.9
443.52,-2.4,-2.7,-3.1,-3
444.48,-2.7,-2.7,-3.2,-3.3
445.44,-2,-2.5,-2.8,-2.8
446.4,-2.1,-2.3,-2.6,-2.5
447.36,-2,-2.6,-2.8,-2.8
448.32,-2.1,-2.2,-2.6,-2.6
449.28,-2,-2.4,-2.8,-2.8
450.24,-2.7,-2.7,-3,-2.9
451.2,-2.3,-2.2,-2.5,-2.6
452.16,-1.8,-2.5,-2.7,-2.7
453.12,-2,-2.4,-2.6,-2.7
454.08,-2.5,-2.8,-2.9,-3.1
455.04,-1.8,-2.1,-2.3,-2.4
456,-2.5,-2.6,-2.9,-2.9
456.96,-2.6,-2.8,-3.3,-3
457.92,-3.1,-3.3,-3.8,-3.5
458.88,-2.9,-3.5,-3,-3
459.84,-2.4,-2.5,-2.5,-2.5
460.8,-2.5,-3,-2.8,-2.8
461.76,-2.2,-2.6,-2.3,-2.4
462.72,-2.6,-3.2,-3.2,-3.2
463.68,-2.8,-2.9,-3.4,-2.9
464.64,-2.4,-2.2,-2.6,-2.5
465.6,-2.9,-3.5,-3.3,-3.2
466.56,-2.3,-3,-2.4,-2.5
467.52,-2.6,-3.1,-2.6,-2.9
468.48,-4,-4.7,-4.6,-4.8
469.44,-2.3,-2.3,-2.8,-2.9
470.4,-2.3,-2.5,-2.8,-2.9
471.36,-2.5,-2.1,-2.7,-2.8
472.32,-2,-2,-2.4,-2.5
473.28,-2.5,-2.4,-2.8,-2.7
474.24,-2.1,-2.2,-2.5,-2.6
475.2,-1.9,-2,-2.4,-2.2
476.16,-3.4,-4,-4.3,-4.1
477.12,-2.1,-3.1,-2.7,-3
478.08,-2.2,-2.8,-2.9,-3
479.04,-2.7,-3.1,-3.5,-3.5
480,-1.9,-2.2,-2.6,-2.2
480.96,-2.4,-2.8,-3.1,-3.1
481.92,-2.3,-2.3,-2.7,-2.7
482.88,-2.2,-2.6,-2.8,-2.6
483.84,-2.2,-2.5,-2.4,-2.4
484.8,-2.9,-2.9,-2.6,-2.9
485.76,-2.1,-2.5,-2.4,-2.6
486.72,-2.1,-2.3,-2.5,-2.6
487.68,-3,-3.2,-3.3,-3.5
488.64,-1.9,-2,-2.5,-2.5
489.6,-2.1,-1.8,-2,-2.3
490.56,-2,-2.3,-2.6,-2.4
491.52,-2.5,-2.5,-3,-2.9
492.48,-2.1,-2.2,-2.7,-2.7
493.44,-2.6,-2.6,-2.9,-2.9
494.4,-2,-2.2,-2.6,-2.6
495.36,-2.1,-2.3,-2.4,-2.7
496.32,-2.6,-3.3,-3.5,-3.5
497.28,-2.7,-3.7,-3.2,-3.3
498.24,-2,-2.5,-2.1,-2.4
499.2,-2.6,-2.6,-2.4,-2.4
500.16,-2.1,-2.2,-2,-2
501.12,-2.2,-2.4,-2.4,-2.6
502.08,-2.3,-2.6,-2.7,-2.9
503.04,-2.5,-2.5,-2.2,-2.7
504,-3.5,-3.7,-3.9,-3.8
504.96,-1.6,-2.9,-2.7,-2.8
505.92,-1.8,-2.2,-2.1,-2.4
506.88,-2.6,-2.4,-2.3,-2.8
507.84,-1.9,-2.5,-2.6,-2.8
508.8,-2.6,-2.9,-3.3,-3.3
509.76,-2,-2.2,-2.6,-2.6
510.72,-2.4,-2.5,-2.9,-2.8
511.68,-1.9,-3.7,-3.1,-3.1
512.64,-2.4,-2.6,-2.7,-2.8
513.6,-2.3,-2.7,-2.5,-2.5
514.56,-2.3,-2.2,-2.2,-2.3
515.52,-2.4,-2.9,-3.2,-3
516.48,-2.5,-2.9,-3.3,-2.8
517.44,-2.2,-2.6,-3,-2.8
518.4,-2.5,-2.6,-3,-2.9
519.36,-2.7,-2.7,-3.2,-3.4
520.32,-2.3,-2.2,-2.5,-2.6
521.28,-2.6,-2.6,-3,-2.8
522.24,-2.5,-2.8,-3.3,-3.1
523.2,-1.8,-2.7,-2.6,-2.7
524.16,-2.1,-2.6,-2.7,-2.8
525.12,-2.1,-2.4,-2.8,-2.7
526.08,-2.5,-3,-3.4,-3.2
527.04,-2.4,-2.4,-2.7,-2.7
528,-2,-2.3,-2.6,-2.6
528.96,-2.3,-2.7,-3.1,-2.9
529.92,-2.6,-2.7,-3,-2.9
530.88,-2.6,-2.6,-3.1,-3
531.84,-1.9,-2.1,-2.5,-2.5
532.8,-2.4,-2.4,-2.8,-2.8
533.76,-2.3,-2.5,-2.9,-2.7
534.72,-2.5,-2.7,-3.1,-2.8
535.68,-2.6,-2.6,-3,-2.7
536.64,-2.5,-2.6,-2.9,-3
537.6,-2.4,-2.5,-2.7,-2.7
538.56,-2.6,-2.9,-3.3,-3.1
539.52,-2.2,-2.4,-2.9,-2.6
540.48,-2.4,-2.4,-2.9,-2.8
541.44,-2.6,-2.5,-3,-3
542.4,-2.6,-2.6,-3.2,-3
543.36,-2,-2.4,-2.4,-2.5
544.32,-2.2,-2.5,-2.7,-2.7
545.28,-2.5,-2.6,-3,-2.8
546.24,-2,-2.1,-2.2,-2.3
547.2,-2.6,-2.5,-2.9,-2.4
548.16,-2.5,-2.9,-3.3,-3
549.12,-2,-2.6,-2.8,-2.7
550.08,-2.2,-2.1,-2.5,-2.6
551.04,-2.1,-2.2,-2.5,-2.6
552,-2.8,-2.9,-3.3,-3.3
552.96,-2.5,-2.1,-2.5,-2.6
553.92,-2.2,-2.8,-3,-2.8
554.88,-1.9,-2.1,-2.3,-2.4
555.84,-2.4,-2.7,-3.2,-3.1
556.8,-2.1,-1.8,-2.2,-2.4
557.76,-2.2,-2.5,-2.7,-2.4
558.72,-3,-3.3,-3.7,-3.5
559.68,-2.3,-2.3,-2.8,-2.8
560.64,-2.1,-2.5,-2.5,-2.5
561.6,-2.8,-3.1,-3.4,-3.2
562.56,-2.9,-3.1,-3.3,-3.1
563.52,-2.8,-2.9,-3.2,-2.9
564.48,-2.7,-2.4,-2.8,-2.8
565.44,-2.6,-3,-3.3,-3.1
566.4,-2.1,-2,-2.2,-2.1
567.36,-2.5,-2.6,-2.9,-2.6
568.32,-2.8,-3,-3.2,-3
569.28,-2.2,-2.5,-2.9,-2.7
570.24,-2,-2.4,-2.7,-2.5
571.2,-2.5,-2.8,-2.8,-2.8
572.16,-1.7,-2.2,-2.6,-2.5
573.12,-2.6,-2.9,-3,-3
574.08,-2.4,-2.9,-2.9,-3.1
575.04,-2.4,-3.1,-3,-3.5
576,-2.2,-2.8,-2.5,-2.6
576.96,-1.7,-2.4,-2.2,-2.5
577.92,-2,-3.2,-2.9,-2.8
578.88,-2.2,-3,-2.6,-3
