start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
69.12,-2.6,-3.3,-2.4,-2.2
70.08,-3.2,-3.7,-2.6,-2.9
71.04,-3.1,-3.6,-3.4,-3.6
72,-2.9,-3.4,-3,-3.1
72.96,-4.2,-4.8,-4.5,-3.4
73.92,-3.4,-3.9,-3.9,-3.6
74.88,-3.7,-3.6,-3.6,-3.9
75.84,-2.9,-2.8,-2.9,-2.9
76.8,-2.9,-3.5,-2.9,-3.2
77.76,-3.9,-4.8,-4,-0.7
78.72,-5,-4.9,-5.1,-0.4
79.68,-3.7,-4.6,-4.1,-3.5
80.64,-2.4,-2.6,-2.6,-2.4
81.6,-2.7,-3.4,-2.9,-2.3
82.56,-3.3,-3.4,-3.3,-3.6
83.52,-2.9,-3.5,-2.9,-3.2
84.48,-4.1,-4.3,-3.8,-1.1
85.44,-4.4,-4.9,-4.3,-0.7
86.4,-3.2,-3.6,-3,-3.1
87.36,-4.5,-5.1,-5.1,-5
88.32,-4.2,-4.1,-4.3,-0.6
89.28,-3.1,-3.6,-2.9,-1.4
90.24,-3.3,-4.3,-4,-3.6
91.2,-3.7,-3.9,-3.2,-1
92.16,-2.9,-3.2,-2.7,-2.2
93.12,-2.4,-2.8,-2.6,-2
94.08,-2.2,-2.6,-2.3,-2.2
95.04,-3.2,-3.5,-3.2,-1.3
96,-4.1,-4.4,-3.7,-0.2
96.96,-3.1,-3.7,-3.1,-1.9
97.92,-3.4,-3.8,-3.4,-3.5
98.88,-2.7,-2.9,-3,-2.9
99.84,-2.4,-2.6,-2.3,-0.8
100.8,-3.7,-4.3,-3.8,-0.9
101.76,-2.3,-2.6,-2.8,-2.2
102.72,-3.2,-3.6,-3.4,-1.5
103.68,-2.9,-3,-2.8,-1.6
104.64,-3,-3.1,-2.7,-2.9
105.6,-2,-2.5,-2.1,-1.6
106.56,-2.3,-2.6,-2.2,-1.3
107.52,-2.5,-2.9,-2.5,-2.2
108.48,-2.3,-2.7,-2.2,-1.3
109.44,-5.8,-5.6,-5.6,0.2
110.4,-4.9,-4.8,-4.5,-0.8
111.36,-3.6,-4.5,-4.3,-4
112.32,-2.9,-2.9,-2.9,-2.1
113.28,-3,-3.1,-3.1,-2.9
114.24,-2.5,-3.1,-2.7,-2.2
115.2,-4.2,-5,-4.5,-3.2
116.16,-3,-3.3,-2.9,-3.1
117.12,-3,-3.2,-3.1,-2.9
118.08,-2.8,-2.4,-2.6,-2.9
119.04,-2.9,-3.1,-2.8,-3.1
120,-3,-3,-3.2,-3.4
120.96,-3.9,-4.4,-4,-2.9
121.92,-3.4,-3.5,-3.2,-1.9
122.88,-3.5,-4.3,-4,-3.5
123.84,-3.4,-3.5,-3.2,-2.6
124.8,-3.6,-4.3,-4.3,-4.7
125.76,-3.5,-3.5,-3.4,-3.6
126.72,-3.3,-3.4,-3.2,-3
127.68,-4,-4.1,-3.9,-4.2
128.64,-3.4,-3.6,-3.2,-3.6
129.6,-3.5,-3.5,-3.3,-3.8
130.56,-3.3,-3.7,-3.4,-2.8
131.52,-2.9,-3,-2.6,-3
132.48,-3,-3.1,-2.8,-2.9
133.44,-2.7,-3.1,-2.4,-2.6
134.4,-3.5,-3.6,-3.3,-3.4
135.36,-3.9,-4.7,-4.7,-4.2
136.32,-3.3,-3.9,-3.7,-3.2
137.28,-3.6,-4.4,-3.8,-3.7
138.24,-3.2,-3.8,-3.3,-3.3
139.2,-2.4,-2.6,-2.3,-1.7
140.16,-3.7,-3.6,-3.5,-3.1
141.12,-2.6,-2.5,-2.6,-3
142.08,-2.4,-2.2,-2.1,-2.5
143.04,-3,-3.3,-3.1,-3
144,-2.5,-2.8,-2.3,-2.5
144.96,-3,-3.2,-2.9,-2.8
145.92,-3.8,-3.6,-3.4,-3
146.88,-3.7,-4.3,-3.7,-3.5
147.84,-4,-3.9,-4.1,-1.9
148.8,-2.9,-3,-3,-3.1
149.76,-2.6,-3.1,-3,-3.3
150.72,-4.2,-4.7,-4.6,-3.5
151.68,-2.1,-2.9,-1.4,-1.9
152.64,-3,-3.2,-2.6,-2.4
153.6,-4,-4.2,-4,-3.9
154.56,-3.6,-4.3,-3.8,-3.5
155.52,-3.4,-3.9,-3.1,-1.4
156.48,-3.8,-4.3,-3.4,-0.6
157.44,-3.8,-3.6,-2.9,-0.1
158.4,-5,-5,-4.7,-0.5
159.36,-2.4,-2.8,-2.6,-1.8
160.32,-3.2,-4.2,-3.1,-2.9
161.28,-2.9,-3.1,-2.3,-2.1
162.24,-3.5,-4.4,-3.8,-3.5
163.2,-3.8,-4,-4.4,-3.5
164.16,-4.1,-4.8,-4.4,-1.1
165.12,-2.8,-3.4,-3.2,-2.2
166.08,-2.8,-2.9,-2.6,-2.9
167.04,-4.6,-5,-4.7,0.1
168,-3,-3.6,-2.9,-2.8
168.96,-2.6,-3.2,-2.3,-2.1
169.92,-3.9,-4.2,-4.1,-2
170.88,-3.7,-4.4,-4.3,-3.1
171.84,-2.7,-2.9,-2.4,-2.3
172.8,-3,-3.6,-2.9,-2.6
173.76,-2.4,-3.1,-2.3,-2
174.72,-3.2,-3.5,-3.4,-0.5
175.68,-5.1,-5.3,-4,-0.3
176.64,-3.4,-3.7,-3.4,-1.5
177.6,-3,-3.3,-3,-2.4
178.56,-3.4,-4.1,-3.5,-2.2
179.52,-2.3,-2.4,-2.4,-2.2
180.48,-2.8,-3.2,-2.7,-2.8
181.44,-2.4,-2.8,-2.2,-0.6
182.4,-4,-4.2,-3.5,-0.6
183.36,-3.2,-3.6,-3.5,-2.1
184.32,-3.3,-3.4,-3.3,-2.3
185.28,-3.7,-3.7,-4,-3.6
186.24,-3.5,-3.8,-3.8,-3.2
187.2,-3.4,-3.7,-3.5,-2.2
188.16,-3.2,-3.6,-2.9,-1
189.12,-2.7,-3,-2.7,-2.9
190.08,-3.3,-3.4,-3.1,-3.7
191.04,-2.8,-3.4,-2.7,-3.5
192,-2.6,-3.2,-2.4,-2.4
192.96,-2.4,-2.5,-2.2,-1.8
193.92,-5.4,-5.7,-5.1,0.6
194.88,-4.2,-4.8,-4.2,0.2
195.84,-3,-3.4,-3.2,-2
196.8,-3.5,-4,-3.4,-1.6
197.76,-3.1,-3.1,-2.9,-2.6
198.72,-2.6,-2.7,-2.4,-2.3
199.68,-1.9,-2.5,-1.6,-1.5
200.64,-2.5,-3,-2.5,-1.9
201.6,-3.7,-4.1,-4,-1.2
202.56,-4.9,-5.1,-4.7,-0.2
203.52,-3.3,-3.2,-3.1,-1.8
204.48,-2.8,-3.4,-3.3,-2.7
205.44,-3,-2.9,-2.9,-2.5
206.4,-2.5,-2.5,-2.2,-1.9
207.36,-2.2,-2.6,-1.8,-2.1
208.32,-2.3,-2.7,-2.2,-2.3
209.28,-2.4,-2.6,-2.5,-1.9
210.24,-2.9,-3,-2.6,-2.1
211.2,-2.9,-3.1,-3.1,-2.6
212.16,-2,-2.5,-2.2,-1.9
213.12,-3,-3.5,-3,-2.6
214.08,-3,-3.9,-3.6,-2.8
215.04,-2.9,-2.9,-2.2,-1.5
216,-3.2,-3.1,-2.9,-2.3
216.96,-3.1,-3.5,-3,-2.7
217.92,-2.7,-2.7,-2.7,-2.2
218.88,-2.3,-2.6,-2.2,-1.8
219.84,-2.8,-3,-2.7,-2.4
220.8,-2.3,-2.8,-2.6,-2.2
221.76,-3.8,-3.3,-3.6,-2.9
222.72,-2,-2.4,-2,-1.7
223.68,-3,-3,-3,-2.3
224.64,-2,-2.3,-2.3,-2
225.6,-2.7,-2.6,-2.5,-2.1
226.56,-3,-2.7,-3,-2.4
227.52,-2.5,-2.4,-2,-1.7
228.48,-2.4,-2.4,-2.6,-2.1
229.44,-2.3,-2.5,-2.9,-2.2
230.4,-2.9,-2.8,-3.1,-2.2
231.36,-2.7,-2.7,-2.9,-2.3
232.32,-2.2,-2.6,-2.4,-1.9
233.28,-2.2,-2.5,-2,-1.8
234.24,-2.1,-2,-2.4,-1.9
235.2,-2.4,-2.6,-2.7,-2
236.16,-2.7,-2.4,-3,-2.3
237.12,-2.7,-2.6,-2.8,-2
238.08,-2.5,-2.4,-2.4,-2.1
239.04,-2.2,-2.5,-2.7,-2.2
240,-1.7,-1.8,-1.9,-1.5
240.96,-2.6,-2.8,-3.1,-2.5
241.92,-2.7,-3.1,-3.5,-2.9
242.88,-2.5,-2.2,-2.7,-2.1
243.84,-2.5,-2.2,-2.5,-2.1
244.8,-3.1,-2.9,-3.4,-2.8
245.76,-2.2,-2.3,-2.6,-1.8
246.72,-2.7,-2.6,-2.5,-1.9
247.68,-2.6,-2.7,-2.5,-2
248.64,-3,-3,-3.2,-2.5
249.6,-2.8,-3,-2.6,-2.4
250.56,-2.7,-2.4,-2.9,-2.4
251.52,-2.5,-2.6,-2.6,-2.1
252.48,-2.8,-3,-2.9,-2.4
253.44,-2.6,-2.6,-2.3,-1.9
254.4,-3,-2.8,-2.6,-2.2
255.36,-2.8,-2.9,-2.6,-1.9
256.32,-3,-3,-2.8,-2.4
257.28,-2.6,-3.1,-3.2,-2.2
258.24,-2.3,-2.5,-2.5,-2.3
259.2,-2.1,-2.7,-1.7,-1.8
260.16,-1.9,-2.3,-0.9,-1.8
261.12,-3.5,-3.7,-3.5,-2.9
262.08,-2.2,-2.5,-2.2,-2.1
263.04,-3.1,-4,-3.5,-2.6
264,-3.5,-4.3,-3.2,-3.6
264.96,-2.7,-2.6,-2,-2
265.92,-3,-3.4,-2.8,-2.6
266.88,-2.7,-2.9,-2.8,-2.4
267.84,-3.1,-3.3,-3.2,-2.8
268.8,-2.3,-3,-2.5,-2.5
269.76,-2.4,-3.1,-2.5,-2.7
270.72,-3,-3.3,-2.8,-3
271.68,-2.2,-2.5,-2.4,-2.2
272.64,-2.1,-2.5,-2.1,-2.1
273.6,-1.8,-2.2,-1.9,-1.8
274.56,-3,-2.9,-2.5,-2.4
275.52,-2.8,-3.1,-2.9,-2.4
276.48,-3.2,-3.4,-3,-2.7
277.44,-2.7,-2.9,-2.7,-2.4
278.4,-3.2,-3.9,-3.5,-3.5
279.36,-3.2,-3.6,-3.4,-2.9
280.32,-3.5,-3.1,-3.1,-2.7
281.28,-2.7,-2.9,-2.9,-2.5
282.24,-2.8,-2.9,-2.7,-2.5
283.2,-2.9,-3.2,-3.1,-3
284.16,-2.4,-2.5,-2.2,-2.1
285.12,-2.7,-3.4,-2.4,-2.1
286.08,-5.7,-5.9,-5.8,0.5
287.04,-3.6,-3.9,-4.2,-2.3
288,-3.1,-4,-2.7,-2.6
288.96,-2.6,-3,-2.5,-2.5
289.92,-2.7,-2.7,-2.4,-1.5
290.88,-3,-2.8,-2.8,-2.8
291.84,-2.7,-2.6,-2.7,-2.7
292.8,-2.9,-2.9,-2.7,-2.7
293.76,-3.2,-3.2,-3.2,-3
294.72,-2.5,-2.9,-2.4,-2.4
295.68,-3.1,-3.7,-3.4,-3.4
296.64,-4,-4,-3.9,-3.9
297.6,-3.3,-3.1,-3.2,-3.1
298.56,-3.1,-3.5,-3.2,-3.1
299.52,-3.5,-3.6,-3,-3.1
