start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-3.1,-3.3,-3.1,-3
0.96,-2.4,-2.9,-2.4,-2.5
1.92,-3,-3.3,-3.1,-2.8
2.88,-3.1,-3,-3,-2.8
3.84,-2.6,-3,-2.5,-2.5
4.8,-2.5,-2.9,-2.6,-2.3
5.76,-3,-3.1,-3,-2.6
6.72,-3.1,-3.6,-3.3,-2.7
7.68,-2.8,-3.8,-2.9,-2.7
8.64,-3,-2.7,-2.5,-2.7
9.6,-3.5,-3.3,-3.1,-3.2
10.56,-3.3,-3.5,-3.3,-3
11.52,-3.1,-3.6,-2.6,-2.7
12.48,-3.1,-3.3,-3,-2.9
13.44,-2.9,-2.8,-2.8,-2.8
14.4,-2.4,-2.6,-2.5,-2.4
15.36,-3.1,-3.3,-3,-2.9
16.32,-3,-3.9,-3.1,-3.1
17.28,-5,-6.1,-5.1,-4.3
18.24,-3.2,-3.3,-3,-2.7
19.2,-1.8,-1.9,-2.1,-1.4
20.16,-3,-3.5,-3.3,-3.2
21.12,-3.2,-3.2,-3.2,-3
22.08,-3,-3.8,-3.1,-3.1
23.04,-3,-2.9,-2.8,-2.6
24,-3.1,-2.7,-2.6,-2.7
24.96,-3.4,-3.9,-3.5,-3
25.92,-3,-3,-2.8,-2.7
26.88,-2.9,-3.1,-2.9,-3
27.84,-2.8,-2.8,-2.9,-3.1
28.8,-3.4,-3.2,-2.5,-3
29.76,-2.5,-2.4,-2.4,-2.5
30.72,-2.6,-2.6,-2.5,-2.8
31.68,-2.8,-2.5,-2.5,-2.7
32.64,-2.2,-2.2,-2.1,-2.5
33.6,-3,-3.5,-3.1,-3
34.56,-2.5,-2.4,-2.2,-2.9
35.52,-2.4,-2.6,-2.4,-2.3
36.48,-2.2,-2.6,-2.2,-2.1
37.44,-3.1,-2.5,-2.8,-2.7
38.4,-2.7,-2.9,-2.7,-2.7
39.36,-3,-3.4,-3.1,-3
40.32,-2.9,-3.4,-2.6,-2.6
41.28,-4,-4.5,-4.3,-4.3
42.24,-3.1,-3.6,-3.4,-3.2
43.2,-3.3,-3.4,-3.3,-3.3
44.16,-2.9,-3.3,-2.8,-2.8
45.12,-2.3,-2.8,-2.6,-2.5
46.08,-2.3,-2.7,-2.1,-2.1
47.04,-2.6,-2.6,-2.5,-2.3
48,-2.9,-3.8,-2.8,-2.6
48.96,-3,-3.2,-2.2,-2.3
49.92,-2.7,-2.6,-2.4,-2.5
50.88,-2.7,-2.7,-2.3,-2.4
51.84,-2.2,-2.7,-2.5,-2.7
52.8,-2.6,-2.6,-2.5,-2.5
53.76,-3.4,-3.3,-3.2,-3.3
54.72,-3.4,-3.6,-3.4,-3
55.68,-3.1,-3.1,-2.8,-3.1
56.64,-2.9,-3.1,-2.9,-2.9
57.6,-2.9,-3.1,-3,-2.9
58.56,-3.5,-4.2,-3.6,-3.3
59.52,-2.5,-2.5,-2.4,-2.5
60.48,-2.1,-2.4,-2.1,-1.6
61.44,-2.7,-2.6,-2.8,-2.6
62.4,-3.4,-3.4,-3.6,-3.2
63.36,-4.3,-5.1,-4.4,-3.7
64.32,-1.8,-2,-1.8,-1.8
65.28,-2.8,-3.2,-2.9,-2.8
66.24,-2.4,-2.8,-2.2,-2.5
67.2,-2.5,-2.5,-2.3,-2.5
68.16,-3,-3.6,-3.3,-3.7
69.12,-2.8,-2.7,-2.8,-2.9
70.08,-2.6,-2.5,-2.6,-2.9
71.04,-2.5,-3,-2.6,-2.6
72,-3.5,-4,-3.4,-3.6
72.96,-2.4,-2.7,-2.6,-2.5
73.92,-2.9,-3.3,-3.1,-3
74.88,-2.6,-2.4,-2.6,-2.6
75.84,-2.8,-2.6,-2.7,-2.7
76.8,-2.7,-2.7,-2.9,-2.7
77.76,-2.9,-3.1,-2.9,-2.5
78.72,-2.7,-2.8,-2.5,-2.3
79.68,-3.4,-3.4,-3.6,-3.2
80.64,-3.8,-4.5,-3.8,-3.6
81.6,-3.2,-3.1,-3.2,-3.1
