start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-3.5,-3.6,-3.7,-3.4
0.96,-3.1,-3.6,-3.1,-3.2
1.92,-3.7,-3.5,-3.5,-3.4
2.88,-3.7,-4.5,-3.8,-3.4
3.84,-3.4,-4.2,-3.8,-3.6
4.8,-4.1,-5,-3.6,-3.7
5.76,-3.2,-3.2,-3.1,-3
6.72,-2.5,-3.3,-2.4,-2.6
7.68,-4,-5.2,-4.3,-3.7
8.64,-3.6,-4,-4,-3.9
9.6,-2.9,-3.2,-2.9,-2.6
10.56,-3.4,-3.6,-3.6,-3.6
11.52,-3.6,-3.2,-3.1,-3.3
12.48,-3.6,-4.4,-3.6,-3.2
13.44,-3.4,-3.6,-3.7,-3.3
14.4,-3.1,-3.8,-3.1,-3
15.36,-3.2,-4.4,-3.3,-3.2
16.32,-3.2,-3.1,-3.1,-3
17.28,-3.1,-3.9,-3.5,-3.4
18.24,-2.5,-3,-2.7,-2.8
19.2,-4,-5,-4.8,-4.6
20.16,-3,-3.6,-3.4,-3.4
21.12,-3.1,-3.6,-3,-2.7
22.08,-3.5,-5,-3.8,-3.6
23.04,-3.5,-3.9,-3.3,-3
24,-3.6,-4.7,-4.1,-3.9
24.96,-3.4,-4,-3.7,-3.9
25.92,-3.4,-3.8,-3.8,-3.6
26.88,-4,-3.8,-3.7,-3.9
27.84,-3,-3.6,-3,-3.2
28.8,-3.2,-3.2,-3.2,-3.3
29.76,-2.9,-2.8,-2.7,-2.8
30.72,-3,-2.8,-2.9,-3.3
31.68,-2.8,-3.3,-2.5,-2.5
32.64,-4.4,-5.4,-4.2,-3.7
33.6,-3.6,-3.6,-3.7,-3.6
34.56,-3.5,-4.5,-4.1,-3.5
35.52,-3.5,-4.4,-3.8,-3.9
36.48,-3.3,-3.6,-3.4,-3.5
37.44,-3.4,-4.3,-3.7,-3.2
38.4,-3.4,-4.1,-3.4,-3
39.36,-2.9,-3,-2.8,-3
40.32,-4.2,-5,-4.4,-3.7
41.28,-3.3,-3.9,-3.6,-3.5
42.24,-3.9,-3.8,-3.8,-4
43.2,-4.1,-4.8,-4.3,-3.8
44.16,-2.8,-2.8,-2.7,-2.9
45.12,-2.9,-2.6,-2.9,-2.7
46.08,-3.9,-3.9,-3.8,-3.6
47.04,-3.6,-4.6,-3.1,-3
48,-2.8,-2.7,-2.7,-2.8
48.96,-3.5,-4,-3.5,-3.4
49.92,-3.2,-4,-3.3,-2.8
50.88,-3.7,-4.4,-3.9,-4
51.84,-4,-5,-3.7,-3.4
52.8,-3,-3.1,-3.1,-3.2
53.76,-3.4,-3.3,-3.3,-3.5
54.72,-3.8,-5,-3.9,-3.4
55.68,-2.6,-3.1,-2.9,-3
56.64,-3.4,-2.9,-3.2,-2.8
57.6,-4.3,-4.9,-4.7,-4.4
58.56,-4.2,-5.3,-4.6,-3.7
59.52,-3.7,-3.4,-3.2,-3.5
60.48,-3.1,-3.3,-3.4,-3.2
