start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
120,-3.3,-3.6,-3.5,-3.6
120.96,-3.6,-3.6,-3.5,-3.6
121.92,-3.2,-3.1,-3,-2.8
122.88,-2.7,-3.3,-2.8,-3.2
123.84,-3.1,-2.9,-2.8,-2.6
124.8,-4.1,-4.8,-4.4,-4.6
125.76,-4.1,-4.4,-4.2,-3.8
126.72,-3,-3.2,-3.2,-3.4
127.68,-3.2,-3.9,-3.5,-3.7
128.64,-3.2,-4.2,-3.8,-3.6
129.6,-3.6,-5.1,-4.5,-3.9
130.56,-4.3,-5.3,-4.8,-3.9
131.52,-3.9,-5,-4.5,-4.5
132.48,-3.1,-3.4,-2.9,-3.4
133.44,-2.9,-3.2,-2.9,-3.2
134.4,-4.5,-4.4,-4.6,-4.7
135.36,-3.1,-3.6,-3.2,-3.5
136.32,-2.9,-3.5,-3.1,-3.5
137.28,-3.2,-3.9,-3.6,-3.9
138.24,-3.1,-3.2,-3.1,-3.1
139.2,-3.5,-4,-3.6,-3.3
140.16,-4,-5.1,-4.1,-3.5
141.12,-3.2,-3.3,-2.9,-3
142.08,-4.2,-4.8,-4.7,-4.4
143.04,-3.1,-3.3,-3.2,-2.9
144,-3.9,-4.8,-4.4,-4.2
144.96,-3.4,-3.5,-3.2,-3.4
145.92,-4,-5.1,-4.5,-4.3
146.88,-3.2,-4.3,-3.3,-3.5
147.84,-4.1,-5.2,-4.5,-4
148.8,-3.9,-4.1,-3.9,-3.6
149.76,-3.7,-4.2,-3.3,-3.4
150.72,-3.1,-3.5,-3.1,-3.7
151.68,-4,-4.3,-4.2,-4.1
152.64,-3.9,-4.5,-4.2,-4.2
153.6,-4.1,-4.6,-4.2,-4.7
154.56,-3.3,-3.4,-3.4,-3.4
155.52,-2.9,-2.8,-2.8,-3.1
156.48,-3.1,-3.1,-2.9,-2.9
157.44,-3.2,-3.6,-3,-3.3
158.4,-3.5,-4.2,-4,-4.5
159.36,-4.4,-5.3,-5.4,-5.1
160.32,-3.3,-3.8,-3.4,-3.6
161.28,-3.7,-3.6,-3.9,-4
162.24,-3.3,-4.1,-3.7,-3.9
163.2,-4.4,-4.5,-4.7,-4.3
164.16,-3.3,-3.4,-3.3,-3.6
165.12,-3.5,-3.4,-3.4,-3.6
166.08,-3.3,-3.6,-3.3,-3.6
167.04,-3.3,-4.4,-3.1,-3.1
168,-3,-3.3,-2.7,-3.1
168.96,-2.6,-3.4,-2.6,-2.4
169.92,-2.9,-3.3,-2.9,-3.5
170.88,-2.9,-3.4,-2.8,-3.1
171.84,-2.9,-3.5,-3,-3.7
172.8,-2.8,-3.3,-2.7,-2.9
173.76,-4.6,-5.9,-4.6,-3.6
174.72,-4.1,-5.1,-4.7,-4.5
175.68,-3.4,-4.3,-4.1,-3.8
176.64,-3.7,-4.2,-4,-3.9
177.6,-3.5,-3.9,-3.7,-3.9
178.56,-3.7,-3.8,-3.5,-3.9
179.52,-2.8,-3.7,-2.9,-3
180.48,-2.9,-3.3,-2.8,-3
181.44,-2.8,-2.9,-2.6,-3.1
182.4,-3.4,-3.9,-3.6,-3.9
183.36,-3,-3.4,-3.1,-3.5
184.32,-3,-2.8,-2.7,-2.9
185.28,-3.6,-3.7,-3.6,-4
186.24,-3.5,-3.3,-3.4,-3.6
187.2,-3.7,-3.8,-3.8,-3.7
188.16,-3.8,-4.5,-4.1,-4.3
189.12,-3.4,-4,-3.1,-3.4
190.08,-3.3,-3.5,-3.2,-3.3
191.04,-3.6,-3.4,-3.5,-3.5
192,-3.1,-3.3,-3,-3
192.96,-3.3,-4,-3.8,-3.4
193.92,-3.1,-3.2,-2.9,-3.3
194.88,-3.6,-3.9,-3.8,-3.8
195.84,-3.3,-3.5,-3.5,-3.5
196.8,-3.4,-3,-3.1,-3.2
197.76,-2.9,-3.2,-2.9,-3.3
198.72,-2.6,-2.7,-2.7,-3
199.68,-3.7,-3.4,-3.5,-3.9
200.64,-3.6,-3.5,-3.4,-3.4
201.6,-3.5,-3.6,-3.4,-4
202.56,-3.6,-4.3,-3.2,-2.9
203.52,-3.2,-3.3,-3.2,-3.2
204.48,-3.1,-3.8,-3.3,-3.9
205.44,-3,-3.8,-3,-3
206.4,-3.6,-4.8,-3.5,-3.8
207.36,-3,-3.4,-3.2,-2.9
208.32,-3.7,-4.2,-4,-4.1
209.28,-2.9,-3,-2.9,-2.9
210.24,-2.7,-2.8,-2.6,-2.7
211.2,-3.7,-3.3,-2.8,-2.9
212.16,-3.3,-3.6,-3.4,-3.2
213.12,-2.9,-2.9,-2.7,-2.9
214.08,-3,-3,-2.9,-3.1
215.04,-2.6,-2.8,-2.7,-2.9
216,-3.2,-3.4,-3.2,-3
216.96,-4.1,-5,-4.2,-4.1
217.92,-3.8,-4.3,-4,-3.9
218.88,-3.5,-3.8,-3.5,-3.4
219.84,-3.2,-2.9,-2.9,-2.9
220.8,-3.7,-3.9,-4,-3.6
221.76,-3.2,-3.6,-3.5,-3.4
222.72,-3.3,-3.6,-3.8,-3.5
223.68,-3.9,-4.2,-3.6,-3.5
224.64,-3,-3.4,-2.9,-3
225.6,-2.7,-2.8,-2.9,-3.3
226.56,-3.6,-3.4,-3.4,-3.5
227.52,-3.7,-4.2,-4,-4
228.48,-3.1,-3.7,-3.5,-3.6
229.44,-3.4,-3.5,-3.4,-3.4
230.4,-3.5,-3.6,-3.3,-3.7
231.36,-3.3,-3.5,-3.4,-3.4
232.32,-3,-2.9,-2.7,-2.8
233.28,-3.3,-3.8,-3.6,-3.8
234.24,-3.6,-4,-3.7,-3.9
235.2,-4.4,-4.8,-4.6,-4.4
236.16,-3.5,-4,-3.6,-3.3
237.12,-3.4,-4.2,-3.4,-3.2
238.08,-4,-4.8,-4.5,-4
239.04,-3.6,-3.5,-3.4,-3.6
240,-3.2,-3.5,-3.1,-3.5
240.96,-3.4,-3.4,-3.2,-3.1
241.92,-2.9,-3,-2.7,-2.9
242.88,-4,-3.8,-3.8,-3.9
243.84,-2.9,-3,-2.9,-3
244.8,-4.5,-4.2,-4.5,-4.2
245.76,-3.5,-4.4,-3.7,-3.6
246.72,-4.9,-6.2,-5.3,-4.2
247.68,-3.9,-5.3,-4.5,-4.1
248.64,-4,-4.7,-4,-3.6
249.6,-3,-3,-2.9,-3.3
250.56,-3,-3.8,-3.4,-3
251.52,-3.7,-4.2,-3.9,-4.1
252.48,-2.6,-2.9,-2.6,-2.4
253.44,-3.3,-3.1,-3.4,-3.5
254.4,-2.6,-2.5,-2.4,-2.6
255.36,-3.1,-3.4,-3.2,-3.6
256.32,-3.3,-4.2,-3.3,-3.6
257.28,-3.5,-4.3,-3.7,-3.6
258.24,-2.9,-3.9,-3.2,-3
259.2,-3.7,-4.6,-4.2,-4.3
260.16,-3.5,-4.4,-3.9,-3.9
261.12,-3.2,-3.4,-3.1,-3.5
262.08,-2.8,-3.1,-3,-3.1
263.04,-3.1,-3.2,-2.9,-3.1
264,-3.3,-3.1,-3.1,-2.9
264.96,-3.5,-3.9,-3.7,-4
265.92,-2.9,-3.4,-2.9,-3.3
266.88,-2.5,-2.7,-2.5,-2.7
267.84,-3.1,-3.9,-3.6,-3.6
268.8,-4.1,-5,-4.3,-4.2
269.76,-4.2,-4.4,-4.5,-4.5
270.72,-4.2,-4.8,-4.7,-4.2
271.68,-3.4,-3.5,-3.2,-3.3
272.64,-2.9,-2.6,-2.9,-3
273.6,-3.2,-3.9,-3.4,-3.1
274.56,-2.9,-3.5,-3,-3.3
275.52,-3.5,-4.2,-3.8,-4.3
276.48,-2.9,-2.6,-2.7,-2.9
277.44,-2.9,-2.6,-2.5,-2.9
278.4,-3.3,-3.3,-3.2,-3
279.36,-2.9,-2.9,-2.7,-3.5
280.32,-4,-4.4,-4.2,-3.6
281.28,-3.9,-4.4,-4.2,-4.4
282.24,-3.5,-4.4,-3.9,-3.6
283.2,-3.9,-5.1,-4.4,-4.2
284.16,-2.9,-3.8,-3,-3
285.12,-3,-2.9,-3,-3
286.08,-3.5,-3.5,-3.5,-3.5
287.04,-3.4,-4.3,-3.6,-3.4
288,-3.1,-3,-2.9,-3.3
288.96,-3.6,-4.5,-4,-3.6
289.92,-3.2,-4,-3.5,-3.3
290.88,-3.4,-4.1,-3.5,-3.5
291.84,-3.4,-4.6,-4,-4
292.8,-3.7,-4.2,-4,-3.5
293.76,-3.1,-3.5,-3,-3.6
294.72,-3.1,-3.4,-3.2,-3.3
295.68,-4,-4.3,-4.2,-4.2
296.64,-3.3,-4.1,-3.5,-3.5
297.6,-3.2,-3.5,-3,-3.3
298.56,-2.4,-3,-2.4,-2.5
299.52,-2.1,-2.4,-1.8,-2.3
