start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-3.5,-4.1,-3.9,-3.6
0.96,-3.7,-3.8,-3.8,-3.2
1.92,-3.9,-3.6,-3.8,-3.6
2.88,-4.2,-4.5,-4.4,-4.1
3.84,-3.5,-3.6,-3.5,-3.4
4.8,-3.4,-3.6,-3.4,-3.4
5.76,-3.4,-3.6,-3.6,-3.4
6.72,-3.1,-2.8,-2.9,-2.6
7.68,-2.3,-2.2,-2.2,-2.4
8.64,-3,-2.5,-2.8,-2.3
9.6,-3.8,-4.8,-4.4,-3.7
10.56,-3.4,-4.2,-3.6,-3.4
11.52,-3.9,-4.3,-4.1,-3.9
12.48,-4.3,-4.9,-4.1,-3.9
13.44,-3.9,-3.6,-4,-2.9
14.4,-3.1,-3.1,-3.1,-3.1
15.36,-3.5,-4.1,-3.5,-3.4
16.32,-3.9,-4.4,-3.8,-3.6
17.28,-3.4,-3.4,-3.3,-2.7
18.24,-3.3,-3.8,-3.4,-3.2
19.2,-3.2,-4,-3.1,-3.3
20.16,-3.5,-3.8,-3.6,-3.5
21.12,-3.4,-4.5,-3.8,-3.2
22.08,-2.8,-3.2,-2.4,-2.8
23.04,-2.8,-2.9,-3,-2.6
24,-3,-3.5,-3.2,-3
24.96,-2.9,-2.8,-2.8,-2.7
25.92,-3.5,-3.3,-3.5,-3.5
26.88,-4.4,-4.9,-4.8,-4.6
27.84,-3.2,-3.6,-3.2,-3
28.8,-3.3,-4.1,-3.5,-3.3
29.76,-4,-4.6,-4.5,-4.1
30.72,-4.3,-4.9,-4.1,-3.7
31.68,-3.2,-3.1,-3,-3
32.64,-3.5,-3.8,-3.7,-3.6
33.6,-3.5,-3.8,-3.5,-3.8
34.56,-2.8,-3.5,-2.6,-2.3
35.52,-3.5,-4.6,-3.2,-3.5
36.48,-3.3,-4.3,-3.2,-3
37.44,-3.3,-3.7,-3.6,-3.7
38.4,-3.2,-3.5,-3,-2.7
39.36,-2.5,-2.7,-2.6,-2.8
40.32,-3.1,-3,-2.8,-2.9
41.28,-3.7,-5.1,-4.1,-3.2
42.24,-3.8,-4.7,-3.6,-3.1
43.2,-2.9,-3.1,-3,-2.6
44.16,-2.4,-2.9,-2.3,-2.3
45.12,-3.8,-4.7,-4.2,-3.7
46.08,-3.3,-3.1,-3,-2.8
47.04,-2.7,-3.4,-2.9,-2.6
48,-2.9,-3.7,-2.5,-2.2
48.96,-3.9,-5.6,-4.4,-3.5
49.92,-3.3,-3.6,-3.7,-3.5
50.88,-3.2,-4.2,-3.3,-3.3
51.84,-3,-2.8,-2.7,-2.9
52.8,-3.1,-3.6,-3.3,-3.1
53.76,-4,-3.9,-3.9,-3.4
54.72,-2.4,-3.3,-2.7,-2.6
55.68,-3.4,-3.4,-3.4,-3.2
56.64,-3.2,-3.8,-3.2,-2.7
57.6,-2.7,-3,-3,-2.6
58.56,-3.6,-5,-3.7,-3.1
59.52,-3.5,-3.9,-3.9,-3.6
60.48,-2.9,-3.3,-3.4,-2.9
61.44,-3.5,-3.5,-3.7,-3.1
62.4,-3.3,-4.2,-3.6,-3.3
63.36,-3.9,-4.3,-3.6,-3.6
64.32,-3.6,-4,-3.4,-2.8
65.28,-3.9,-4.2,-4.2,-3.7
66.24,-3,-3.3,-3,-2.5
67.2,-3.2,-3.2,-3.2,-3
68.16,-3.3,-3.3,-3,-2.9
69.12,-2.9,-3.1,-3,-2.8
70.08,-3.2,-3.7,-3.6,-3.5
71.04,-2.2,-2.4,-2,-2.2
72,-2.6,-2.9,-2.7,-2.2
72.96,-3.7,-3.5,-3.6,-3.4
73.92,-4.1,-3.8,-3.9,-3
74.88,-3.1,-3,-2.8,-2.4
75.84,-3,-3.1,-3,-2.7
76.8,-3.6,-3.7,-3.8,-3.5
77.76,-3.9,-4.3,-4,-4.2
78.72,-3.7,-3.8,-3.8,-3.5
79.68,-2.8,-2.9,-2.7,-3
80.64,-3.1,-3.6,-3,-2.8
81.6,-3.2,-4.2,-3.5,-3.1
82.56,-3.5,-3.7,-2.7,-2.5
83.52,-3.3,-3.3,-3.1,-2.9
84.48,-3,-2.8,-3.1,-2.8
85.44,-2.6,-2.6,-2.8,-2.7
86.4,-2.9,-3,-2.9,-2.6
87.36,-2.8,-3.2,-2.7,-2.7
88.32,-3.2,-3.4,-3.3,-2.9
89.28,-3,-3.4,-2.9,-3.1
90.24,-3.6,-4.3,-4.2,-3.9
91.2,-4.3,-4.6,-4.6,-4
92.16,-3.8,-4,-4.2,-3.8
93.12,-3.2,-3.2,-3.1,-2.8
94.08,-2.4,-2.4,-2.5,-2.2
95.04,-2,-2.6,-2.3,-1.6
96,-2.4,-2.9,-2.6,-1.7
96.96,-2.3,-2.9,-2.8,-1.6
97.92,-1.9,-2.1,-1.9,-1.9
98.88,-4.9,-5.8,-5.6,-0.1
99.84,-2.4,-2.3,-2,-1.9
100.8,-2.9,-3.2,-2.1,-2.6
101.76,-3,-3.1,-2.5,-1.9
102.72,-2.9,-3,-3,-2.5
103.68,-3.5,-4,-3.4,-3.3
104.64,-3.1,-3.8,-2.8,-2.8
105.6,-3.2,-3.7,-2.9,-3
106.56,-3.1,-3.1,-2.6,-2.4
107.52,-2.9,-2.5,-3,-3.1
108.48,-2.7,-2.4,-2.5,-2
109.44,-2.8,-2.6,-2,-2.2
110.4,-3,-3,-3.1,-2.5
111.36,-2.4,-2.1,-1.5,-1.5
112.32,-3.6,-3.6,-3.3,-3
113.28,-2.8,-3.3,-2.6,-2.3
114.24,-3.7,-3.6,-2.5,-2.9
115.2,-3.4,-3.2,-2.5,-2.6
116.16,-2.4,-2.1,-2,-1.8
117.12,-2.8,-2.9,-2.6,-2.4
118.08,-1.8,-2.5,-1.8,-1.9
119.04,-2.3,-2.4,-1.9,-1.7
120,-2.3,-2.5,-2.6,-2.3
120.96,-1.9,-1.9,-1.9,-1.8
121.92,-2.2,-1.7,-1.6,-1.6
122.88,-2.5,-2.5,-2.5,-2.5
123.84,-3.3,-3,-2.6,-3.1
124.8,-2.4,-2.4,-1.9,-2.4
125.76,-2.5,-2.5,-2.5,-2.5
126.72,-1.9,-2.3,-1.7,-2.1
