start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
290.88,-2.6,-2.8,-2.7,-2.6
291.84,-3.1,-3.4,-3.2,-3.1
292.8,-2.8,-3.7,-3,-3.1
293.76,-3.2,-4.4,-3.9,-3.8
294.72,-3.5,-4.5,-3.3,-3.3
295.68,-3.8,-5,-4.4,-4
296.64,-4.8,-6,-5.5,-4.6
297.6,-3.1,-3.7,-3.2,-2.6
298.56,-3.3,-4.3,-3.7,-3.3
299.52,-2.3,-2.5,-2.3,-2.3
