start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
0,-1.7,-2.1,-1.4,-1.2
0.96,-2.2,-2.9,-2.2,-2.1
1.92,-2.2,-2.5,-2.2,-1.8
2.88,-3.2,-4.5,-3.3,-3.5
3.84,-3.6,-5.5,-3.9,-4
4.8,-2.6,-2.9,-2.7,-2.6
5.76,-2.7,-3.9,-2.9,-2.8
6.72,-4.4,-6.2,-4.6,-4
7.68,-2.7,-3.3,-2.6,-2.9
8.64,-3,-3.8,-3.2,-2.9
9.6,-4.1,-5.2,-3.9,-3.7
10.56,-3.3,-4.3,-2.9,-3
11.52,-2.4,-3.1,-2.3,-2.2
12.48,-3.2,-4.7,-3.3,-3.3
13.44,-2.4,-3.4,-2.4,-2.3
14.4,-2.6,-2.7,-2.7,-2.5
15.36,-4.3,-5.9,-4.3,-4.2
16.32,-2.7,-3.2,-2.9,-2.8
17.28,-3.7,-5,-3.5,-3.3
18.24,-3.1,-3.5,-3.3,-3.1
19.2,-3.7,-5,-4.2,-3.4
20.16,-2.8,-3.2,-2.5,-2.8
21.12,-3.8,-4.9,-3.5,-3.2
22.08,-3.1,-4.1,-3.4,-3.2
23.04,-3,-4.2,-3.1,-3.1
24,-2.5,-2.9,-2.6,-2.4
24.96,-2.5,-3.3,-2.3,-2.2
25.92,-2,-2.5,-2.2,-2
26.88,-3.9,-5.2,-3.7,-3.4
27.84,-2.6,-3.2,-2.5,-2.6
28.8,-2.5,-3.6,-2.7,-2.6
29.76,-2.7,-3.2,-2.4,-2.7
30.72,-5.2,-6.8,-5.1,-4.7
31.68,-3,-3.3,-2.6,-2.7
32.64,-4,-5.3,-3.5,-3.4
33.6,-2.2,-3,-2.1,-2.4
34.56,-4.4,-6.1,-4.2,-4
35.52,-3,-3.8,-2.5,-2.5
36.48,-3.9,-5.8,-4.1,-4.3
37.44,-3.3,-4.5,-3.6,-3.4
38.4,-4.2,-5.6,-4.4,-3.6
39.36,-2.3,-2.9,-2.5,-2.3
40.32,-3.4,-4.7,-3.3,-3.2
41.28,-2.7,-3.1,-2.7,-2.8
