start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
131.52,-3.2,-3.2,-3.2,-2.8
132.48,-3.6,-4.2,-3.3,-3.4
133.44,-4.2,-5,-4.9,-4.1
134.4,-3.7,-3.8,-3.6,-3.5
135.36,-3.1,-3.5,-3.1,-3.5
136.32,-3.5,-3.8,-3.7,-3.8
137.28,-3.9,-4.2,-3.9,-4
138.24,-3.9,-3.6,-3.3,-3.5
139.2,-3.4,-3.3,-2.8,-3
140.16,-3.6,-3.8,-3.8,-3.8
141.12,-2.7,-2.8,-3,-2.7
142.08,-3.6,-3.9,-3.6,-3.3
143.04,-2.4,-2.9,-2.4,-2.8
144,-2.6,-2.8,-2.6,-2.9
144.96,-3.1,-3,-2.9,-3.1
145.92,-2.7,-3.3,-2.9,-2.7
146.88,-3.5,-4.1,-3.7,-3.6
147.84,-3.7,-3.9,-4.1,-3.5
148.8,-3.7,-3.7,-3.4,-3.2
149.76,-3.4,-3.5,-3.2,-3.4
150.72,-3.8,-3.8,-3.6,-3.3
151.68,-2.8,-2.7,-3,-2.7
152.64,-3.4,-3.8,-3.7,-3.3
153.6,-3.5,-3.8,-3.6,-2.7
154.56,-3.4,-3.8,-3.7,-2.8
155.52,-2.8,-3,-3.1,-3
156.48,-2.8,-2.8,-3,-2.5
157.44,-2.5,-3.1,-2.6,-2.7
158.4,-2.9,-3.2,-2.8,-2.7
159.36,-2.7,-2.7,-2.6,-2.6
160.32,-3.9,-4.3,-4,-3.6
161.28,-4,-4.2,-3.8,-3.8
162.24,-3,-3,-2.9,-3.4
163.2,-3.4,-4,-3.6,-3.6
164.16,-2.6,-2.5,-2.6,-2.6
165.12,-3.2,-3.7,-3.5,-3.5
166.08,-2.6,-2.9,-2.9,-2.7
167.04,-3,-2.7,-2.7,-2.6
168,-2.8,-2.8,-2.9,-2.9
168.96,-3,-3,-2.9,-3.1
169.92,-2.7,-3,-2.7,-2.9
170.88,-3,-3.4,-2.7,-2.6
171.84,-4,-4,-3.7,-3.3
172.8,-3.6,-3.9,-3.2,-3.3
173.76,-2.6,-2.6,-2.5,-2.6
174.72,-3.5,-4.4,-3.7,-3.1
175.68,-3.2,-3.8,-3.1,-2.9
176.64,-3.2,-3.7,-3.5,-3
177.6,-3.2,-3.2,-3.2,-3
178.56,-3.7,-3.8,-3.6,-3.4
179.52,-3.3,-3.3,-3.3,-2.8
180.48,-3,-3.1,-3.1,-3.1
181.44,-4.1,-4.4,-4.3,-3.7
182.4,-3.9,-4.2,-4,-3.5
183.36,-2.9,-3.9,-3.3,-3.6
184.32,-3.7,-4.4,-4.2,-4.1
185.28,-3.7,-3.9,-3.8,-3.6
186.24,-4.3,-4.5,-4.4,-3.8
187.2,-3,-3.6,-3.2,-2.9
188.16,-4.1,-4.3,-4.4,-3.8
189.12,-3.2,-3.2,-3.3,-3.4
190.08,-3.5,-3.2,-3.2,-3.3
191.04,-3.2,-3.5,-3.3,-3.3
192,-3.2,-3.3,-3.4,-3.2
192.96,-2.9,-2.8,-2.9,-2.7
193.92,-4,-4.4,-4.4,-4.2
194.88,-3.1,-3.5,-3.3,-2.9
195.84,-2.9,-2.7,-2.7,-2.2
196.8,-3.7,-3.6,-3.7,-3.8
197.76,-3.3,-3.9,-3.7,-3.6
198.72,-4.2,-5,-4.2,-3.8
199.68,-3.5,-3.9,-3.7,-3.8
200.64,-3.8,-3.6,-3.7,-3.7
201.6,-3.5,-3.5,-3.3,-3.1
202.56,-4,-3.6,-4,-3.3
203.52,-4.5,-4.3,-4.5,-4
204.48,-2,-2.3,-1.7,-2
205.44,-3.1,-2.8,-2.9,-2.2
206.4,-2.8,-3.1,-3,-2.8
207.36,-2.9,-2.9,-2.7,-2.7
208.32,-3,-3.1,-3,-2.9
209.28,-3,-3,-3,-2.7
210.24,-2.8,-3,-2.9,-3.1
211.2,-2.8,-2.4,-1.9,-2
212.16,-3.2,-4.1,-3.3,-2.9
213.12,-4,-4.3,-4,-3.3
214.08,-3.3,-3.9,-3.7,-3
215.04,-3.6,-3.9,-3.3,-2.5
216,-3.1,-3.2,-3.1,-2.6
216.96,-3.6,-3.3,-3.3,-3.1
217.92,-2.4,-2.2,-2,-2.4
218.88,-3.3,-3.6,-3.5,-3.5
219.84,-2.9,-2.6,-2.6,-2.9
220.8,-3.3,-3.5,-3.7,-3.6
221.76,-4,-4.9,-4.7,-3.9
222.72,-3.3,-4.3,-2.9,-3.2
223.68,-3.1,-2.8,-2.4,-1.7
224.64,-4.4,-5.7,-4.6,-4.3
225.6,-3.2,-4.2,-3.5,-3.3
226.56,-3.1,-4.3,-3.2,-2.8
227.52,-3,-3.1,-3,-3.1
228.48,-4,-4.6,-4.3,-3.7
229.44,-3.3,-3.9,-3.3,-3
230.4,-3.2,-3.2,-3.2,-3.1
231.36,-3,-3.1,-3.2,-3.2
232.32,-3.4,-3.7,-3.4,-3.7
233.28,-3.8,-3.6,-4,-3.1
234.24,-2.2,-3,-2.4,-2
235.2,-2.3,-2.3,-2.5,-2.7
236.16,-3.2,-4.1,-3.1,-2.6
237.12,-4.3,-5.3,-4.4,-3.6
238.08,-3.7,-4.2,-4,-3.9
239.04,-3,-3.3,-3.3,-3.2
240,-3.8,-3.6,-3.6,-3.4
240.96,-3.4,-3.8,-3.5,-3.2
241.92,-2.6,-2.8,-2.8,-2.6
242.88,-3.8,-4.1,-4.1,-4.1
243.84,-3.2,-3.2,-3.1,-3.1
244.8,-2.8,-3.1,-2.6,-2.8
245.76,-3.6,-3.8,-3.5,-3.2
246.72,-3.2,-3.4,-3,-2.8
247.68,-3.4,-4.2,-3.9,-3.3
248.64,-2.7,-3.7,-3,-2.5
249.6,-2.8,-3,-2.5,-2
250.56,-2.8,-3.2,-2.9,-2.8
251.52,-2.1,-2.6,-1.9,-2
252.48,-3.5,-3.4,-3.3,-3.2
253.44,-6.1,-6.9,-6.5,-4.6
254.4,-3.9,-4.1,-3.9,-2.6
255.36,-3.1,-3.2,-3,-3.1
256.32,-2.9,-2.8,-2.8,-3
257.28,-2.3,-2.2,-2.1,-1.6
258.24,-3.5,-4.1,-3.8,-3.5
259.2,-3.6,-3.4,-3.3,-3.4
260.16,-3.1,-3.3,-3.2,-3.3
261.12,-2.7,-2.8,-2.9,-2.5
262.08,-3.1,-3,-2.8,-2.7
263.04,-2.9,-3.2,-2.6,-2.1
264,-4,-4.2,-4.2,-4.1
264.96,-4.1,-4.4,-4.5,-4.2
265.92,-3.9,-3.6,-3.9,-2.8
266.88,-2.9,-2.8,-3,-2.4
267.84,-3,-2.9,-2.8,-2.7
268.8,-2.8,-2.9,-2.9,-2.8
269.76,-2.9,-3,-2.6,-2.7
270.72,-3.5,-4,-3.5,-3.5
271.68,-3.3,-3.6,-3.8,-3.5
272.64,-4.3,-4.5,-4.6,-4
273.6,-3.2,-3.5,-3.5,-3
274.56,-3.2,-2.9,-3.3,-2.9
275.52,-2.7,-2.8,-2.9,-3
276.48,-3.6,-3.8,-3.7,-3.5
277.44,-2.8,-2.8,-3,-2.2
278.4,-2.5,-2.6,-2.3,-2.4
279.36,-2.8,-3.2,-2.8,-2.5
280.32,-3.2,-3.3,-3.1,-2.8
281.28,-4,-4.1,-4.3,-3
282.24,-3.2,-3.4,-2.9,-2.8
283.2,-2.8,-2.7,-2.3,-2.1
284.16,-3,-3.5,-3,-3
285.12,-2.5,-3.7,-2.2,-2.2
286.08,-3.4,-2.8,-2.8,-2
287.04,-3.4,-3.2,-3,-2.5
288,-3.3,-3.3,-2.8,-2.4
288.96,-3.2,-3.4,-2.9,-2.1
289.92,-3.2,-3.5,-3,-2.5
290.88,-3.1,-3.5,-2.8,-2.6
291.84,-2.5,-2.6,-2.8,-2.2
292.8,-3.1,-3,-3,-2.3
293.76,-2.8,-2.6,-2.9,-2.4
294.72,-1.9,-2.2,-2.2,-1.8
295.68,-2,-2.1,-2,-1.7
296.64,-2.8,-2.6,-2.8,-2.1
297.6,-2.2,-2.2,-1.9,-1.6
298.56,-2.8,-2.6,-2.7,-2.3
299.52,-2,-2.4,-1.8,-2
